slim_id	slim_name	direction	entrez_gene_id	gene_symbol
DOID:2986	IgA glomerulonephritis	up	4752	NEK3
DOID:2986	IgA glomerulonephritis	up	81831	NETO2
DOID:2986	IgA glomerulonephritis	up	4758	NEU1
DOID:2986	IgA glomerulonephritis	up	4759	NEU2
DOID:2986	IgA glomerulonephritis	up	50674	NEUROG3
DOID:2986	IgA glomerulonephritis	up	84901	NFATC2IP
DOID:2986	IgA glomerulonephritis	up	4784	NFIX
DOID:2986	IgA glomerulonephritis	up	4794	NFKBIE
DOID:2986	IgA glomerulonephritis	up	4798	NFRKB
DOID:2986	IgA glomerulonephritis	up	4801	NFYB
DOID:2986	IgA glomerulonephritis	up	4802	NFYC
DOID:2986	IgA glomerulonephritis	up	4809	NHP2L1
DOID:2986	IgA glomerulonephritis	up	60491	NIF3L1
DOID:2986	IgA glomerulonephritis	up	57185	NIPAL3
DOID:2986	IgA glomerulonephritis	up	25836	NIPBL
DOID:2986	IgA glomerulonephritis	up	4818	NKG7
DOID:2986	IgA glomerulonephritis	up	54475	NLE1
DOID:2986	IgA glomerulonephritis	up	22871	NLGN1
DOID:2986	IgA glomerulonephritis	up	79671	NLRX1
DOID:2986	IgA glomerulonephritis	up	4830	NME1
DOID:2986	IgA glomerulonephritis	up	8382	NME5
DOID:2986	IgA glomerulonephritis	up	9111	NMI
DOID:2986	IgA glomerulonephritis	up	4836	NMT1
DOID:2986	IgA glomerulonephritis	up	23530	NNT
DOID:2986	IgA glomerulonephritis	up	26155	NOC2L
DOID:2986	IgA glomerulonephritis	up	25926	NOL11
DOID:2986	IgA glomerulonephritis	up	55035	NOL8
DOID:2986	IgA glomerulonephritis	up	9221	NOLC1
DOID:2986	IgA glomerulonephritis	up	55505	NOP10
DOID:2986	IgA glomerulonephritis	up	8602	NOP14
DOID:2986	IgA glomerulonephritis	up	4851	NOTCH1
DOID:2986	IgA glomerulonephritis	up	388677	NOTCH2NL
DOID:2986	IgA glomerulonephritis	up	4857	NOVA1
DOID:2986	IgA glomerulonephritis	up	50508	NOX3
DOID:2986	IgA glomerulonephritis	up	4862	NPAS2
DOID:2986	IgA glomerulonephritis	up	2832	NPBWR2
DOID:2986	IgA glomerulonephritis	up	10577	NPC2
DOID:2986	IgA glomerulonephritis	up	9520	NPEPPS
DOID:2986	IgA glomerulonephritis	up	261734	NPHP4
DOID:2986	IgA glomerulonephritis	up	8131	NPRL3
DOID:2986	IgA glomerulonephritis	up	4886	NPY1R
DOID:2986	IgA glomerulonephritis	up	7181	NR2C1
DOID:2986	IgA glomerulonephritis	up	7026	NR2F2
DOID:2986	IgA glomerulonephritis	up	2063	NR2F6
DOID:2986	IgA glomerulonephritis	up	29982	NRBF2
DOID:2986	IgA glomerulonephritis	up	4898	NRD1
DOID:2986	IgA glomerulonephritis	up	8829	NRP1
DOID:2986	IgA glomerulonephritis	up	4902	NRTN
DOID:2986	IgA glomerulonephritis	up	9379	NRXN2
DOID:2986	IgA glomerulonephritis	up	50814	NSDHL
DOID:2986	IgA glomerulonephritis	up	4905	NSF
DOID:2986	IgA glomerulonephritis	up	25936	NSL1
DOID:2986	IgA glomerulonephritis	up	8439	NSMAF
DOID:2986	IgA glomerulonephritis	up	54780	NSMCE4A
DOID:2986	IgA glomerulonephritis	up	55695	NSUN5
DOID:2986	IgA glomerulonephritis	up	64943	NT5DC2
DOID:2986	IgA glomerulonephritis	up	4913	NTHL1
DOID:2986	IgA glomerulonephritis	up	4917	NTN3
DOID:2986	IgA glomerulonephritis	up	4924	NUCB1
DOID:2986	IgA glomerulonephritis	up	23386	NUDCD3
DOID:2986	IgA glomerulonephritis	up	11165	NUDT3
DOID:2986	IgA glomerulonephritis	up	53343	NUDT9
DOID:2986	IgA glomerulonephritis	up	57122	NUP107
DOID:2986	IgA glomerulonephritis	up	55746	NUP133
DOID:2986	IgA glomerulonephritis	up	9631	NUP155
DOID:2986	IgA glomerulonephritis	up	8021	NUP214
DOID:2986	IgA glomerulonephritis	up	79023	NUP37
DOID:2986	IgA glomerulonephritis	up	348995	NUP43
DOID:2986	IgA glomerulonephritis	up	53371	NUP54
DOID:2986	IgA glomerulonephritis	up	23636	NUP62
DOID:2986	IgA glomerulonephritis	up	54830	NUP62CL
DOID:2986	IgA glomerulonephritis	up	79902	NUP85
DOID:2986	IgA glomerulonephritis	up	11097	NUPL2
DOID:2986	IgA glomerulonephritis	up	4931	NVL
DOID:2986	IgA glomerulonephritis	up	10482	NXF1
DOID:2986	IgA glomerulonephritis	up	4938	OAS1
DOID:2986	IgA glomerulonephritis	up	4940	OAS3
DOID:2986	IgA glomerulonephritis	up	4947	OAZ2
DOID:2986	IgA glomerulonephritis	up	23363	OBSL1
DOID:2986	IgA glomerulonephritis	up	10562	OLFM4
DOID:2986	IgA glomerulonephritis	up	80207	OPA3
DOID:2986	IgA glomerulonephritis	up	26873	OPLAH
DOID:2986	IgA glomerulonephritis	up	442194	OR10C1
DOID:2986	IgA glomerulonephritis	up	26538	OR10H2
DOID:2986	IgA glomerulonephritis	up	80228	ORAI2
DOID:2986	IgA glomerulonephritis	up	93129	ORAI3
DOID:2986	IgA glomerulonephritis	up	29095	ORMDL2
DOID:2986	IgA glomerulonephritis	up	114884	OSBPL10
DOID:2986	IgA glomerulonephritis	up	114885	OSBPL11
DOID:2986	IgA glomerulonephritis	up	9885	OSBPL2
DOID:2986	IgA glomerulonephritis	up	64172	OSGEPL1
DOID:2986	IgA glomerulonephritis	up	5008	OSM
DOID:2986	IgA glomerulonephritis	up	26578	OSTF1
DOID:2986	IgA glomerulonephritis	up	78990	OTUB2
DOID:2986	IgA glomerulonephritis	up	5018	OXA1L
DOID:2986	IgA glomerulonephritis	up	54995	OXSM
DOID:2986	IgA glomerulonephritis	up	5025	P2RX4
DOID:2986	IgA glomerulonephritis	up	5026	P2RX5
DOID:2986	IgA glomerulonephritis	up	5029	P2RY2
DOID:2986	IgA glomerulonephritis	up	64175	P3H1
DOID:2986	IgA glomerulonephritis	up	5034	P4HB
DOID:2986	IgA glomerulonephritis	up	29763	PACSIN3
DOID:2986	IgA glomerulonephritis	up	5050	PAFAH1B3
DOID:2986	IgA glomerulonephritis	up	9506	PAGE4
DOID:2986	IgA glomerulonephritis	up	5058	PAK1
DOID:2986	IgA glomerulonephritis	up	5062	PAK2
DOID:2986	IgA glomerulonephritis	up	9924	PAN2
DOID:2986	IgA glomerulonephritis	up	55229	PANK4
DOID:2986	IgA glomerulonephritis	up	5069	PAPPA
DOID:2986	IgA glomerulonephritis	up	124222	PAQR4
DOID:2986	IgA glomerulonephritis	up	56288	PARD3
DOID:2986	IgA glomerulonephritis	up	5073	PARN
DOID:2986	IgA glomerulonephritis	up	142	PARP1
DOID:2986	IgA glomerulonephritis	up	64761	PARP12
DOID:2986	IgA glomerulonephritis	up	10038	PARP2
DOID:2986	IgA glomerulonephritis	up	10039	PARP3
DOID:2986	IgA glomerulonephritis	up	79668	PARP8
DOID:2986	IgA glomerulonephritis	up	23598	PATZ1
DOID:2986	IgA glomerulonephritis	up	5076	PAX2
DOID:2986	IgA glomerulonephritis	up	22976	PAXIP1
DOID:2986	IgA glomerulonephritis	up	55872	PBK
DOID:2986	IgA glomerulonephritis	up	5096	PCCB
DOID:2986	IgA glomerulonephritis	up	51294	PCDH12
DOID:2986	IgA glomerulonephritis	up	5100	PCDH8
DOID:2986	IgA glomerulonephritis	up	56139	PCDHA10
DOID:2986	IgA glomerulonephritis	up	5098	PCDHGC3
DOID:2986	IgA glomerulonephritis	up	51585	PCF11
DOID:2986	IgA glomerulonephritis	up	7703	PCGF2
DOID:2986	IgA glomerulonephritis	up	10336	PCGF3
DOID:2986	IgA glomerulonephritis	up	55795	PCID2
DOID:2986	IgA glomerulonephritis	up	27445	PCLO
DOID:2986	IgA glomerulonephritis	up	22990	PCNX
DOID:2986	IgA glomerulonephritis	up	5121	PCP4
DOID:2986	IgA glomerulonephritis	up	5125	PCSK5
DOID:2986	IgA glomerulonephritis	up	5082	PDCL
DOID:2986	IgA glomerulonephritis	up	5141	PDE4A
DOID:2986	IgA glomerulonephritis	up	5156	PDGFRA
DOID:2986	IgA glomerulonephritis	up	5160	PDHA1
DOID:2986	IgA glomerulonephritis	up	8050	PDHX
DOID:2986	IgA glomerulonephritis	up	2923	PDIA3
DOID:2986	IgA glomerulonephritis	up	9601	PDIA4
DOID:2986	IgA glomerulonephritis	up	10954	PDIA5
DOID:2986	IgA glomerulonephritis	up	9124	PDLIM1
DOID:2986	IgA glomerulonephritis	up	10611	PDLIM5
DOID:2986	IgA glomerulonephritis	up	9260	PDLIM7
DOID:2986	IgA glomerulonephritis	up	23244	PDS5A
DOID:2986	IgA glomerulonephritis	up	23047	PDS5B
DOID:2986	IgA glomerulonephritis	up	23024	PDZRN3
DOID:2986	IgA glomerulonephritis	up	5175	PECAM1
DOID:2986	IgA glomerulonephritis	up	23089	PEG10
DOID:2986	IgA glomerulonephritis	up	8800	PEX11A
DOID:2986	IgA glomerulonephritis	up	8799	PEX11B
DOID:2986	IgA glomerulonephritis	up	5193	PEX12
DOID:2986	IgA glomerulonephritis	up	5195	PEX14
DOID:2986	IgA glomerulonephritis	up	5190	PEX6
DOID:2986	IgA glomerulonephritis	up	5196	PF4
DOID:2986	IgA glomerulonephritis	up	5198	PFAS
DOID:2986	IgA glomerulonephritis	up	5213	PFKM
DOID:2986	IgA glomerulonephritis	up	5214	PFKP
DOID:2986	IgA glomerulonephritis	up	79605	PGBD5
DOID:2986	IgA glomerulonephritis	up	5228	PGF
DOID:2986	IgA glomerulonephritis	up	25796	PGLS
DOID:2986	IgA glomerulonephritis	up	9489	PGS1
DOID:2986	IgA glomerulonephritis	up	51131	PHF11
DOID:2986	IgA glomerulonephritis	up	51317	PHF21A
DOID:2986	IgA glomerulonephritis	up	23469	PHF3
DOID:2986	IgA glomerulonephritis	up	5257	PHKB
DOID:2986	IgA glomerulonephritis	up	23239	PHLPP1
DOID:2986	IgA glomerulonephritis	up	5279	PIGC
DOID:2986	IgA glomerulonephritis	up	54872	PIGG
DOID:2986	IgA glomerulonephritis	up	5284	PIGR
DOID:2986	IgA glomerulonephritis	up	5287	PIK3C2B
DOID:2986	IgA glomerulonephritis	up	5293	PIK3CD
DOID:2986	IgA glomerulonephritis	up	5295	PIK3R1
DOID:2986	IgA glomerulonephritis	up	8503	PIK3R3
DOID:2986	IgA glomerulonephritis	up	29992	PILRA
DOID:2986	IgA glomerulonephritis	up	10531	PITRM1
DOID:2986	IgA glomerulonephritis	up	5307	PITX1
DOID:2986	IgA glomerulonephritis	up	51365	PLA1A
DOID:2986	IgA glomerulonephritis	up	23659	PLA2G15
DOID:2986	IgA glomerulonephritis	up	5321	PLA2G4A
DOID:2986	IgA glomerulonephritis	up	8605	PLA2G4C
DOID:2986	IgA glomerulonephritis	up	7941	PLA2G7
DOID:2986	IgA glomerulonephritis	up	9373	PLAA
DOID:2986	IgA glomerulonephritis	up	51316	PLAC8
DOID:2986	IgA glomerulonephritis	up	79887	PLBD1
DOID:2986	IgA glomerulonephritis	up	5332	PLCB4
DOID:2986	IgA glomerulonephritis	up	5335	PLCG1
DOID:2986	IgA glomerulonephritis	up	57664	PLEKHA4
DOID:2986	IgA glomerulonephritis	up	79990	PLEKHH3
DOID:2986	IgA glomerulonephritis	up	9842	PLEKHM1
DOID:2986	IgA glomerulonephritis	up	5355	PLP2
DOID:2986	IgA glomerulonephritis	up	5358	PLS3
DOID:2986	IgA glomerulonephritis	up	5359	PLSCR1
DOID:2986	IgA glomerulonephritis	up	57048	PLSCR3
DOID:2986	IgA glomerulonephritis	up	83483	PLVAP
DOID:2986	IgA glomerulonephritis	up	5361	PLXNA1
DOID:2986	IgA glomerulonephritis	up	55558	PLXNA3
DOID:2986	IgA glomerulonephritis	up	23654	PLXNB2
DOID:2986	IgA glomerulonephritis	up	23129	PLXND1
DOID:2986	IgA glomerulonephritis	up	5371	PML
DOID:2986	IgA glomerulonephritis	up	5373	PMM2
DOID:2986	IgA glomerulonephritis	up	5378	PMS1
DOID:2986	IgA glomerulonephritis	up	10687	PNMA2
DOID:2986	IgA glomerulonephritis	up	55228	PNMAL1
DOID:2986	IgA glomerulonephritis	up	10908	PNPLA6
DOID:2986	IgA glomerulonephritis	up	23509	POFUT1
DOID:2986	IgA glomerulonephritis	up	5422	POLA1
DOID:2986	IgA glomerulonephritis	up	5428	POLG
DOID:2986	IgA glomerulonephritis	up	11232	POLG2
DOID:2986	IgA glomerulonephritis	up	5431	POLR2B
DOID:2986	IgA glomerulonephritis	up	5434	POLR2E
DOID:2986	IgA glomerulonephritis	up	5436	POLR2G
DOID:2986	IgA glomerulonephritis	up	5441	POLR2L
DOID:2986	IgA glomerulonephritis	up	55703	POLR3B
DOID:2986	IgA glomerulonephritis	up	10622	POLR3G
DOID:2986	IgA glomerulonephritis	up	5442	POLRMT
DOID:2986	IgA glomerulonephritis	up	5445	PON2
DOID:2986	IgA glomerulonephritis	up	5446	PON3
DOID:2986	IgA glomerulonephritis	up	10248	POP7
DOID:2986	IgA glomerulonephritis	up	5447	POR
DOID:2986	IgA glomerulonephritis	up	10631	POSTN
DOID:2986	IgA glomerulonephritis	up	25913	POT1
DOID:2986	IgA glomerulonephritis	up	5449	POU1F1
DOID:2986	IgA glomerulonephritis	up	5455	POU3F3
DOID:2986	IgA glomerulonephritis	up	27068	PPA2
DOID:2986	IgA glomerulonephritis	up	8611	PPAP2A
DOID:2986	IgA glomerulonephritis	up	8612	PPAP2C
DOID:2986	IgA glomerulonephritis	up	5467	PPARD
DOID:2986	IgA glomerulonephritis	up	5468	PPARG
DOID:2986	IgA glomerulonephritis	up	79717	PPCS
DOID:2986	IgA glomerulonephritis	up	8496	PPFIBP1
DOID:2986	IgA glomerulonephritis	up	8495	PPFIBP2
DOID:2986	IgA glomerulonephritis	up	5479	PPIB
DOID:2986	IgA glomerulonephritis	up	5480	PPIC
DOID:2986	IgA glomerulonephritis	up	5481	PPID
DOID:2986	IgA glomerulonephritis	up	10105	PPIF
DOID:2986	IgA glomerulonephritis	up	22843	PPM1E
DOID:2986	IgA glomerulonephritis	up	5498	PPOX
DOID:2986	IgA glomerulonephritis	up	5499	PPP1CA
DOID:2986	IgA glomerulonephritis	up	5507	PPP1R3C
DOID:2986	IgA glomerulonephritis	up	5509	PPP1R3D
DOID:2986	IgA glomerulonephritis	up	5510	PPP1R7
DOID:2986	IgA glomerulonephritis	up	5511	PPP1R8
DOID:2986	IgA glomerulonephritis	up	5518	PPP2R1A
DOID:2986	IgA glomerulonephritis	up	5524	PPP2R4
DOID:2986	IgA glomerulonephritis	up	5527	PPP2R5C
DOID:2986	IgA glomerulonephritis	up	5528	PPP2R5D
DOID:2986	IgA glomerulonephritis	up	5534	PPP3R1
DOID:2986	IgA glomerulonephritis	up	5536	PPP5C
DOID:2986	IgA glomerulonephritis	up	5538	PPT1
DOID:2986	IgA glomerulonephritis	up	23398	PPWD1
DOID:2986	IgA glomerulonephritis	up	23532	PRAME
DOID:2986	IgA glomerulonephritis	up	9055	PRC1
DOID:2986	IgA glomerulonephritis	up	5547	PRCP
DOID:2986	IgA glomerulonephritis	up	56980	PRDM10
DOID:2986	IgA glomerulonephritis	up	5052	PRDX1
DOID:2986	IgA glomerulonephritis	up	10549	PRDX4
DOID:2986	IgA glomerulonephritis	up	5550	PREP
DOID:2986	IgA glomerulonephritis	up	9581	PREPL
DOID:2986	IgA glomerulonephritis	up	5551	PRF1
DOID:2986	IgA glomerulonephritis	up	5557	PRIM1
DOID:2986	IgA glomerulonephritis	up	5558	PRIM2
DOID:2986	IgA glomerulonephritis	up	5564	PRKAB1
DOID:2986	IgA glomerulonephritis	up	112464	PRKCDBP
DOID:2986	IgA glomerulonephritis	up	5589	PRKCSH
DOID:2986	IgA glomerulonephritis	up	5590	PRKCZ
DOID:2986	IgA glomerulonephritis	up	5587	PRKD1
DOID:2986	IgA glomerulonephritis	up	25865	PRKD2
DOID:2986	IgA glomerulonephritis	up	23683	PRKD3
DOID:2986	IgA glomerulonephritis	up	5591	PRKDC
DOID:2986	IgA glomerulonephritis	up	79706	PRKRIP1
DOID:2986	IgA glomerulonephritis	up	5613	PRKX
DOID:2986	IgA glomerulonephritis	up	54496	PRMT7
DOID:2986	IgA glomerulonephritis	up	5627	PROS1
DOID:2986	IgA glomerulonephritis	up	9129	PRPF3
DOID:2986	IgA glomerulonephritis	up	5961	PRPH2
DOID:2986	IgA glomerulonephritis	up	55615	PRR5
DOID:2986	IgA glomerulonephritis	up	79899	PRR5L
DOID:2986	IgA glomerulonephritis	up	80758	PRR7
DOID:2986	IgA glomerulonephritis	up	5638	PRRG1
DOID:2986	IgA glomerulonephritis	up	10279	PRSS16
DOID:2986	IgA glomerulonephritis	up	5664	PSEN2
DOID:2986	IgA glomerulonephritis	up	55851	PSENEN
DOID:2986	IgA glomerulonephritis	up	5681	PSKH1
DOID:2986	IgA glomerulonephritis	up	5682	PSMA1
DOID:2986	IgA glomerulonephritis	up	5685	PSMA4
DOID:2986	IgA glomerulonephritis	up	5699	PSMB10
DOID:2986	IgA glomerulonephritis	up	5692	PSMB4
DOID:2986	IgA glomerulonephritis	up	5696	PSMB8
DOID:2986	IgA glomerulonephritis	up	5698	PSMB9
DOID:2986	IgA glomerulonephritis	up	5706	PSMC6
DOID:2986	IgA glomerulonephritis	up	5707	PSMD1
DOID:2986	IgA glomerulonephritis	up	5719	PSMD13
DOID:2986	IgA glomerulonephritis	up	10213	PSMD14
DOID:2986	IgA glomerulonephritis	up	5710	PSMD4
DOID:2986	IgA glomerulonephritis	up	5720	PSME1
DOID:2986	IgA glomerulonephritis	up	5721	PSME2
DOID:2986	IgA glomerulonephritis	up	5623	PSPN
DOID:2986	IgA glomerulonephritis	up	9050	PSTPIP2
DOID:2986	IgA glomerulonephritis	up	55037	PTCD3
DOID:2986	IgA glomerulonephritis	up	5747	PTK2
DOID:2986	IgA glomerulonephritis	up	2185	PTK2B
DOID:2986	IgA glomerulonephritis	up	5753	PTK6
DOID:2986	IgA glomerulonephritis	up	5754	PTK7
DOID:2986	IgA glomerulonephritis	up	5781	PTPN11
DOID:2986	IgA glomerulonephritis	up	5783	PTPN13
DOID:2986	IgA glomerulonephritis	up	5774	PTPN3
DOID:2986	IgA glomerulonephritis	up	5777	PTPN6
DOID:2986	IgA glomerulonephritis	up	5790	PTPRCAP
DOID:2986	IgA glomerulonephritis	up	5792	PTPRF
DOID:2986	IgA glomerulonephritis	up	5793	PTPRG
DOID:2986	IgA glomerulonephritis	up	5796	PTPRK
DOID:2986	IgA glomerulonephritis	up	5802	PTPRS
DOID:2986	IgA glomerulonephritis	up	754	PTTG1IP
DOID:2986	IgA glomerulonephritis	up	9698	PUM1
DOID:2986	IgA glomerulonephritis	up	83448	PUS7L
DOID:2986	IgA glomerulonephritis	up	29108	PYCARD
DOID:2986	IgA glomerulonephritis	up	5836	PYGL
DOID:2986	IgA glomerulonephritis	up	5859	QARS
DOID:2986	IgA glomerulonephritis	up	5768	QSOX1
DOID:2986	IgA glomerulonephritis	up	5872	RAB13
DOID:2986	IgA glomerulonephritis	up	376267	RAB15
DOID:2986	IgA glomerulonephritis	up	57403	RAB22A
DOID:2986	IgA glomerulonephritis	up	57111	RAB25
DOID:2986	IgA glomerulonephritis	up	5874	RAB27B
DOID:2986	IgA glomerulonephritis	up	5865	RAB3B
DOID:2986	IgA glomerulonephritis	up	22930	RAB3GAP1
DOID:2986	IgA glomerulonephritis	up	57799	RAB40C
DOID:2986	IgA glomerulonephritis	up	53916	RAB4B
DOID:2986	IgA glomerulonephritis	up	5870	RAB6A
DOID:2986	IgA glomerulonephritis	up	9135	RABEP1
DOID:2986	IgA glomerulonephritis	up	5875	RABGGTA
DOID:2986	IgA glomerulonephritis	up	5879	RAC1
DOID:2986	IgA glomerulonephritis	up	10111	RAD50
DOID:2986	IgA glomerulonephritis	up	5888	RAD51
DOID:2986	IgA glomerulonephritis	up	10635	RAD51AP1
DOID:2986	IgA glomerulonephritis	up	5889	RAD51C
DOID:2986	IgA glomerulonephritis	up	25788	RAD54B
DOID:2986	IgA glomerulonephritis	up	8480	RAE1
DOID:2986	IgA glomerulonephritis	up	5894	RAF1
DOID:2986	IgA glomerulonephritis	up	26064	RAI14
DOID:2986	IgA glomerulonephritis	up	10742	RAI2
DOID:2986	IgA glomerulonephritis	up	10928	RALBP1
DOID:2986	IgA glomerulonephritis	up	55103	RALGPS2
DOID:2986	IgA glomerulonephritis	up	57610	RANBP10
DOID:2986	IgA glomerulonephritis	up	10411	RAPGEF3
DOID:2986	IgA glomerulonephritis	up	51735	RAPGEF6
DOID:2986	IgA glomerulonephritis	up	5913	RAPSN
DOID:2986	IgA glomerulonephritis	up	5918	RARRES1
DOID:2986	IgA glomerulonephritis	up	5920	RARRES3
DOID:2986	IgA glomerulonephritis	up	5917	RARS
DOID:2986	IgA glomerulonephritis	up	5921	RASA1
DOID:2986	IgA glomerulonephritis	up	5922	RASA2
DOID:2986	IgA glomerulonephritis	up	8437	RASAL1
DOID:2986	IgA glomerulonephritis	up	10235	RASGRP2
DOID:2986	IgA glomerulonephritis	up	83937	RASSF4
DOID:2986	IgA glomerulonephritis	up	5929	RBBP5
DOID:2986	IgA glomerulonephritis	up	5931	RBBP7
DOID:2986	IgA glomerulonephritis	up	10741	RBBP9
DOID:2986	IgA glomerulonephritis	up	10616	RBCK1
DOID:2986	IgA glomerulonephritis	up	8241	RBM10
DOID:2986	IgA glomerulonephritis	up	389677	RBM12B
DOID:2986	IgA glomerulonephritis	up	55696	RBM22
DOID:2986	IgA glomerulonephritis	up	83759	RBM4B
DOID:2986	IgA glomerulonephritis	up	10181	RBM5
DOID:2986	IgA glomerulonephritis	up	27288	RBMXL2
DOID:2986	IgA glomerulonephritis	up	11030	RBPMS
DOID:2986	IgA glomerulonephritis	up	1102	RCBTB2
DOID:2986	IgA glomerulonephritis	up	5954	RCN1
DOID:2986	IgA glomerulonephritis	up	57665	RDH14
DOID:2986	IgA glomerulonephritis	up	9985	REC8
DOID:2986	IgA glomerulonephritis	up	80346	REEP4
DOID:2986	IgA glomerulonephritis	up	7905	REEP5
DOID:2986	IgA glomerulonephritis	up	29803	REPIN1
DOID:2986	IgA glomerulonephritis	up	473	RERE
DOID:2986	IgA glomerulonephritis	up	5978	REST
DOID:2986	IgA glomerulonephritis	up	56729	RETN
DOID:2986	IgA glomerulonephritis	up	5980	REV3L
DOID:2986	IgA glomerulonephritis	up	5981	RFC1
DOID:2986	IgA glomerulonephritis	up	5982	RFC2
DOID:2986	IgA glomerulonephritis	up	5984	RFC4
DOID:2986	IgA glomerulonephritis	up	5985	RFC5
DOID:2986	IgA glomerulonephritis	up	23180	RFTN1
DOID:2986	IgA glomerulonephritis	up	55159	RFWD3
DOID:2986	IgA glomerulonephritis	up	64864	RFX7
DOID:2986	IgA glomerulonephritis	up	8625	RFXANK
DOID:2986	IgA glomerulonephritis	up	9827	RGP1
DOID:2986	IgA glomerulonephritis	up	8601	RGS20
DOID:2986	IgA glomerulonephritis	up	8787	RGS9
DOID:2986	IgA glomerulonephritis	up	25807	RHBDD3
DOID:2986	IgA glomerulonephritis	up	79651	RHBDF2
DOID:2986	IgA glomerulonephritis	up	9028	RHBDL1
DOID:2986	IgA glomerulonephritis	up	389	RHOC
DOID:2986	IgA glomerulonephritis	up	55288	RHOT1
DOID:2986	IgA glomerulonephritis	up	79890	RIN3
DOID:2986	IgA glomerulonephritis	up	6019	RLN2
DOID:2986	IgA glomerulonephritis	up	80010	RMI1
DOID:2986	IgA glomerulonephritis	up	6035	RNASE1
DOID:2986	IgA glomerulonephritis	up	6039	RNASE6
DOID:2986	IgA glomerulonephritis	up	79621	RNASEH2B
DOID:2986	IgA glomerulonephritis	up	8635	RNASET2
DOID:2986	IgA glomerulonephritis	up	11342	RNF13
DOID:2986	IgA glomerulonephritis	up	55819	RNF130
DOID:2986	IgA glomerulonephritis	up	81847	RNF146
DOID:2986	IgA glomerulonephritis	up	55072	RNF31
DOID:2986	IgA glomerulonephritis	up	80196	RNF34
DOID:2986	IgA glomerulonephritis	up	9810	RNF40
DOID:2986	IgA glomerulonephritis	up	6048	RNF5
DOID:2986	IgA glomerulonephritis	up	9616	RNF7
DOID:2986	IgA glomerulonephritis	up	57140	RNPEPL1
DOID:2986	IgA glomerulonephritis	up	6117	RPA1
DOID:2986	IgA glomerulonephritis	up	6118	RPA2
DOID:2986	IgA glomerulonephritis	up	23322	RPGRIP1L
DOID:2986	IgA glomerulonephritis	up	22934	RPIA
DOID:2986	IgA glomerulonephritis	up	140801	RPL10L
DOID:2986	IgA glomerulonephritis	up	6136	RPL12
DOID:2986	IgA glomerulonephritis	up	23521	RPL13A
DOID:2986	IgA glomerulonephritis	up	6147	RPL23A
DOID:2986	IgA glomerulonephritis	up	6129	RPL7
DOID:2986	IgA glomerulonephritis	up	6184	RPN1
DOID:2986	IgA glomerulonephritis	up	6185	RPN2
DOID:2986	IgA glomerulonephritis	up	10799	RPP40
DOID:2986	IgA glomerulonephritis	up	6204	RPS10
DOID:2986	IgA glomerulonephritis	up	6205	RPS11
DOID:2986	IgA glomerulonephritis	up	6217	RPS16
DOID:2986	IgA glomerulonephritis	up	6223	RPS19
DOID:2986	IgA glomerulonephritis	up	6187	RPS2
DOID:2986	IgA glomerulonephritis	up	6196	RPS6KA2
DOID:2986	IgA glomerulonephritis	up	27079	RPUSD2
DOID:2986	IgA glomerulonephritis	up	64121	RRAGC
DOID:2986	IgA glomerulonephritis	up	6238	RRBP1
DOID:2986	IgA glomerulonephritis	up	6240	RRM1
DOID:2986	IgA glomerulonephritis	up	9136	RRP9
DOID:2986	IgA glomerulonephritis	up	91543	RSAD2
DOID:2986	IgA glomerulonephritis	up	79363	RSG1
DOID:2986	IgA glomerulonephritis	up	23168	RTF1
DOID:2986	IgA glomerulonephritis	up	64108	RTP4
DOID:2986	IgA glomerulonephritis	up	80230	RUFY1
DOID:2986	IgA glomerulonephritis	up	22902	RUFY3
DOID:2986	IgA glomerulonephritis	up	8607	RUVBL1
DOID:2986	IgA glomerulonephritis	up	112611	RWDD2A
DOID:2986	IgA glomerulonephritis	up	25950	RWDD3
DOID:2986	IgA glomerulonephritis	up	6259	RYK
DOID:2986	IgA glomerulonephritis	up	6282	S100A11
DOID:2986	IgA glomerulonephritis	up	6284	S100A13
DOID:2986	IgA glomerulonephritis	up	6276	S100A5
DOID:2986	IgA glomerulonephritis	up	29901	SAC3D1
DOID:2986	IgA glomerulonephritis	up	10055	SAE1
DOID:2986	IgA glomerulonephritis	up	6294	SAFB
DOID:2986	IgA glomerulonephritis	up	6297	SALL2
DOID:2986	IgA glomerulonephritis	up	25939	SAMHD1
DOID:2986	IgA glomerulonephritis	up	8819	SAP30
DOID:2986	IgA glomerulonephritis	up	9733	SART3
DOID:2986	IgA glomerulonephritis	up	9169	SCAF11
DOID:2986	IgA glomerulonephritis	up	949	SCARB1
DOID:2986	IgA glomerulonephritis	up	950	SCARB2
DOID:2986	IgA glomerulonephritis	up	8578	SCARF1
DOID:2986	IgA glomerulonephritis	up	8796	SCEL
DOID:2986	IgA glomerulonephritis	up	22955	SCMH1
DOID:2986	IgA glomerulonephritis	up	6339	SCNN1D
DOID:2986	IgA glomerulonephritis	up	9805	SCRN1
DOID:2986	IgA glomerulonephritis	up	6343	SCT
DOID:2986	IgA glomerulonephritis	up	6344	SCTR
DOID:2986	IgA glomerulonephritis	up	57147	SCYL3
DOID:2986	IgA glomerulonephritis	up	23753	SDF2L1
DOID:2986	IgA glomerulonephritis	up	51150	SDF4
DOID:2986	IgA glomerulonephritis	up	23478	SEC11A
DOID:2986	IgA glomerulonephritis	up	9919	SEC16A
