series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	ms_control	ms	sample_class
7887	1289	313168	GSM1025977	GPL16209	GSE41850		ms	1
7887	1289	313169	GSM1025978	GPL16209	GSE41850		ms	1
7887	1289	313170	GSM1025979	GPL16209	GSE41850		ms	1
7887	1289	313171	GSM1025980	GPL16209	GSE41850		ms	1
7887	1289	313172	GSM1025981	GPL16209	GSE41850		ms	1
7887	1289	313173	GSM1025982	GPL16209	GSE41850		ms	1
7887	1289	313174	GSM1025983	GPL16209	GSE41850		ms	1
7887	1289	313175	GSM1025984	GPL16209	GSE41850		ms	1
7887	1289	313176	GSM1025985	GPL16209	GSE41850		ms	1
7887	1289	313177	GSM1025986	GPL16209	GSE41850		ms	1
7887	1289	313178	GSM1025987	GPL16209	GSE41850		ms	1
7887	1289	313179	GSM1025988	GPL16209	GSE41850		ms	1
7887	1289	313180	GSM1025989	GPL16209	GSE41850		ms	1
7887	1289	313181	GSM1025990	GPL16209	GSE41850		ms	1
7887	1289	313182	GSM1025991	GPL16209	GSE41850		ms	1
7887	1289	313183	GSM1025992	GPL16209	GSE41850		ms	1
7887	1289	313184	GSM1025993	GPL16209	GSE41850		ms	1
7887	1289	313185	GSM1025994	GPL16209	GSE41850		ms	1
7887	1289	313186	GSM1025995	GPL16209	GSE41850		ms	1
7887	1289	313187	GSM1025996	GPL16209	GSE41850		ms	1
7887	1289	313188	GSM1025997	GPL16209	GSE41850		ms	1
7887	1289	313189	GSM1025998	GPL16209	GSE41850		ms	1
7887	1289	313190	GSM1025999	GPL16209	GSE41850		ms	1
7887	1289	313191	GSM1026000	GPL16209	GSE41850		ms	1
7887	1289	313192	GSM1026001	GPL16209	GSE41850		ms	1
7887	1289	313193	GSM1026002	GPL16209	GSE41850		ms	1
7887	1289	313194	GSM1026003	GPL16209	GSE41850		ms	1
7887	1289	313195	GSM1026004	GPL16209	GSE41850		ms	1
7887	1289	313196	GSM1026005	GPL16209	GSE41850		ms	1
7887	1289	313197	GSM1026006	GPL16209	GSE41850		ms	1
7887	1289	313198	GSM1026007	GPL16209	GSE41850		ms	1
7887	1289	313199	GSM1026008	GPL16209	GSE41850		ms	1
7887	1289	313200	GSM1026009	GPL16209	GSE41850		ms	1
7887	1289	313201	GSM1026010	GPL16209	GSE41850		ms	1
7887	1289	313202	GSM1026011	GPL16209	GSE41850		ms	1
7887	1289	313203	GSM1026012	GPL16209	GSE41850		ms	1
7887	1289	313204	GSM1026013	GPL16209	GSE41850		ms	1
7887	1289	313205	GSM1026014	GPL16209	GSE41850		ms	1
7887	1289	313206	GSM1026015	GPL16209	GSE41850		ms	1
7887	1289	313207	GSM1026016	GPL16209	GSE41850		ms	1
7887	1289	313208	GSM1026017	GPL16209	GSE41850		ms	1
7887	1289	313209	GSM1026018	GPL16209	GSE41850		ms	1
7887	1289	313210	GSM1026019	GPL16209	GSE41850		ms	1
7887	1289	313211	GSM1026020	GPL16209	GSE41850		ms	1
7887	1289	313212	GSM1026021	GPL16209	GSE41850		ms	1
7887	1289	313213	GSM1026022	GPL16209	GSE41850		ms	1
7887	1289	313214	GSM1026023	GPL16209	GSE41850		ms	1
7887	1289	313215	GSM1026024	GPL16209	GSE41850		ms	1
7887	1289	313216	GSM1026025	GPL16209	GSE41850		ms	1
7887	1289	313217	GSM1026026	GPL16209	GSE41850		ms	1
7887	1289	313218	GSM1026027	GPL16209	GSE41850		ms	1
7887	1289	313219	GSM1026028	GPL16209	GSE41850		ms	1
7887	1289	313220	GSM1026029	GPL16209	GSE41850		ms	1
7887	1289	313221	GSM1026030	GPL16209	GSE41850		ms	1
7887	1289	313222	GSM1026031	GPL16209	GSE41850		ms	1
7887	1289	313223	GSM1026032	GPL16209	GSE41850		ms	1
7887	1289	313224	GSM1026033	GPL16209	GSE41850		ms	1
7887	1289	313225	GSM1026034	GPL16209	GSE41850		ms	1
7887	1289	313226	GSM1026035	GPL16209	GSE41850		ms	1
7887	1289	313227	GSM1026036	GPL16209	GSE41850		ms	1
7887	1289	313228	GSM1026037	GPL16209	GSE41850		ms	1
7887	1289	313229	GSM1026038	GPL16209	GSE41850		ms	1
7887	1289	313230	GSM1026039	GPL16209	GSE41850		ms	1
7887	1289	313231	GSM1026040	GPL16209	GSE41850		ms	1
7887	1289	313232	GSM1026041	GPL16209	GSE41850		ms	1
7887	1289	313233	GSM1026042	GPL16209	GSE41850		ms	1
7887	1289	313234	GSM1026043	GPL16209	GSE41850		ms	1
7887	1289	313235	GSM1026044	GPL16209	GSE41850		ms	1
7887	1289	313236	GSM1026045	GPL16209	GSE41850		ms	1
7887	1289	313237	GSM1026046	GPL16209	GSE41850		ms	1
7887	1289	313238	GSM1026047	GPL16209	GSE41850		ms	1
7887	1289	313239	GSM1026048	GPL16209	GSE41850		ms	1
7887	1289	313240	GSM1026049	GPL16209	GSE41850		ms	1
7887	1289	313241	GSM1026050	GPL16209	GSE41850		ms	1
7887	1289	313242	GSM1026051	GPL16209	GSE41850		ms	1
7887	1289	313243	GSM1026052	GPL16209	GSE41850		ms	1
7887	1289	313244	GSM1026053	GPL16209	GSE41850		ms	1
7887	1289	313245	GSM1026054	GPL16209	GSE41850		ms	1
7887	1289	313246	GSM1026055	GPL16209	GSE41850		ms	1
7887	1289	313247	GSM1026056	GPL16209	GSE41850		ms	1
7887	1289	313248	GSM1026057	GPL16209	GSE41850		ms	1
7887	1289	313249	GSM1026058	GPL16209	GSE41850		ms	1
7887	1289	313250	GSM1026059	GPL16209	GSE41850		ms	1
7887	1289	313251	GSM1026060	GPL16209	GSE41850		ms	1
7887	1289	313252	GSM1026061	GPL16209	GSE41850		ms	1
7887	1289	313253	GSM1026062	GPL16209	GSE41850		ms	1
7887	1289	313254	GSM1026063	GPL16209	GSE41850		ms	1
7887	1289	313255	GSM1026064	GPL16209	GSE41850		ms	1
7887	1289	313256	GSM1026065	GPL16209	GSE41850		ms	1
7887	1289	313257	GSM1026066	GPL16209	GSE41850		ms	1
7887	1289	313258	GSM1026067	GPL16209	GSE41850		ms	1
7887	1289	313259	GSM1026068	GPL16209	GSE41850		ms	1
7887	1289	313260	GSM1026069	GPL16209	GSE41850		ms	1
7887	1289	313261	GSM1026070	GPL16209	GSE41850		ms	1
7887	1289	313262	GSM1026071	GPL16209	GSE41850		ms	1
7887	1289	313263	GSM1026072	GPL16209	GSE41850		ms	1
7887	1289	313264	GSM1026073	GPL16209	GSE41850		ms	1
7887	1289	313265	GSM1026074	GPL16209	GSE41850		ms	1
7887	1289	313266	GSM1026075	GPL16209	GSE41850		ms	1
7887	1289	313267	GSM1026076	GPL16209	GSE41850		ms	1
7887	1289	313268	GSM1026077	GPL16209	GSE41850		ms	1
7887	1289	313269	GSM1026078	GPL16209	GSE41850		ms	1
7887	1289	313270	GSM1026079	GPL16209	GSE41850		ms	1
7887	1289	313271	GSM1026080	GPL16209	GSE41850		ms	1
7887	1289	313272	GSM1026081	GPL16209	GSE41850		ms	1
7887	1289	313273	GSM1026082	GPL16209	GSE41850		ms	1
7887	1289	313274	GSM1026083	GPL16209	GSE41850		ms	1
7887	1289	313275	GSM1026084	GPL16209	GSE41850		ms	1
7887	1289	313276	GSM1026085	GPL16209	GSE41850		ms	1
7887	1289	313277	GSM1026086	GPL16209	GSE41850		ms	1
7887	1289	313278	GSM1026087	GPL16209	GSE41850		ms	1
7887	1289	313279	GSM1026088	GPL16209	GSE41850		ms	1
7887	1289	313280	GSM1026089	GPL16209	GSE41850		ms	1
7887	1289	313281	GSM1026090	GPL16209	GSE41850		ms	1
7887	1289	313282	GSM1026091	GPL16209	GSE41850		ms	1
7887	1289	313283	GSM1026092	GPL16209	GSE41850		ms	1
7887	1289	313284	GSM1026093	GPL16209	GSE41850		ms	1
7887	1289	313285	GSM1026094	GPL16209	GSE41850		ms	1
7887	1289	313286	GSM1026095	GPL16209	GSE41850		ms	1
7887	1289	313287	GSM1026096	GPL16209	GSE41850		ms	1
7887	1289	313288	GSM1026097	GPL16209	GSE41850		ms	1
7887	1289	313289	GSM1026098	GPL16209	GSE41850		ms	1
7887	1289	313290	GSM1026099	GPL16209	GSE41850		ms	1
7887	1289	313291	GSM1026100	GPL16209	GSE41850		ms	1
7887	1289	313292	GSM1026101	GPL16209	GSE41850		ms	1
7887	1289	313293	GSM1026102	GPL16209	GSE41850		ms	1
7887	1289	313294	GSM1026103	GPL16209	GSE41850		ms	1
7887	1289	313295	GSM1026104	GPL16209	GSE41850		ms	1
7887	1289	313296	GSM1026105	GPL16209	GSE41850		ms	1
7887	1289	313297	GSM1026106	GPL16209	GSE41850		ms	1
7887	1289	313298	GSM1026107	GPL16209	GSE41850		ms	1
7887	1289	313299	GSM1026108	GPL16209	GSE41850		ms	1
7887	1289	313300	GSM1026109	GPL16209	GSE41850		ms	1
7887	1289	313301	GSM1026110	GPL16209	GSE41850		ms	1
7887	1289	313302	GSM1026111	GPL16209	GSE41850		ms	1
7887	1289	313303	GSM1026112	GPL16209	GSE41850		ms	1
7887	1289	313304	GSM1026113	GPL16209	GSE41850		ms	1
7887	1289	313305	GSM1026114	GPL16209	GSE41850		ms	1
7887	1289	313306	GSM1026115	GPL16209	GSE41850		ms	1
7887	1289	313307	GSM1026116	GPL16209	GSE41850		ms	1
7887	1289	313308	GSM1026117	GPL16209	GSE41850		ms	1
7887	1289	313309	GSM1026118	GPL16209	GSE41850		ms	1
7887	1289	313310	GSM1026119	GPL16209	GSE41850		ms	1
7887	1289	313311	GSM1026120	GPL16209	GSE41850		ms	1
7887	1289	313312	GSM1026121	GPL16209	GSE41850		ms	1
7887	1289	313313	GSM1026122	GPL16209	GSE41850		ms	1
7887	1289	313314	GSM1026123	GPL16209	GSE41850		ms	1
7887	1289	313315	GSM1026124	GPL16209	GSE41850		ms	1
7887	1289	313316	GSM1026125	GPL16209	GSE41850		ms	1
7887	1289	313317	GSM1026126	GPL16209	GSE41850		ms	1
7887	1289	313318	GSM1026127	GPL16209	GSE41850		ms	1
7887	1289	313319	GSM1026128	GPL16209	GSE41850		ms	1
7887	1289	313320	GSM1026129	GPL16209	GSE41850		ms	1
7887	1289	313321	GSM1026130	GPL16209	GSE41850		ms	1
7887	1289	313322	GSM1026131	GPL16209	GSE41850		ms	1
7887	1289	313323	GSM1026132	GPL16209	GSE41850		ms	1
7887	1289	313324	GSM1026133	GPL16209	GSE41850		ms	1
7887	1289	313325	GSM1026134	GPL16209	GSE41850		ms	1
7887	1289	313326	GSM1026135	GPL16209	GSE41850		ms	1
7887	1289	313327	GSM1026136	GPL16209	GSE41850		ms	1
7887	1289	313328	GSM1026137	GPL16209	GSE41850		ms	1
7887	1289	313329	GSM1026138	GPL16209	GSE41850		ms	1
7887	1289	313330	GSM1026139	GPL16209	GSE41850		ms	1
7887	1289	313331	GSM1026140	GPL16209	GSE41850		ms	1
7887	1289	313332	GSM1026141	GPL16209	GSE41850		ms	1
7887	1289	313333	GSM1026142	GPL16209	GSE41850		ms	1
7887	1289	313334	GSM1026143	GPL16209	GSE41850		ms	1
7887	1289	313335	GSM1026144	GPL16209	GSE41850		ms	1
7887	1289	313336	GSM1026145	GPL16209	GSE41850		ms	1
7887	1289	313337	GSM1026146	GPL16209	GSE41850		ms	1
7887	1289	313338	GSM1026147	GPL16209	GSE41850		ms	1
7887	1289	313339	GSM1026148	GPL16209	GSE41850		ms	1
7887	1289	313340	GSM1026149	GPL16209	GSE41850		ms	1
7887	1289	313341	GSM1026150	GPL16209	GSE41850		ms	1
7887	1289	313342	GSM1026151	GPL16209	GSE41850		ms	1
7887	1289	313343	GSM1026152	GPL16209	GSE41850		ms	1
7887	1289	313344	GSM1026153	GPL16209	GSE41850		ms	1
7887	1289	313345	GSM1026154	GPL16209	GSE41850		ms	1
7887	1289	313346	GSM1026155	GPL16209	GSE41850		ms	1
7887	1289	313347	GSM1026156	GPL16209	GSE41850		ms	1
7887	1289	313348	GSM1026157	GPL16209	GSE41850		ms	1
7887	1289	313349	GSM1026158	GPL16209	GSE41850		ms	1
7887	1289	313350	GSM1026159	GPL16209	GSE41850		ms	1
7887	1289	313351	GSM1026160	GPL16209	GSE41850		ms	1
7887	1289	313352	GSM1026161	GPL16209	GSE41850		ms	1
7887	1289	313353	GSM1026162	GPL16209	GSE41850		ms	1
7887	1289	313354	GSM1026163	GPL16209	GSE41850		ms	1
7887	1289	313355	GSM1026164	GPL16209	GSE41850		ms	1
7887	1289	313356	GSM1026165	GPL16209	GSE41850		ms	1
7887	1289	313357	GSM1026166	GPL16209	GSE41850		ms	1
7887	1289	313358	GSM1026167	GPL16209	GSE41850		ms	1
7887	1289	313359	GSM1026168	GPL16209	GSE41850		ms	1
7887	1289	313360	GSM1026169	GPL16209	GSE41850		ms	1
7887	1289	313361	GSM1026170	GPL16209	GSE41850		ms	1
7887	1289	313362	GSM1026171	GPL16209	GSE41850		ms	1
7887	1289	313363	GSM1026172	GPL16209	GSE41850		ms	1
7887	1289	313364	GSM1026173	GPL16209	GSE41850		ms	1
7887	1289	313365	GSM1026174	GPL16209	GSE41850		ms	1
7887	1289	313366	GSM1026175	GPL16209	GSE41850		ms	1
7887	1289	313367	GSM1026176	GPL16209	GSE41850		ms	1
7887	1289	313368	GSM1026177	GPL16209	GSE41850		ms	1
7887	1289	313369	GSM1026178	GPL16209	GSE41850		ms	1
7887	1289	313370	GSM1026179	GPL16209	GSE41850		ms	1
7887	1289	313371	GSM1026180	GPL16209	GSE41850		ms	1
7887	1289	313372	GSM1026181	GPL16209	GSE41850		ms	1
7887	1289	313373	GSM1026182	GPL16209	GSE41850		ms	1
7887	1289	313374	GSM1026183	GPL16209	GSE41850		ms	1
7887	1289	313375	GSM1026184	GPL16209	GSE41850		ms	1
7887	1289	313376	GSM1026185	GPL16209	GSE41850		ms	1
7887	1289	313377	GSM1026186	GPL16209	GSE41850		ms	1
7887	1289	313378	GSM1026187	GPL16209	GSE41850		ms	1
7887	1289	313379	GSM1026188	GPL16209	GSE41850		ms	1
7887	1289	313380	GSM1026189	GPL16209	GSE41850	ms_control		0
7887	1289	313381	GSM1026190	GPL16209	GSE41850	ms_control		0
7887	1289	313382	GSM1026191	GPL16209	GSE41850	ms_control		0
7887	1289	313383	GSM1026192	GPL16209	GSE41850	ms_control		0
7887	1289	313384	GSM1026193	GPL16209	GSE41850	ms_control		0
7887	1289	313385	GSM1026194	GPL16209	GSE41850	ms_control		0
7887	1289	313386	GSM1026195	GPL16209	GSE41850	ms_control		0
7887	1289	313387	GSM1026196	GPL16209	GSE41850	ms_control		0
7887	1289	313388	GSM1026197	GPL16209	GSE41850	ms_control		0
7887	1289	313389	GSM1026198	GPL16209	GSE41850	ms_control		0
7887	1289	313390	GSM1026199	GPL16209	GSE41850	ms_control		0
7887	1289	313391	GSM1026200	GPL16209	GSE41850	ms_control		0
7887	1289	313392	GSM1026201	GPL16209	GSE41850	ms_control		0
7887	1289	313393	GSM1026202	GPL16209	GSE41850	ms_control		0
7887	1289	313394	GSM1026203	GPL16209	GSE41850	ms_control		0
7887	1289	313395	GSM1026204	GPL16209	GSE41850	ms_control		0
7887	1289	313396	GSM1026205	GPL16209	GSE41850	ms_control		0
7887	1289	313397	GSM1026206	GPL16209	GSE41850	ms_control		0
7887	1289	313398	GSM1026207	GPL16209	GSE41850	ms_control		0
7887	1289	313399	GSM1026208	GPL16209	GSE41850	ms_control		0
7887	1289	313400	GSM1026209	GPL16209	GSE41850	ms_control		0
7887	1289	313401	GSM1026210	GPL16209	GSE41850	ms_control		0
7887	1289	313402	GSM1026211	GPL16209	GSE41850	ms_control		0
7887	1289	313403	GSM1026212	GPL16209	GSE41850	ms_control		0
7887	1289	313404	GSM1026213	GPL16209	GSE41850	ms_control		0
7887	1289	313405	GSM1026214	GPL16209	GSE41850	ms_control		0
7887	1289	313406	GSM1026215	GPL16209	GSE41850	ms_control		0
7887	1289	313407	GSM1026216	GPL16209	GSE41850	ms_control		0
7887	1289	313408	GSM1026217	GPL16209	GSE41850	ms_control		0
7887	1289	313409	GSM1026218	GPL16209	GSE41850	ms_control		0
7887	1289	313410	GSM1026219	GPL16209	GSE41850	ms_control		0
7887	1289	313411	GSM1026220	GPL16209	GSE41850	ms_control		0
7887	1289	313412	GSM1026221	GPL16209	GSE41850	ms_control		0
7887	1289	313413	GSM1026222	GPL16209	GSE41850	ms_control		0
7887	1289	313414	GSM1026223	GPL16209	GSE41850	ms_control		0
7887	1289	313415	GSM1026224	GPL16209	GSE41850	ms_control		0
7887	1289	313416	GSM1026225	GPL16209	GSE41850	ms_control		0
7887	1289	313417	GSM1026226	GPL16209	GSE41850	ms_control		0
7887	1289	313418	GSM1026227	GPL16209	GSE41850	ms_control		0
7887	1289	313419	GSM1026228	GPL16209	GSE41850	ms_control		0
7887	1289	313420	GSM1026229	GPL16209	GSE41850	ms_control		0
7887	1289	313421	GSM1026230	GPL16209	GSE41850	ms_control		0
7887	1289	313422	GSM1026231	GPL16209	GSE41850	ms_control		0
7887	1289	313423	GSM1026232	GPL16209	GSE41850	ms_control		0
7887	1289	313424	GSM1026233	GPL16209	GSE41850	ms_control		0
7887	1289	313425	GSM1026234	GPL16209	GSE41850	ms_control		0
7887	1289	313426	GSM1026235	GPL16209	GSE41850	ms_control		0
7887	1289	313427	GSM1026236	GPL16209	GSE41850	ms_control		0
7887	1289	313428	GSM1026237	GPL16209	GSE41850	ms_control		0
7887	1289	313429	GSM1026238	GPL16209	GSE41850	ms_control		0
7887	1289	313430	GSM1026239	GPL16209	GSE41850	ms_control		0
7887	1289	313431	GSM1026240	GPL16209	GSE41850	ms_control		0
7887	1289	313432	GSM1026241	GPL16209	GSE41850	ms_control		0
7887	1289	313433	GSM1026242	GPL16209	GSE41850	ms_control		0
7887	1289	313434	GSM1026243	GPL16209	GSE41850	ms_control		0
7887	1289	313435	GSM1026244	GPL16209	GSE41850	ms_control		0
7887	1289	313436	GSM1026245	GPL16209	GSE41850	ms_control		0
7887	1289	313437	GSM1026246	GPL16209	GSE41850	ms_control		0
7887	1289	313438	GSM1026247	GPL16209	GSE41850	ms_control		0
7887	1289	313439	GSM1026248	GPL16209	GSE41850	ms_control		0
7887	1289	313440	GSM1026249	GPL16209	GSE41850	ms_control		0
7887	1289	313441	GSM1026250	GPL16209	GSE41850	ms_control		0
7887	1289	313442	GSM1026251	GPL16209	GSE41850	ms_control		0
7887	1289	313443	GSM1026252	GPL16209	GSE41850	ms_control		0
7887	1289	313444	GSM1026253	GPL16209	GSE41850	ms_control		0
7887	1289	313445	GSM1026254	GPL16209	GSE41850	ms_control		0
7887	1289	313446	GSM1026255	GPL16209	GSE41850	ms_control		0
7887	1289	313447	GSM1026256	GPL16209	GSE41850	ms_control		0
7887	1289	313448	GSM1026257	GPL16209	GSE41850	ms_control		0
7887	1289	313449	GSM1026258	GPL16209	GSE41850	ms_control		0
7887	1289	313450	GSM1026259	GPL16209	GSE41850	ms_control		0
7887	1289	313451	GSM1026260	GPL16209	GSE41850	ms_control		0
7887	1289	313452	GSM1026261	GPL16209	GSE41850	ms_control		0
7887	1289	313453	GSM1026262	GPL16209	GSE41850	ms_control		0
7887	1289	313454	GSM1026263	GPL16209	GSE41850	ms_control		0
7887	1289	313455	GSM1026264	GPL16209	GSE41850	ms_control		0
7887	1289	313456	GSM1026265	GPL16209	GSE41850	ms_control		0
7887	1289	313457	GSM1026266	GPL16209	GSE41850	ms_control		0
7887	1289	313458	GSM1026267	GPL16209	GSE41850	ms_control		0
7887	1289	313459	GSM1026268	GPL16209	GSE41850		ms	1
7887	1289	313460	GSM1026269	GPL16209	GSE41850		ms	1
7887	1289	313461	GSM1026270	GPL16209	GSE41850		ms	1
7887	1289	313462	GSM1026271	GPL16209	GSE41850		ms	1
7887	1289	313463	GSM1026272	GPL16209	GSE41850		ms	1
7887	1289	313464	GSM1026273	GPL16209	GSE41850		ms	1
7887	1289	313465	GSM1026274	GPL16209	GSE41850		ms	1
7887	1289	313466	GSM1026275	GPL16209	GSE41850		ms	1
7887	1289	313467	GSM1026276	GPL16209	GSE41850		ms	1
7887	1289	313468	GSM1026277	GPL16209	GSE41850		ms	1
7887	1289	313469	GSM1026278	GPL16209	GSE41850		ms	1
7887	1289	313470	GSM1026279	GPL16209	GSE41850		ms	1
7887	1289	313471	GSM1026280	GPL16209	GSE41850		ms	1
7887	1289	313472	GSM1026281	GPL16209	GSE41850		ms	1
7887	1289	313473	GSM1026282	GPL16209	GSE41850		ms	1
7887	1289	313474	GSM1026283	GPL16209	GSE41850		ms	1
7887	1289	313475	GSM1026284	GPL16209	GSE41850		ms	1
7887	1289	313476	GSM1026285	GPL16209	GSE41850		ms	1
7887	1289	313477	GSM1026286	GPL16209	GSE41850		ms	1
7887	1289	313478	GSM1026287	GPL16209	GSE41850		ms	1
7887	1289	313479	GSM1026288	GPL16209	GSE41850		ms	1
7887	1289	313480	GSM1026289	GPL16209	GSE41850		ms	1
7887	1289	313481	GSM1026290	GPL16209	GSE41850		ms	1
7887	1289	313482	GSM1026291	GPL16209	GSE41850		ms	1
7887	1289	313483	GSM1026292	GPL16209	GSE41850		ms	1
7887	1289	313484	GSM1026293	GPL16209	GSE41850		ms	1
7887	1289	313485	GSM1026294	GPL16209	GSE41850		ms	1
7887	1289	313486	GSM1026295	GPL16209	GSE41850		ms	1
7887	1289	313487	GSM1026296	GPL16209	GSE41850		ms	1
7887	1289	313488	GSM1026297	GPL16209	GSE41850		ms	1
7887	1289	313489	GSM1026298	GPL16209	GSE41850		ms	1
7887	1289	313490	GSM1026299	GPL16209	GSE41850		ms	1
7887	1289	313491	GSM1026300	GPL16209	GSE41850		ms	1
7887	1289	313492	GSM1026301	GPL16209	GSE41850		ms	1
7887	1289	313493	GSM1026302	GPL16209	GSE41850		ms	1
7887	1289	313494	GSM1026303	GPL16209	GSE41850		ms	1
7887	1289	313495	GSM1026304	GPL16209	GSE41850		ms	1
7887	1289	313496	GSM1026305	GPL16209	GSE41850		ms	1
7887	1289	313497	GSM1026306	GPL16209	GSE41850		ms	1
7887	1289	313498	GSM1026307	GPL16209	GSE41850		ms	1
7887	1289	313499	GSM1026308	GPL16209	GSE41850		ms	1
7887	1289	313500	GSM1026309	GPL16209	GSE41850		ms	1
7887	1289	313501	GSM1026310	GPL16209	GSE41850		ms	1
7887	1289	313502	GSM1026311	GPL16209	GSE41850		ms	1
7887	1289	313503	GSM1026312	GPL16209	GSE41850		ms	1
7887	1289	313504	GSM1026313	GPL16209	GSE41850		ms	1
7887	1289	313505	GSM1026314	GPL16209	GSE41850		ms	1
7887	1289	313506	GSM1026315	GPL16209	GSE41850		ms	1
7887	1289	313507	GSM1026316	GPL16209	GSE41850		ms	1
7887	1289	313508	GSM1026317	GPL16209	GSE41850		ms	1
7887	1289	313509	GSM1026318	GPL16209	GSE41850		ms	1
7887	1289	313510	GSM1026319	GPL16209	GSE41850		ms	1
7887	1289	313511	GSM1026320	GPL16209	GSE41850		ms	1
7887	1289	313512	GSM1026321	GPL16209	GSE41850		ms	1
7887	1289	313513	GSM1026322	GPL16209	GSE41850		ms	1
7887	1289	313514	GSM1026323	GPL16209	GSE41850		ms	1
7887	1289	313515	GSM1026324	GPL16209	GSE41850	ms_control		0
7887	1289	313516	GSM1026325	GPL16209	GSE41850	ms_control		0
7887	1289	313517	GSM1026326	GPL16209	GSE41850	ms_control		0
7887	1289	313518	GSM1026327	GPL16209	GSE41850	ms_control		0
7887	1289	313519	GSM1026328	GPL16209	GSE41850	ms_control		0
7887	1289	313520	GSM1026329	GPL16209	GSE41850	ms_control		0
7887	1289	313521	GSM1026330	GPL16209	GSE41850	ms_control		0
7887	1289	313522	GSM1026331	GPL16209	GSE41850	ms_control		0
7887	1289	313523	GSM1026332	GPL16209	GSE41850	ms_control		0
7887	1289	313524	GSM1026333	GPL16209	GSE41850	ms_control		0
7887	1289	313525	GSM1026334	GPL16209	GSE41850	ms_control		0
7887	1289	313526	GSM1026335	GPL16209	GSE41850	ms_control		0
7887	1289	313527	GSM1026336	GPL16209	GSE41850	ms_control		0
7887	1289	313528	GSM1026337	GPL16209	GSE41850	ms_control		0
7887	1289	313529	GSM1026338	GPL16209	GSE41850	ms_control		0
7887	1289	313530	GSM1026339	GPL16209	GSE41850	ms_control		0
7887	1289	313531	GSM1026340	GPL16209	GSE41850	ms_control		0
7887	1289	313532	GSM1026341	GPL16209	GSE41850	ms_control		0
7887	1289	313533	GSM1026342	GPL16209	GSE41850	ms_control		0
7887	1289	313534	GSM1026343	GPL16209	GSE41850	ms_control		0
7887	1289	313535	GSM1026344	GPL16209	GSE41850	ms_control		0
7887	1289	313536	GSM1026345	GPL16209	GSE41850	ms_control		0
7887	1289	313537	GSM1026346	GPL16209	GSE41850	ms_control		0
7887	1289	313538	GSM1026347	GPL16209	GSE41850	ms_control		0
7887	1289	313539	GSM1026348	GPL16209	GSE41850	ms_control		0
7887	1289	313540	GSM1026349	GPL16209	GSE41850	ms_control		0
7887	1289	313541	GSM1026350	GPL16209	GSE41850	ms_control		0
7887	1289	313542	GSM1026351	GPL16209	GSE41850	ms_control		0
7887	1289	313543	GSM1026352	GPL16209	GSE41850	ms_control		0
7887	1289	313544	GSM1026353	GPL16209	GSE41850	ms_control		0
7887	1289	313545	GSM1026354	GPL16209	GSE41850	ms_control		0
7887	1289	313546	GSM1026355	GPL16209	GSE41850	ms_control		0
7887	1289	313547	GSM1026356	GPL16209	GSE41850	ms_control		0
7887	1289	313548	GSM1026357	GPL16209	GSE41850	ms_control		0
7887	1289	313549	GSM1026358	GPL16209	GSE41850	ms_control		0
7887	1289	313550	GSM1026359	GPL16209	GSE41850	ms_control		0
7887	1289	313551	GSM1026360	GPL16209	GSE41850	ms_control		0
7887	1289	313552	GSM1026361	GPL16209	GSE41850	ms_control		0
7887	1289	313553	GSM1026362	GPL16209	GSE41850	ms_control		0
7887	1289	313554	GSM1026363	GPL16209	GSE41850	ms_control		0
7887	1289	313555	GSM1026364	GPL16209	GSE41850	ms_control		0
7887	1289	313556	GSM1026365	GPL16209	GSE41850	ms_control		0
7887	1289	313557	GSM1026366	GPL16209	GSE41850	ms_control		0
7887	1289	313558	GSM1026367	GPL16209	GSE41850	ms_control		0
7887	1289	313559	GSM1026368	GPL16209	GSE41850	ms_control		0
7887	1289	313560	GSM1026369	GPL16209	GSE41850	ms_control		0
7897	283	313682	GSM1026993	GPL6244	GSE41890		ms	1
7897	283	313683	GSM1026994	GPL6244	GSE41890		ms	1
7897	283	313684	GSM1026995	GPL6244	GSE41890		ms	1
7897	283	313685	GSM1026996	GPL6244	GSE41890		ms	1
7897	283	313686	GSM1026997	GPL6244	GSE41890		ms	1
7897	283	313687	GSM1026998	GPL6244	GSE41890		ms	1
7897	283	313688	GSM1026999	GPL6244	GSE41890		ms	1
7897	283	313689	GSM1027000	GPL6244	GSE41890		ms	1
7897	283	313690	GSM1027001	GPL6244	GSE41890		ms	1
7897	283	313691	GSM1027002	GPL6244	GSE41890		ms	1
7897	283	313692	GSM1027003	GPL6244	GSE41890		ms	1
7897	283	313693	GSM1027004	GPL6244	GSE41890		ms	1
7897	283	313694	GSM1027005	GPL6244	GSE41890		ms	1
7897	283	313695	GSM1027006	GPL6244	GSE41890		ms	1
7897	283	313696	GSM1027007	GPL6244	GSE41890		ms	1
7897	283	313697	GSM1027008	GPL6244	GSE41890		ms	1
7897	283	313698	GSM1027009	GPL6244	GSE41890		ms	1
7897	283	313699	GSM1027010	GPL6244	GSE41890		ms	1
7897	283	313700	GSM1027011	GPL6244	GSE41890		ms	1
7897	283	313701	GSM1027012	GPL6244	GSE41890		ms	1
7897	283	313702	GSM1027013	GPL6244	GSE41890		ms	1
7897	283	313703	GSM1027014	GPL6244	GSE41890		ms	1
