series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	rcc_control	rcc	sample_class
685	4	28331	GSM315855	GPL570	GSE12606	rcc_control		0
685	4	28332	GSM315856	GPL570	GSE12606	rcc_control		0
685	4	28333	GSM315857	GPL570	GSE12606		rcc	1
685	4	28334	GSM315858	GPL570	GSE12606		rcc	1
685	4	28335	GSM315859	GPL570	GSE12606	rcc_control		0
685	4	28336	GSM315860	GPL570	GSE12606		rcc	1
685	4	28337	GSM315861	GPL570	GSE12606		rcc	1
685	4	28338	GSM315862	GPL570	GSE12606	rcc_control		0
685	4	28339	GSM315863	GPL570	GSE12606		rcc	1
685	4	28340	GSM315864	GPL570	GSE12606		rcc	1
1230	471	56262	GSM368639	GPL4866	GSE14762		rcc	1
1230	471	56263	GSM368640	GPL4866	GSE14762		rcc	1
1230	471	56264	GSM368641	GPL4866	GSE14762		rcc	1
1230	471	56265	GSM368642	GPL4866	GSE14762		rcc	1
1230	471	56266	GSM368643	GPL4866	GSE14762		rcc	1
1230	471	56267	GSM368644	GPL4866	GSE14762		rcc	1
1230	471	56268	GSM368645	GPL4866	GSE14762		rcc	1
1230	471	56269	GSM368646	GPL4866	GSE14762		rcc	1
1230	471	56270	GSM368647	GPL4866	GSE14762		rcc	1
1230	471	56271	GSM368648	GPL4866	GSE14762		rcc	1
1230	471	56272	GSM368649	GPL4866	GSE14762	rcc_control		0
1230	471	56273	GSM368650	GPL4866	GSE14762	rcc_control		0
1230	471	56274	GSM368651	GPL4866	GSE14762	rcc_control		0
1230	471	56275	GSM368652	GPL4866	GSE14762	rcc_control		0
1230	471	56276	GSM368653	GPL4866	GSE14762	rcc_control		0
1230	471	56277	GSM368654	GPL4866	GSE14762	rcc_control		0
1230	471	56278	GSM368655	GPL4866	GSE14762	rcc_control		0
1230	471	56279	GSM368656	GPL4866	GSE14762	rcc_control		0
1230	471	56280	GSM368657	GPL4866	GSE14762	rcc_control		0
1230	471	56281	GSM368658	GPL4866	GSE14762	rcc_control		0
1230	471	56282	GSM368659	GPL4866	GSE14762	rcc_control		0
1230	471	56283	GSM368660	GPL4866	GSE14762	rcc_control		0
1490	2	66333	GSM391107	GPL96	GSE15641	rcc_control		0
1490	2	66334	GSM391108	GPL96	GSE15641	rcc_control		0
1490	2	66335	GSM391109	GPL96	GSE15641	rcc_control		0
1490	2	66336	GSM391110	GPL96	GSE15641	rcc_control		0
1490	2	66337	GSM391111	GPL96	GSE15641	rcc_control		0
1490	2	66338	GSM391112	GPL96	GSE15641	rcc_control		0
1490	2	66339	GSM391113	GPL96	GSE15641	rcc_control		0
1490	2	66340	GSM391114	GPL96	GSE15641	rcc_control		0
1490	2	66341	GSM391115	GPL96	GSE15641	rcc_control		0
1490	2	66342	GSM391116	GPL96	GSE15641	rcc_control		0
1490	2	66343	GSM391117	GPL96	GSE15641	rcc_control		0
1490	2	66344	GSM391118	GPL96	GSE15641	rcc_control		0
1490	2	66345	GSM391119	GPL96	GSE15641	rcc_control		0
1490	2	66346	GSM391120	GPL96	GSE15641	rcc_control		0
1490	2	66347	GSM391121	GPL96	GSE15641	rcc_control		0
1490	2	66348	GSM391122	GPL96	GSE15641	rcc_control		0
1490	2	66349	GSM391123	GPL96	GSE15641	rcc_control		0
1490	2	66350	GSM391124	GPL96	GSE15641	rcc_control		0
1490	2	66351	GSM391125	GPL96	GSE15641	rcc_control		0
1490	2	66352	GSM391126	GPL96	GSE15641	rcc_control		0
1490	2	66353	GSM391127	GPL96	GSE15641	rcc_control		0
1490	2	66354	GSM391128	GPL96	GSE15641	rcc_control		0
1490	2	66355	GSM391129	GPL96	GSE15641	rcc_control		0
1490	2	66356	GSM391130	GPL96	GSE15641		rcc	1
1490	2	66357	GSM391131	GPL96	GSE15641		rcc	1
1490	2	66358	GSM391132	GPL96	GSE15641		rcc	1
1490	2	66359	GSM391133	GPL96	GSE15641		rcc	1
1490	2	66360	GSM391134	GPL96	GSE15641		rcc	1
1490	2	66361	GSM391135	GPL96	GSE15641		rcc	1
1490	2	66362	GSM391136	GPL96	GSE15641		rcc	1
1490	2	66363	GSM391137	GPL96	GSE15641		rcc	1
1490	2	66364	GSM391138	GPL96	GSE15641		rcc	1
1490	2	66365	GSM391139	GPL96	GSE15641		rcc	1
1490	2	66366	GSM391140	GPL96	GSE15641		rcc	1
1490	2	66367	GSM391141	GPL96	GSE15641		rcc	1
1490	2	66368	GSM391142	GPL96	GSE15641		rcc	1
1490	2	66369	GSM391143	GPL96	GSE15641		rcc	1
1490	2	66370	GSM391144	GPL96	GSE15641		rcc	1
1490	2	66371	GSM391145	GPL96	GSE15641		rcc	1
1490	2	66372	GSM391146	GPL96	GSE15641		rcc	1
1490	2	66373	GSM391147	GPL96	GSE15641		rcc	1
1490	2	66374	GSM391148	GPL96	GSE15641		rcc	1
1490	2	66375	GSM391149	GPL96	GSE15641		rcc	1
1490	2	66376	GSM391150	GPL96	GSE15641		rcc	1
1490	2	66377	GSM391151	GPL96	GSE15641		rcc	1
1490	2	66378	GSM391152	GPL96	GSE15641		rcc	1
1490	2	66379	GSM391153	GPL96	GSE15641		rcc	1
1490	2	66380	GSM391154	GPL96	GSE15641		rcc	1
1490	2	66381	GSM391155	GPL96	GSE15641		rcc	1
1490	2	66382	GSM391156	GPL96	GSE15641		rcc	1
1490	2	66383	GSM391157	GPL96	GSE15641		rcc	1
1490	2	66384	GSM391158	GPL96	GSE15641		rcc	1
1490	2	66385	GSM391159	GPL96	GSE15641		rcc	1
1490	2	66386	GSM391160	GPL96	GSE15641		rcc	1
1490	2	66387	GSM391161	GPL96	GSE15641		rcc	1
1490	2	66388	GSM391162	GPL96	GSE15641		rcc	1
1490	2	66389	GSM391163	GPL96	GSE15641		rcc	1
1490	2	66390	GSM391164	GPL96	GSE15641		rcc	1
1490	2	66391	GSM391165	GPL96	GSE15641		rcc	1
1490	2	66392	GSM391166	GPL96	GSE15641		rcc	1
1490	2	66393	GSM391167	GPL96	GSE15641		rcc	1
1490	2	66394	GSM391168	GPL96	GSE15641		rcc	1
1490	2	66395	GSM391169	GPL96	GSE15641		rcc	1
1490	2	66396	GSM391170	GPL96	GSE15641		rcc	1
1490	2	66397	GSM391171	GPL96	GSE15641		rcc	1
1490	2	66398	GSM391172	GPL96	GSE15641		rcc	1
1490	2	66407	GSM391181	GPL96	GSE15641		rcc	1
1490	2	66408	GSM391182	GPL96	GSE15641		rcc	1
1490	2	66409	GSM391183	GPL96	GSE15641		rcc	1
1490	2	66410	GSM391184	GPL96	GSE15641		rcc	1
1490	2	66411	GSM391185	GPL96	GSE15641		rcc	1
1490	2	66412	GSM391186	GPL96	GSE15641		rcc	1
2030	588	85459	GSM444445	GPL9101	GSE17816	rcc_control		0
2030	588	85460	GSM444446	GPL9101	GSE17816	rcc_control		0
2030	588	85461	GSM444447	GPL9101	GSE17816	rcc_control		0
2030	588	85462	GSM444448	GPL9101	GSE17816	rcc_control		0
2030	588	85463	GSM444449	GPL9101	GSE17816	rcc_control		0
2030	588	85464	GSM444450	GPL9101	GSE17816	rcc_control		0
2030	588	85465	GSM444451	GPL9101	GSE17816	rcc_control		0
2030	588	85466	GSM444452	GPL9101	GSE17816	rcc_control		0
2030	588	85467	GSM444453	GPL9101	GSE17816	rcc_control		0
2030	588	85468	GSM444454	GPL9101	GSE17816		rcc	1
2030	588	85469	GSM444455	GPL9101	GSE17816		rcc	1
2030	588	85470	GSM444456	GPL9101	GSE17816		rcc	1
2030	588	85471	GSM444457	GPL9101	GSE17816		rcc	1
2030	588	85472	GSM444458	GPL9101	GSE17816		rcc	1
2030	588	85473	GSM444459	GPL9101	GSE17816		rcc	1
2030	588	85474	GSM444460	GPL9101	GSE17816		rcc	1
2030	588	85475	GSM444461	GPL9101	GSE17816		rcc	1
2030	588	85476	GSM444462	GPL9101	GSE17816		rcc	1
2030	588	85477	GSM444463	GPL9101	GSE17816		rcc	1
2030	588	85478	GSM444464	GPL9101	GSE17816		rcc	1
2030	588	85479	GSM444465	GPL9101	GSE17816		rcc	1
2030	588	85480	GSM444466	GPL9101	GSE17816		rcc	1
2030	588	85481	GSM444467	GPL9101	GSE17816		rcc	1
2030	588	85482	GSM444468	GPL9101	GSE17816		rcc	1
2030	588	85483	GSM444469	GPL9101	GSE17816		rcc	1
2030	588	85484	GSM444470	GPL9101	GSE17816		rcc	1
2030	588	85485	GSM444471	GPL9101	GSE17816		rcc	1
2030	588	85486	GSM444472	GPL9101	GSE17816		rcc	1
2030	588	85487	GSM444473	GPL9101	GSE17816		rcc	1
2030	588	85488	GSM444474	GPL9101	GSE17816		rcc	1
2030	588	85489	GSM444475	GPL9101	GSE17816		rcc	1
2030	588	85490	GSM444476	GPL9101	GSE17816		rcc	1
2030	588	85491	GSM444477	GPL9101	GSE17816		rcc	1
2030	588	85492	GSM444478	GPL9101	GSE17816		rcc	1
2030	588	85493	GSM444479	GPL9101	GSE17816		rcc	1
2030	588	85494	GSM444480	GPL9101	GSE17816		rcc	1
2030	588	85495	GSM444481	GPL9101	GSE17816		rcc	1
2030	588	85496	GSM444482	GPL9101	GSE17816		rcc	1
2030	588	85497	GSM444483	GPL9101	GSE17816		rcc	1
2030	588	85498	GSM444484	GPL9101	GSE17816		rcc	1
2030	588	85499	GSM444485	GPL9101	GSE17816		rcc	1
2030	588	85500	GSM444486	GPL9101	GSE17816		rcc	1
2030	588	85501	GSM444487	GPL9101	GSE17816		rcc	1
2030	588	85502	GSM444488	GPL9101	GSE17816		rcc	1
2030	588	85503	GSM444489	GPL9101	GSE17816		rcc	1
2031	588	85504	GSM444496	GPL9101	GSE17818	rcc_control		0
2031	588	85505	GSM444497	GPL9101	GSE17818	rcc_control		0
2031	588	85506	GSM444498	GPL9101	GSE17818	rcc_control		0
2031	588	85507	GSM444499	GPL9101	GSE17818	rcc_control		0
2031	588	85508	GSM444500	GPL9101	GSE17818	rcc_control		0
2031	588	85509	GSM444501	GPL9101	GSE17818	rcc_control		0
2031	588	85510	GSM444502	GPL9101	GSE17818	rcc_control		0
2031	588	85511	GSM444503	GPL9101	GSE17818	rcc_control		0
2031	588	85512	GSM444504	GPL9101	GSE17818	rcc_control		0
2031	588	85513	GSM444505	GPL9101	GSE17818	rcc_control		0
2031	588	85514	GSM444506	GPL9101	GSE17818	rcc_control		0
2031	588	85515	GSM444507	GPL9101	GSE17818	rcc_control		0
2031	588	85516	GSM444508	GPL9101	GSE17818	rcc_control		0
2031	588	85517	GSM444509	GPL9101	GSE17818		rcc	1
2031	588	85518	GSM444510	GPL9101	GSE17818		rcc	1
2031	588	85519	GSM444511	GPL9101	GSE17818		rcc	1
2031	588	85520	GSM444512	GPL9101	GSE17818		rcc	1
2031	588	85521	GSM444513	GPL9101	GSE17818		rcc	1
2031	588	85522	GSM444514	GPL9101	GSE17818		rcc	1
2031	588	85523	GSM444515	GPL9101	GSE17818		rcc	1
2031	588	85524	GSM444516	GPL9101	GSE17818		rcc	1
2031	588	85525	GSM444517	GPL9101	GSE17818		rcc	1
2031	588	85526	GSM444518	GPL9101	GSE17818		rcc	1
2031	588	85527	GSM444519	GPL9101	GSE17818		rcc	1
2031	588	85528	GSM444520	GPL9101	GSE17818		rcc	1
2031	588	85529	GSM444521	GPL9101	GSE17818		rcc	1
2031	588	85530	GSM444522	GPL9101	GSE17818		rcc	1
2031	588	85531	GSM444523	GPL9101	GSE17818		rcc	1
2031	588	85532	GSM444524	GPL9101	GSE17818		rcc	1
2031	588	85533	GSM444525	GPL9101	GSE17818		rcc	1
2031	588	85534	GSM444526	GPL9101	GSE17818		rcc	1
2031	588	85535	GSM444527	GPL9101	GSE17818		rcc	1
2031	588	85536	GSM444528	GPL9101	GSE17818		rcc	1
2031	588	85537	GSM444529	GPL9101	GSE17818		rcc	1
2031	588	85538	GSM444530	GPL9101	GSE17818		rcc	1
2031	588	85539	GSM444531	GPL9101	GSE17818		rcc	1
2031	588	85540	GSM444532	GPL9101	GSE17818		rcc	1
2031	588	85541	GSM444533	GPL9101	GSE17818		rcc	1
2031	588	85542	GSM444534	GPL9101	GSE17818		rcc	1
2031	588	85543	GSM444535	GPL9101	GSE17818		rcc	1
2031	588	85544	GSM444536	GPL9101	GSE17818		rcc	1
2031	588	85545	GSM444537	GPL9101	GSE17818		rcc	1
2031	588	85546	GSM444538	GPL9101	GSE17818		rcc	1
2031	588	85547	GSM444539	GPL9101	GSE17818		rcc	1
2031	588	85548	GSM444540	GPL9101	GSE17818		rcc	1
2031	588	85549	GSM444541	GPL9101	GSE17818		rcc	1
2031	588	85550	GSM444542	GPL9101	GSE17818		rcc	1
2031	588	85551	GSM444543	GPL9101	GSE17818		rcc	1
2031	588	85552	GSM444544	GPL9101	GSE17818		rcc	1
2031	588	85553	GSM444545	GPL9101	GSE17818		rcc	1
2031	588	85554	GSM444546	GPL9101	GSE17818		rcc	1
2031	588	85555	GSM444547	GPL9101	GSE17818		rcc	1
2031	588	85556	GSM444548	GPL9101	GSE17818		rcc	1
2031	588	85557	GSM444549	GPL9101	GSE17818		rcc	1
2031	588	85558	GSM444550	GPL9101	GSE17818		rcc	1
2031	588	85559	GSM444551	GPL9101	GSE17818		rcc	1
2031	588	85560	GSM444552	GPL9101	GSE17818		rcc	1
2031	588	85561	GSM444553	GPL9101	GSE17818		rcc	1
2031	588	85562	GSM444554	GPL9101	GSE17818		rcc	1
2031	588	85563	GSM444555	GPL9101	GSE17818		rcc	1
2031	588	85564	GSM444556	GPL9101	GSE17818		rcc	1
2031	588	85565	GSM444557	GPL9101	GSE17818		rcc	1
2031	588	85566	GSM444558	GPL9101	GSE17818		rcc	1
2031	588	85567	GSM444559	GPL9101	GSE17818		rcc	1
2031	588	85568	GSM444560	GPL9101	GSE17818		rcc	1
2031	588	85569	GSM444561	GPL9101	GSE17818		rcc	1
2031	588	85570	GSM444562	GPL9101	GSE17818		rcc	1
2031	588	85571	GSM444563	GPL9101	GSE17818		rcc	1
2031	588	85572	GSM444564	GPL9101	GSE17818		rcc	1
2031	588	85573	GSM444565	GPL9101	GSE17818		rcc	1
2031	588	85574	GSM444566	GPL9101	GSE17818		rcc	1
2031	588	85575	GSM444567	GPL9101	GSE17818		rcc	1
2031	588	85576	GSM444568	GPL9101	GSE17818		rcc	1
2031	588	85577	GSM444569	GPL9101	GSE17818		rcc	1
2031	588	85578	GSM444570	GPL9101	GSE17818		rcc	1
2031	588	85579	GSM444571	GPL9101	GSE17818		rcc	1
2031	588	85580	GSM444572	GPL9101	GSE17818		rcc	1
2031	588	85581	GSM444573	GPL9101	GSE17818		rcc	1
2031	588	85582	GSM444574	GPL9101	GSE17818		rcc	1
2031	588	85583	GSM444575	GPL9101	GSE17818		rcc	1
2031	588	85584	GSM444576	GPL9101	GSE17818		rcc	1
2031	588	85585	GSM444577	GPL9101	GSE17818		rcc	1
2031	588	85586	GSM444578	GPL9101	GSE17818		rcc	1
2031	588	85587	GSM444579	GPL9101	GSE17818		rcc	1
2031	588	85588	GSM444580	GPL9101	GSE17818		rcc	1
2031	588	85589	GSM444581	GPL9101	GSE17818		rcc	1
2031	588	85590	GSM444582	GPL9101	GSE17818		rcc	1
2031	588	85591	GSM444583	GPL9101	GSE17818		rcc	1
2031	588	85592	GSM444584	GPL9101	GSE17818		rcc	1
2031	588	85593	GSM444585	GPL9101	GSE17818		rcc	1
2031	588	85594	GSM444586	GPL9101	GSE17818		rcc	1
2031	588	85595	GSM444587	GPL9101	GSE17818		rcc	1
2031	588	85596	GSM444588	GPL9101	GSE17818		rcc	1
2031	588	85597	GSM444589	GPL9101	GSE17818		rcc	1
2031	588	85598	GSM444590	GPL9101	GSE17818		rcc	1
2031	588	85599	GSM444591	GPL9101	GSE17818		rcc	1
2031	588	85600	GSM444592	GPL9101	GSE17818		rcc	1
2031	588	85601	GSM444593	GPL9101	GSE17818		rcc	1
2031	588	85602	GSM444594	GPL9101	GSE17818		rcc	1
2031	588	85603	GSM444595	GPL9101	GSE17818		rcc	1
2031	588	85604	GSM444596	GPL9101	GSE17818		rcc	1
2031	588	85605	GSM444597	GPL9101	GSE17818		rcc	1
2031	588	85606	GSM444598	GPL9101	GSE17818		rcc	1
2031	588	85607	GSM444599	GPL9101	GSE17818		rcc	1
2031	588	85608	GSM444600	GPL9101	GSE17818		rcc	1
2031	588	85609	GSM444601	GPL9101	GSE17818		rcc	1
2031	588	85610	GSM444602	GPL9101	GSE17818		rcc	1
2031	588	85611	GSM444603	GPL9101	GSE17818		rcc	1
2031	588	85612	GSM444604	GPL9101	GSE17818		rcc	1
2031	588	85613	GSM444605	GPL9101	GSE17818		rcc	1
2031	588	85614	GSM444606	GPL9101	GSE17818		rcc	1
2031	588	85615	GSM444607	GPL9101	GSE17818		rcc	1
2031	588	85616	GSM444608	GPL9101	GSE17818		rcc	1
2031	588	85617	GSM444609	GPL9101	GSE17818		rcc	1
2031	588	85618	GSM444610	GPL9101	GSE17818		rcc	1
2051	588	86248	GSM444445	GPL9101	GSE17895	rcc_control		0
2051	588	86249	GSM444446	GPL9101	GSE17895	rcc_control		0
2051	588	86250	GSM444447	GPL9101	GSE17895	rcc_control		0
2051	588	86251	GSM444448	GPL9101	GSE17895	rcc_control		0
2051	588	86252	GSM444449	GPL9101	GSE17895	rcc_control		0
2051	588	86253	GSM444450	GPL9101	GSE17895	rcc_control		0
2051	588	86254	GSM444451	GPL9101	GSE17895	rcc_control		0
2051	588	86255	GSM444452	GPL9101	GSE17895	rcc_control		0
2051	588	86256	GSM444453	GPL9101	GSE17895	rcc_control		0
2051	588	86257	GSM444454	GPL9101	GSE17895		rcc	1
2051	588	86258	GSM444455	GPL9101	GSE17895		rcc	1
2051	588	86259	GSM444456	GPL9101	GSE17895		rcc	1
2051	588	86260	GSM444457	GPL9101	GSE17895		rcc	1
2051	588	86261	GSM444458	GPL9101	GSE17895		rcc	1
2051	588	86262	GSM444459	GPL9101	GSE17895		rcc	1
2051	588	86263	GSM444460	GPL9101	GSE17895		rcc	1
2051	588	86264	GSM444461	GPL9101	GSE17895		rcc	1
2051	588	86265	GSM444462	GPL9101	GSE17895		rcc	1
2051	588	86266	GSM444463	GPL9101	GSE17895		rcc	1
2051	588	86267	GSM444464	GPL9101	GSE17895		rcc	1
2051	588	86268	GSM444465	GPL9101	GSE17895		rcc	1
2051	588	86269	GSM444466	GPL9101	GSE17895		rcc	1
2051	588	86270	GSM444467	GPL9101	GSE17895		rcc	1
2051	588	86271	GSM444468	GPL9101	GSE17895		rcc	1
2051	588	86272	GSM444469	GPL9101	GSE17895		rcc	1
2051	588	86273	GSM444470	GPL9101	GSE17895		rcc	1
2051	588	86274	GSM444471	GPL9101	GSE17895		rcc	1
2051	588	86275	GSM444472	GPL9101	GSE17895		rcc	1
2051	588	86276	GSM444473	GPL9101	GSE17895		rcc	1
2051	588	86277	GSM444474	GPL9101	GSE17895		rcc	1
2051	588	86278	GSM444475	GPL9101	GSE17895		rcc	1
2051	588	86279	GSM444476	GPL9101	GSE17895		rcc	1
2051	588	86280	GSM444477	GPL9101	GSE17895		rcc	1
2051	588	86281	GSM444478	GPL9101	GSE17895		rcc	1
2051	588	86282	GSM444479	GPL9101	GSE17895		rcc	1
2051	588	86283	GSM444480	GPL9101	GSE17895		rcc	1
2051	588	86284	GSM444481	GPL9101	GSE17895		rcc	1
2051	588	86285	GSM444482	GPL9101	GSE17895		rcc	1
2051	588	86286	GSM444483	GPL9101	GSE17895		rcc	1
2051	588	86287	GSM444484	GPL9101	GSE17895		rcc	1
2051	588	86288	GSM444485	GPL9101	GSE17895		rcc	1
2051	588	86289	GSM444486	GPL9101	GSE17895		rcc	1
2051	588	86290	GSM444487	GPL9101	GSE17895		rcc	1
2051	588	86291	GSM444488	GPL9101	GSE17895		rcc	1
2051	588	86292	GSM444489	GPL9101	GSE17895		rcc	1
2051	588	86293	GSM444496	GPL9101	GSE17895	rcc_control		0
2051	588	86294	GSM444497	GPL9101	GSE17895	rcc_control		0
2051	588	86295	GSM444498	GPL9101	GSE17895	rcc_control		0
2051	588	86296	GSM444499	GPL9101	GSE17895	rcc_control		0
2051	588	86297	GSM444500	GPL9101	GSE17895	rcc_control		0
2051	588	86298	GSM444501	GPL9101	GSE17895	rcc_control		0
2051	588	86299	GSM444502	GPL9101	GSE17895	rcc_control		0
2051	588	86300	GSM444503	GPL9101	GSE17895	rcc_control		0
2051	588	86301	GSM444504	GPL9101	GSE17895	rcc_control		0
2051	588	86302	GSM444505	GPL9101	GSE17895	rcc_control		0
2051	588	86303	GSM444506	GPL9101	GSE17895	rcc_control		0
2051	588	86304	GSM444507	GPL9101	GSE17895	rcc_control		0
2051	588	86305	GSM444508	GPL9101	GSE17895	rcc_control		0
2051	588	86306	GSM444509	GPL9101	GSE17895		rcc	1
2051	588	86307	GSM444510	GPL9101	GSE17895		rcc	1
2051	588	86308	GSM444511	GPL9101	GSE17895		rcc	1
2051	588	86309	GSM444512	GPL9101	GSE17895		rcc	1
2051	588	86310	GSM444513	GPL9101	GSE17895		rcc	1
2051	588	86311	GSM444514	GPL9101	GSE17895		rcc	1
2051	588	86312	GSM444515	GPL9101	GSE17895		rcc	1
2051	588	86313	GSM444516	GPL9101	GSE17895		rcc	1
2051	588	86314	GSM444517	GPL9101	GSE17895		rcc	1
2051	588	86315	GSM444518	GPL9101	GSE17895		rcc	1
2051	588	86316	GSM444519	GPL9101	GSE17895		rcc	1
2051	588	86317	GSM444520	GPL9101	GSE17895		rcc	1
2051	588	86318	GSM444521	GPL9101	GSE17895		rcc	1
2051	588	86319	GSM444522	GPL9101	GSE17895		rcc	1
2051	588	86320	GSM444523	GPL9101	GSE17895		rcc	1
2051	588	86321	GSM444524	GPL9101	GSE17895		rcc	1
2051	588	86322	GSM444525	GPL9101	GSE17895		rcc	1
2051	588	86323	GSM444526	GPL9101	GSE17895		rcc	1
2051	588	86324	GSM444527	GPL9101	GSE17895		rcc	1
2051	588	86325	GSM444528	GPL9101	GSE17895		rcc	1
2051	588	86326	GSM444529	GPL9101	GSE17895		rcc	1
2051	588	86327	GSM444530	GPL9101	GSE17895		rcc	1
2051	588	86328	GSM444531	GPL9101	GSE17895		rcc	1
2051	588	86329	GSM444532	GPL9101	GSE17895		rcc	1
2051	588	86330	GSM444533	GPL9101	GSE17895		rcc	1
2051	588	86331	GSM444534	GPL9101	GSE17895		rcc	1
2051	588	86332	GSM444535	GPL9101	GSE17895		rcc	1
2051	588	86333	GSM444536	GPL9101	GSE17895		rcc	1
2051	588	86334	GSM444537	GPL9101	GSE17895		rcc	1
2051	588	86335	GSM444538	GPL9101	GSE17895		rcc	1
2051	588	86336	GSM444539	GPL9101	GSE17895		rcc	1
2051	588	86337	GSM444540	GPL9101	GSE17895		rcc	1
2051	588	86338	GSM444541	GPL9101	GSE17895		rcc	1
2051	588	86339	GSM444542	GPL9101	GSE17895		rcc	1
2051	588	86340	GSM444543	GPL9101	GSE17895		rcc	1
2051	588	86341	GSM444544	GPL9101	GSE17895		rcc	1
2051	588	86342	GSM444545	GPL9101	GSE17895		rcc	1
2051	588	86343	GSM444546	GPL9101	GSE17895		rcc	1
2051	588	86344	GSM444547	GPL9101	GSE17895		rcc	1
2051	588	86345	GSM444548	GPL9101	GSE17895		rcc	1
2051	588	86346	GSM444549	GPL9101	GSE17895		rcc	1
2051	588	86347	GSM444550	GPL9101	GSE17895		rcc	1
2051	588	86348	GSM444551	GPL9101	GSE17895		rcc	1
2051	588	86349	GSM444552	GPL9101	GSE17895		rcc	1
2051	588	86350	GSM444553	GPL9101	GSE17895		rcc	1
2051	588	86351	GSM444554	GPL9101	GSE17895		rcc	1
2051	588	86352	GSM444555	GPL9101	GSE17895		rcc	1
2051	588	86353	GSM444556	GPL9101	GSE17895		rcc	1
2051	588	86354	GSM444557	GPL9101	GSE17895		rcc	1
2051	588	86355	GSM444558	GPL9101	GSE17895		rcc	1
2051	588	86356	GSM444559	GPL9101	GSE17895		rcc	1
2051	588	86357	GSM444560	GPL9101	GSE17895		rcc	1
2051	588	86358	GSM444561	GPL9101	GSE17895		rcc	1
2051	588	86359	GSM444562	GPL9101	GSE17895		rcc	1
2051	588	86360	GSM444563	GPL9101	GSE17895		rcc	1
2051	588	86361	GSM444564	GPL9101	GSE17895		rcc	1
2051	588	86362	GSM444565	GPL9101	GSE17895		rcc	1
2051	588	86363	GSM444566	GPL9101	GSE17895		rcc	1
2051	588	86364	GSM444567	GPL9101	GSE17895		rcc	1
2051	588	86365	GSM444568	GPL9101	GSE17895		rcc	1
2051	588	86366	GSM444569	GPL9101	GSE17895		rcc	1
2051	588	86367	GSM444570	GPL9101	GSE17895		rcc	1
2051	588	86368	GSM444571	GPL9101	GSE17895		rcc	1
2051	588	86369	GSM444572	GPL9101	GSE17895		rcc	1
2051	588	86370	GSM444573	GPL9101	GSE17895		rcc	1
2051	588	86371	GSM444574	GPL9101	GSE17895		rcc	1
2051	588	86372	GSM444575	GPL9101	GSE17895		rcc	1
2051	588	86373	GSM444576	GPL9101	GSE17895		rcc	1
2051	588	86374	GSM444577	GPL9101	GSE17895		rcc	1
2051	588	86375	GSM444578	GPL9101	GSE17895		rcc	1
2051	588	86376	GSM444579	GPL9101	GSE17895		rcc	1
2051	588	86377	GSM444580	GPL9101	GSE17895		rcc	1
2051	588	86378	GSM444581	GPL9101	GSE17895		rcc	1
2051	588	86379	GSM444582	GPL9101	GSE17895		rcc	1
2051	588	86380	GSM444583	GPL9101	GSE17895		rcc	1
2051	588	86381	GSM444584	GPL9101	GSE17895		rcc	1
2051	588	86382	GSM444585	GPL9101	GSE17895		rcc	1
2051	588	86383	GSM444586	GPL9101	GSE17895		rcc	1
2051	588	86384	GSM444587	GPL9101	GSE17895		rcc	1
2051	588	86385	GSM444588	GPL9101	GSE17895		rcc	1
2051	588	86386	GSM444589	GPL9101	GSE17895		rcc	1
2051	588	86387	GSM444590	GPL9101	GSE17895		rcc	1
2051	588	86388	GSM444591	GPL9101	GSE17895		rcc	1
2051	588	86389	GSM444592	GPL9101	GSE17895		rcc	1
2051	588	86390	GSM444593	GPL9101	GSE17895		rcc	1
2051	588	86391	GSM444594	GPL9101	GSE17895		rcc	1
2051	588	86392	GSM444595	GPL9101	GSE17895		rcc	1
2051	588	86393	GSM444596	GPL9101	GSE17895		rcc	1
2051	588	86394	GSM444597	GPL9101	GSE17895		rcc	1
2051	588	86395	GSM444598	GPL9101	GSE17895		rcc	1
2051	588	86396	GSM444599	GPL9101	GSE17895		rcc	1
2051	588	86397	GSM444600	GPL9101	GSE17895		rcc	1
2051	588	86398	GSM444601	GPL9101	GSE17895		rcc	1
2051	588	86399	GSM444602	GPL9101	GSE17895		rcc	1
2051	588	86400	GSM444603	GPL9101	GSE17895		rcc	1
2051	588	86401	GSM444604	GPL9101	GSE17895		rcc	1
2051	588	86402	GSM444605	GPL9101	GSE17895		rcc	1
2051	588	86403	GSM444606	GPL9101	GSE17895		rcc	1
2051	588	86404	GSM444607	GPL9101	GSE17895		rcc	1
2051	588	86405	GSM444608	GPL9101	GSE17895		rcc	1
2051	588	86406	GSM444609	GPL9101	GSE17895		rcc	1
2051	588	86407	GSM444610	GPL9101	GSE17895		rcc	1
4253	875	175062	GSM655513	GPL11433	GSE26574	rcc_control		0
4253	875	175063	GSM655514	GPL11433	GSE26574	rcc_control		0
4253	875	175064	GSM655515	GPL11433	GSE26574	rcc_control		0
4253	875	175065	GSM655516	GPL11433	GSE26574	rcc_control		0
4253	875	175066	GSM655517	GPL11433	GSE26574	rcc_control		0
4253	875	175067	GSM655518	GPL11433	GSE26574	rcc_control		0
4253	875	175068	GSM655519	GPL11433	GSE26574	rcc_control		0
4253	875	175069	GSM655520	GPL11433	GSE26574	rcc_control		0
4253	875	175070	GSM655521	GPL11433	GSE26574		rcc	1
