series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	ad_control	ad	sample_class
5836	297	236242	GSM1424206	GPL4372	GSE33000	ad_control		0
5836	297	236243	GSM1424207	GPL4372	GSE33000	ad_control		0
5836	297	236244	GSM1424208	GPL4372	GSE33000	ad_control		0
5836	297	236245	GSM1424209	GPL4372	GSE33000	ad_control		0
5836	297	236246	GSM1424210	GPL4372	GSE33000	ad_control		0
5836	297	236247	GSM1424211	GPL4372	GSE33000	ad_control		0
5836	297	236248	GSM1424212	GPL4372	GSE33000	ad_control		0
5836	297	236249	GSM1424213	GPL4372	GSE33000	ad_control		0
5836	297	236250	GSM1424214	GPL4372	GSE33000	ad_control		0
5836	297	236251	GSM1424215	GPL4372	GSE33000	ad_control		0
5836	297	236252	GSM1424216	GPL4372	GSE33000	ad_control		0
5836	297	236253	GSM1424217	GPL4372	GSE33000	ad_control		0
5836	297	236254	GSM1424218	GPL4372	GSE33000	ad_control		0
5836	297	236255	GSM1424219	GPL4372	GSE33000	ad_control		0
5836	297	236256	GSM1424220	GPL4372	GSE33000	ad_control		0
5836	297	236257	GSM1424221	GPL4372	GSE33000	ad_control		0
5836	297	236258	GSM1424222	GPL4372	GSE33000	ad_control		0
5836	297	236259	GSM1424223	GPL4372	GSE33000	ad_control		0
5836	297	236260	GSM1424224	GPL4372	GSE33000	ad_control		0
5836	297	236261	GSM1424225	GPL4372	GSE33000	ad_control		0
5836	297	236262	GSM1424226	GPL4372	GSE33000	ad_control		0
5836	297	236263	GSM1424227	GPL4372	GSE33000	ad_control		0
5836	297	236264	GSM1424228	GPL4372	GSE33000	ad_control		0
5836	297	236265	GSM1424229	GPL4372	GSE33000	ad_control		0
5836	297	236266	GSM1424230	GPL4372	GSE33000	ad_control		0
5836	297	236267	GSM1424231	GPL4372	GSE33000	ad_control		0
5836	297	236268	GSM1424232	GPL4372	GSE33000	ad_control		0
5836	297	236269	GSM1424233	GPL4372	GSE33000	ad_control		0
5836	297	236270	GSM1424234	GPL4372	GSE33000	ad_control		0
5836	297	236271	GSM1424235	GPL4372	GSE33000	ad_control		0
5836	297	236272	GSM1424236	GPL4372	GSE33000	ad_control		0
5836	297	236273	GSM1424237	GPL4372	GSE33000	ad_control		0
5836	297	236274	GSM1424238	GPL4372	GSE33000	ad_control		0
5836	297	236275	GSM1424239	GPL4372	GSE33000	ad_control		0
5836	297	236276	GSM1424240	GPL4372	GSE33000	ad_control		0
5836	297	236277	GSM1424241	GPL4372	GSE33000	ad_control		0
5836	297	236278	GSM1424242	GPL4372	GSE33000	ad_control		0
5836	297	236279	GSM1424243	GPL4372	GSE33000	ad_control		0
5836	297	236280	GSM1424244	GPL4372	GSE33000	ad_control		0
5836	297	236281	GSM1424245	GPL4372	GSE33000	ad_control		0
5836	297	236282	GSM1424246	GPL4372	GSE33000	ad_control		0
11004	2	432182	GSM153405	GPL96	GSE6613	ad_control		0
11004	2	432183	GSM153406	GPL96	GSE6613	ad_control		0
11004	2	432196	GSM153419	GPL96	GSE6613	ad_control		0
11004	2	432200	GSM153423	GPL96	GSE6613	ad_control		0
11004	2	432202	GSM153425	GPL96	GSE6613	ad_control		0
11004	2	432204	GSM153427	GPL96	GSE6613	ad_control		0
11004	2	432205	GSM153428	GPL96	GSE6613	ad_control		0
11004	2	432206	GSM153429	GPL96	GSE6613	ad_control		0
11004	2	432210	GSM153433	GPL96	GSE6613	ad_control		0
11004	2	432215	GSM153438	GPL96	GSE6613		ad	1
11004	2	432221	GSM153444	GPL96	GSE6613	ad_control		0
11004	2	432225	GSM153448	GPL96	GSE6613	ad_control		0
11004	2	432227	GSM153450	GPL96	GSE6613		ad	1
11004	2	432228	GSM153451	GPL96	GSE6613	ad_control		0
11004	2	432229	GSM153452	GPL96	GSE6613	ad_control		0
11004	2	432233	GSM153456	GPL96	GSE6613		ad	1
11004	2	432234	GSM153457	GPL96	GSE6613		ad	1
11004	2	432235	GSM153458	GPL96	GSE6613		ad	1
11004	2	432236	GSM153459	GPL96	GSE6613		ad	1
11004	2	432237	GSM153460	GPL96	GSE6613		ad	1
11004	2	432238	GSM153461	GPL96	GSE6613		ad	1
11004	2	432240	GSM153463	GPL96	GSE6613		ad	1
11004	2	432241	GSM153464	GPL96	GSE6613		ad	1
11004	2	432244	GSM153467	GPL96	GSE6613		ad	1
11004	2	432245	GSM153468	GPL96	GSE6613		ad	1
11004	2	432246	GSM153469	GPL96	GSE6613		ad	1
11004	2	432247	GSM153470	GPL96	GSE6613		ad	1
11004	2	432248	GSM153471	GPL96	GSE6613		ad	1
11004	2	432251	GSM153474	GPL96	GSE6613		ad	1
11004	2	432252	GSM153475	GPL96	GSE6613		ad	1
11004	2	432253	GSM153476	GPL96	GSE6613		ad	1
11004	2	432254	GSM153477	GPL96	GSE6613	ad_control		0
11004	2	432255	GSM153478	GPL96	GSE6613		ad	1
11004	2	432256	GSM153479	GPL96	GSE6613	ad_control		0
11004	2	432257	GSM153480	GPL96	GSE6613		ad	1
11004	2	432261	GSM153484	GPL96	GSE6613	ad_control		0
11004	2	432263	GSM153486	GPL96	GSE6613		ad	1
11004	2	432264	GSM153487	GPL96	GSE6613		ad	1
11004	2	432265	GSM153488	GPL96	GSE6613	ad_control		0
11004	2	432273	GSM153496	GPL96	GSE6613	ad_control		0
11004	2	432274	GSM153497	GPL96	GSE6613	ad_control		0
11004	2	432276	GSM153499	GPL96	GSE6613		ad	1
11004	2	432277	GSM153500	GPL96	GSE6613	ad_control		0
11004	2	432280	GSM153503	GPL96	GSE6613	ad_control		0
11004	2	432285	GSM153508	GPL96	GSE6613	ad_control		0
