series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	pd_control	pd	sample_class
2292	280	93195	GSM466881	GPL5175	GSE18838		pd	1
2292	280	93196	GSM466882	GPL5175	GSE18838		pd	1
2292	280	93197	GSM466883	GPL5175	GSE18838		pd	1
2292	280	93198	GSM466884	GPL5175	GSE18838		pd	1
2292	280	93199	GSM466885	GPL5175	GSE18838		pd	1
2292	280	93200	GSM466886	GPL5175	GSE18838		pd	1
2292	280	93201	GSM466887	GPL5175	GSE18838		pd	1
2292	280	93202	GSM466888	GPL5175	GSE18838		pd	1
2292	280	93203	GSM466889	GPL5175	GSE18838		pd	1
2292	280	93204	GSM466890	GPL5175	GSE18838		pd	1
2292	280	93205	GSM466891	GPL5175	GSE18838		pd	1
2292	280	93206	GSM466892	GPL5175	GSE18838		pd	1
2292	280	93207	GSM466893	GPL5175	GSE18838		pd	1
2292	280	93208	GSM466894	GPL5175	GSE18838		pd	1
2292	280	93209	GSM466895	GPL5175	GSE18838		pd	1
2292	280	93210	GSM466896	GPL5175	GSE18838		pd	1
2292	280	93211	GSM466897	GPL5175	GSE18838		pd	1
2292	280	93212	GSM466898	GPL5175	GSE18838	pd_control		0
2292	280	93213	GSM466899	GPL5175	GSE18838	pd_control		0
2292	280	93214	GSM466900	GPL5175	GSE18838	pd_control		0
2292	280	93215	GSM466901	GPL5175	GSE18838	pd_control		0
2292	280	93216	GSM466902	GPL5175	GSE18838	pd_control		0
2292	280	93217	GSM466903	GPL5175	GSE18838	pd_control		0
2292	280	93218	GSM466904	GPL5175	GSE18838	pd_control		0
2292	280	93219	GSM466905	GPL5175	GSE18838	pd_control		0
2292	280	93220	GSM466906	GPL5175	GSE18838	pd_control		0
2292	280	93221	GSM466907	GPL5175	GSE18838	pd_control		0
2292	280	93222	GSM466908	GPL5175	GSE18838	pd_control		0
2467	9	100461	GSM488111	GPL571	GSE19587	pd_control		0
2467	9	100462	GSM488112	GPL571	GSE19587	pd_control		0
2467	9	100463	GSM488113	GPL571	GSE19587	pd_control		0
2467	9	100464	GSM488114	GPL571	GSE19587	pd_control		0
2467	9	100465	GSM488115	GPL571	GSE19587	pd_control		0
2467	9	100466	GSM488116	GPL571	GSE19587	pd_control		0
2467	9	100467	GSM488117	GPL571	GSE19587	pd_control		0
2467	9	100468	GSM488118	GPL571	GSE19587	pd_control		0
2467	9	100469	GSM488119	GPL571	GSE19587		pd	1
2467	9	100470	GSM488120	GPL571	GSE19587		pd	1
2467	9	100471	GSM488121	GPL571	GSE19587		pd	1
2467	9	100472	GSM488122	GPL571	GSE19587		pd	1
2467	9	100473	GSM488123	GPL571	GSE19587		pd	1
2467	9	100474	GSM488124	GPL571	GSE19587		pd	1
2467	9	100475	GSM488125	GPL571	GSE19587		pd	1
2467	9	100476	GSM488126	GPL571	GSE19587		pd	1
2467	9	100477	GSM488127	GPL571	GSE19587		pd	1
2467	9	100478	GSM488128	GPL571	GSE19587		pd	1
2467	9	100479	GSM488129	GPL571	GSE19587		pd	1
2467	9	100480	GSM488130	GPL571	GSE19587		pd	1
2467	9	100481	GSM488131	GPL571	GSE19587	pd_control		0
2467	9	100482	GSM488132	GPL571	GSE19587	pd_control		0
2616	4	105837	GSM503950	GPL570	GSE20141	pd_control		0
2616	4	105838	GSM503951	GPL570	GSE20141	pd_control		0
2616	4	105839	GSM503952	GPL570	GSE20141	pd_control		0
2616	4	105840	GSM503953	GPL570	GSE20141	pd_control		0
2616	4	105841	GSM503954	GPL570	GSE20141	pd_control		0
2616	4	105842	GSM503955	GPL570	GSE20141	pd_control		0
2616	4	105843	GSM503956	GPL570	GSE20141	pd_control		0
2616	4	105844	GSM503957	GPL570	GSE20141	pd_control		0
2616	4	105845	GSM503958	GPL570	GSE20141		pd	1
2616	4	105846	GSM503959	GPL570	GSE20141		pd	1
2616	4	105847	GSM503960	GPL570	GSE20141		pd	1
2616	4	105848	GSM503961	GPL570	GSE20141		pd	1
2616	4	105849	GSM503962	GPL570	GSE20141		pd	1
2616	4	105850	GSM503963	GPL570	GSE20141		pd	1
2616	4	105851	GSM503964	GPL570	GSE20141		pd	1
2616	4	105852	GSM503965	GPL570	GSE20141		pd	1
2616	4	105853	GSM503966	GPL570	GSE20141		pd	1
2616	4	105854	GSM503967	GPL570	GSE20141		pd	1
2619	4	107102	GSM505256	GPL570	GSE20146		pd	1
2619	4	107103	GSM505257	GPL570	GSE20146	pd_control		0
2619	4	107104	GSM505258	GPL570	GSE20146	pd_control		0
2619	4	107105	GSM505259	GPL570	GSE20146	pd_control		0
2619	4	107106	GSM505260	GPL570	GSE20146		pd	1
2619	4	107107	GSM505261	GPL570	GSE20146		pd	1
2619	4	107108	GSM505262	GPL570	GSE20146	pd_control		0
2619	4	107109	GSM505263	GPL570	GSE20146	pd_control		0
2619	4	107110	GSM505264	GPL570	GSE20146	pd_control		0
2619	4	107111	GSM505265	GPL570	GSE20146		pd	1
2619	4	107112	GSM505266	GPL570	GSE20146	pd_control		0
2619	4	107113	GSM505267	GPL570	GSE20146		pd	1
2619	4	107114	GSM505268	GPL570	GSE20146	pd_control		0
2619	4	107115	GSM505269	GPL570	GSE20146		pd	1
2619	4	107116	GSM505270	GPL570	GSE20146		pd	1
2619	4	107117	GSM505271	GPL570	GSE20146	pd_control		0
2619	4	107118	GSM505281	GPL570	GSE20146	pd_control		0
2619	4	107119	GSM505282	GPL570	GSE20146		pd	1
2619	4	107120	GSM505283	GPL570	GSE20146		pd	1
2619	4	107121	GSM505284	GPL570	GSE20146		pd	1
2621	4	107126	GSM505297	GPL570	GSE20153	pd_control		0
2621	4	107127	GSM505298	GPL570	GSE20153	pd_control		0
2621	4	107128	GSM505299	GPL570	GSE20153	pd_control		0
2621	4	107129	GSM505300	GPL570	GSE20153	pd_control		0
2621	4	107130	GSM505301	GPL570	GSE20153	pd_control		0
2621	4	107131	GSM505302	GPL570	GSE20153	pd_control		0
2621	4	107132	GSM505308	GPL570	GSE20153		pd	1
2621	4	107133	GSM505312	GPL570	GSE20153		pd	1
2621	4	107134	GSM505313	GPL570	GSE20153		pd	1
2621	4	107135	GSM505314	GPL570	GSE20153		pd	1
2621	4	107136	GSM505332	GPL570	GSE20153	pd_control		0
2621	4	107137	GSM505606	GPL570	GSE20153		pd	1
2621	4	107138	GSM505607	GPL570	GSE20153		pd	1
2621	4	107139	GSM505617	GPL570	GSE20153		pd	1
2621	4	107140	GSM505618	GPL570	GSE20153	pd_control		0
2621	4	107141	GSM505623	GPL570	GSE20153		pd	1
2625	2	107247	GSM505996	GPL96	GSE20163	pd_control		0
2625	2	107248	GSM505997	GPL96	GSE20163	pd_control		0
2625	2	107249	GSM505998	GPL96	GSE20163	pd_control		0
2625	2	107250	GSM505999	GPL96	GSE20163	pd_control		0
2625	2	107251	GSM506000	GPL96	GSE20163	pd_control		0
2625	2	107252	GSM506001	GPL96	GSE20163	pd_control		0
2625	2	107253	GSM506002	GPL96	GSE20163		pd	1
2625	2	107254	GSM506003	GPL96	GSE20163	pd_control		0
2625	2	107255	GSM506004	GPL96	GSE20163		pd	1
2625	2	107256	GSM506005	GPL96	GSE20163		pd	1
2625	2	107257	GSM506006	GPL96	GSE20163		pd	1
2625	2	107258	GSM506007	GPL96	GSE20163	pd_control		0
2625	2	107259	GSM506008	GPL96	GSE20163	pd_control		0
2625	2	107260	GSM506009	GPL96	GSE20163		pd	1
2625	2	107261	GSM506010	GPL96	GSE20163		pd	1
2625	2	107262	GSM506011	GPL96	GSE20163		pd	1
2625	2	107263	GSM506012	GPL96	GSE20163		pd	1
2626	2	107264	GSM506013	GPL96	GSE20164	pd_control		0
2626	2	107265	GSM506014	GPL96	GSE20164	pd_control		0
2626	2	107266	GSM506015	GPL96	GSE20164		pd	1
2626	2	107267	GSM506016	GPL96	GSE20164		pd	1
2626	2	107268	GSM506017	GPL96	GSE20164		pd	1
2626	2	107269	GSM506018	GPL96	GSE20164		pd	1
2626	2	107270	GSM506019	GPL96	GSE20164	pd_control		0
2626	2	107271	GSM506020	GPL96	GSE20164	pd_control		0
2626	2	107272	GSM506021	GPL96	GSE20164		pd	1
2626	2	107273	GSM506022	GPL96	GSE20164		pd	1
2626	2	107274	GSM506023	GPL96	GSE20164	pd_control		0
2628	2	107435	GSM506037	GPL96	GSE20168	pd_control		0
2628	2	107436	GSM506039	GPL96	GSE20168		pd	1
2628	2	107437	GSM506040	GPL96	GSE20168		pd	1
2628	2	107438	GSM506041	GPL96	GSE20168		pd	1
2628	2	107439	GSM506042	GPL96	GSE20168		pd	1
2628	2	107440	GSM506043	GPL96	GSE20168		pd	1
2628	2	107441	GSM506044	GPL96	GSE20168		pd	1
2628	2	107442	GSM506045	GPL96	GSE20168		pd	1
2628	2	107443	GSM506046	GPL96	GSE20168		pd	1
2628	2	107444	GSM506047	GPL96	GSE20168	pd_control		0
2628	2	107445	GSM506048	GPL96	GSE20168		pd	1
2628	2	107446	GSM506050	GPL96	GSE20168	pd_control		0
2628	2	107447	GSM506051	GPL96	GSE20168	pd_control		0
2628	2	107448	GSM506052	GPL96	GSE20168	pd_control		0
2628	2	107449	GSM506053	GPL96	GSE20168	pd_control		0
2628	2	107450	GSM506054	GPL96	GSE20168	pd_control		0
2628	2	107451	GSM506055	GPL96	GSE20168	pd_control		0
2628	2	107452	GSM506056	GPL96	GSE20168	pd_control		0
2628	2	107453	GSM506057	GPL96	GSE20168	pd_control		0
2628	2	107454	GSM506059	GPL96	GSE20168		pd	1
2628	2	107455	GSM506060	GPL96	GSE20168	pd_control		0
2628	2	107456	GSM506061	GPL96	GSE20168	pd_control		0
2628	2	107457	GSM506062	GPL96	GSE20168		pd	1
2628	2	107458	GSM506063	GPL96	GSE20168		pd	1
2628	2	107459	GSM506064	GPL96	GSE20168	pd_control		0
2628	2	107460	GSM506065	GPL96	GSE20168	pd_control		0
2628	2	107461	GSM506066	GPL96	GSE20168		pd	1
2628	2	107462	GSM506067	GPL96	GSE20168	pd_control		0
2628	2	107463	GSM506068	GPL96	GSE20168		pd	1
2635	2	107776	GSM505996	GPL96	GSE20186	pd_control		0
2635	2	107777	GSM505997	GPL96	GSE20186	pd_control		0
2635	2	107778	GSM505998	GPL96	GSE20186	pd_control		0
2635	2	107779	GSM505999	GPL96	GSE20186	pd_control		0
2635	2	107780	GSM506000	GPL96	GSE20186	pd_control		0
2635	2	107781	GSM506001	GPL96	GSE20186	pd_control		0
2635	2	107782	GSM506002	GPL96	GSE20186		pd	1
2635	2	107783	GSM506003	GPL96	GSE20186	pd_control		0
2635	2	107784	GSM506004	GPL96	GSE20186		pd	1
2635	2	107785	GSM506005	GPL96	GSE20186		pd	1
2635	2	107786	GSM506006	GPL96	GSE20186		pd	1
2635	2	107787	GSM506007	GPL96	GSE20186	pd_control		0
2635	2	107788	GSM506008	GPL96	GSE20186	pd_control		0
2635	2	107789	GSM506009	GPL96	GSE20186		pd	1
2635	2	107790	GSM506010	GPL96	GSE20186		pd	1
2635	2	107791	GSM506011	GPL96	GSE20186		pd	1
2635	2	107792	GSM506012	GPL96	GSE20186		pd	1
2635	2	107793	GSM506013	GPL96	GSE20186	pd_control		0
2635	2	107794	GSM506014	GPL96	GSE20186	pd_control		0
2635	2	107795	GSM506015	GPL96	GSE20186		pd	1
2635	2	107796	GSM506016	GPL96	GSE20186		pd	1
2635	2	107797	GSM506017	GPL96	GSE20186		pd	1
2635	2	107798	GSM506018	GPL96	GSE20186		pd	1
2635	2	107799	GSM506019	GPL96	GSE20186	pd_control		0
2635	2	107800	GSM506020	GPL96	GSE20186	pd_control		0
2635	2	107801	GSM506021	GPL96	GSE20186		pd	1
2635	2	107802	GSM506022	GPL96	GSE20186		pd	1
2635	2	107803	GSM506023	GPL96	GSE20186	pd_control		0
2660	2	109426	GSM508594	GPL96	GSE20291	pd_control		0
2660	2	109427	GSM508608	GPL96	GSE20291		pd	1
2660	2	109428	GSM508609	GPL96	GSE20291		pd	1
2660	2	109429	GSM508610	GPL96	GSE20291		pd	1
2660	2	109430	GSM508611	GPL96	GSE20291		pd	1
2660	2	109431	GSM508627	GPL96	GSE20291		pd	1
2660	2	109432	GSM508628	GPL96	GSE20291		pd	1
2660	2	109433	GSM508629	GPL96	GSE20291		pd	1
2660	2	109434	GSM508661	GPL96	GSE20291		pd	1
2660	2	109435	GSM508683	GPL96	GSE20291	pd_control		0
2660	2	109436	GSM508684	GPL96	GSE20291		pd	1
2660	2	109437	GSM508686	GPL96	GSE20291	pd_control		0
2660	2	109438	GSM508687	GPL96	GSE20291	pd_control		0
2660	2	109439	GSM508688	GPL96	GSE20291	pd_control		0
2660	2	109440	GSM508689	GPL96	GSE20291	pd_control		0
2660	2	109441	GSM508690	GPL96	GSE20291	pd_control		0
2660	2	109442	GSM508691	GPL96	GSE20291	pd_control		0
2660	2	109443	GSM508692	GPL96	GSE20291	pd_control		0
2660	2	109444	GSM508693	GPL96	GSE20291	pd_control		0
2660	2	109445	GSM508695	GPL96	GSE20291		pd	1
2660	2	109446	GSM508696	GPL96	GSE20291	pd_control		0
2660	2	109447	GSM508697	GPL96	GSE20291		pd	1
2660	2	109448	GSM508699	GPL96	GSE20291	pd_control		0
2660	2	109449	GSM508700	GPL96	GSE20291		pd	1
2660	2	109450	GSM508701	GPL96	GSE20291		pd	1
2660	2	109451	GSM508702	GPL96	GSE20291	pd_control		0
2660	2	109452	GSM508703	GPL96	GSE20291	pd_control		0
2660	2	109453	GSM508704	GPL96	GSE20291		pd	1
2660	2	109454	GSM508705	GPL96	GSE20291	pd_control		0
2660	2	109455	GSM508706	GPL96	GSE20291		pd	1
2660	2	109456	GSM606619	GPL96	GSE20291	pd_control		0
2660	2	109457	GSM606620	GPL96	GSE20291	pd_control		0
2660	2	109458	GSM606621	GPL96	GSE20291	pd_control		0
2660	2	109459	GSM606622	GPL96	GSE20291	pd_control		0
2660	2	109460	GSM606623	GPL96	GSE20291	pd_control		0
2661	2	109461	GSM508708	GPL96	GSE20292	pd_control		0
2661	2	109462	GSM508710	GPL96	GSE20292		pd	1
2661	2	109463	GSM508711	GPL96	GSE20292		pd	1
2661	2	109464	GSM508712	GPL96	GSE20292		pd	1
2661	2	109465	GSM508713	GPL96	GSE20292		pd	1
2661	2	109466	GSM508714	GPL96	GSE20292		pd	1
2661	2	109467	GSM508715	GPL96	GSE20292		pd	1
2661	2	109468	GSM508716	GPL96	GSE20292		pd	1
2661	2	109469	GSM508717	GPL96	GSE20292	pd_control		0
2661	2	109470	GSM508718	GPL96	GSE20292		pd	1
2661	2	109471	GSM508720	GPL96	GSE20292	pd_control		0
2661	2	109472	GSM508721	GPL96	GSE20292	pd_control		0
2661	2	109473	GSM508722	GPL96	GSE20292	pd_control		0
2661	2	109474	GSM508723	GPL96	GSE20292	pd_control		0
2661	2	109475	GSM508724	GPL96	GSE20292	pd_control		0
2661	2	109476	GSM508725	GPL96	GSE20292	pd_control		0
2661	2	109477	GSM508726	GPL96	GSE20292	pd_control		0
2661	2	109478	GSM508728	GPL96	GSE20292		pd	1
2661	2	109479	GSM508729	GPL96	GSE20292	pd_control		0
2661	2	109480	GSM508730	GPL96	GSE20292	pd_control		0
2661	2	109481	GSM508731	GPL96	GSE20292		pd	1
2661	2	109482	GSM508732	GPL96	GSE20292		pd	1
2661	2	109483	GSM508733	GPL96	GSE20292	pd_control		0
2661	2	109484	GSM508734	GPL96	GSE20292	pd_control		0
2661	2	109485	GSM508735	GPL96	GSE20292	pd_control		0
2661	2	109486	GSM521253	GPL96	GSE20292	pd_control		0
2661	2	109487	GSM606624	GPL96	GSE20292	pd_control		0
2661	2	109488	GSM606625	GPL96	GSE20292	pd_control		0
2661	2	109489	GSM606626	GPL96	GSE20292	pd_control		0
2663	2	109498	GSM506037	GPL96	GSE20295	pd_control		0
2663	2	109499	GSM506039	GPL96	GSE20295		pd	1
2663	2	109500	GSM506040	GPL96	GSE20295		pd	1
2663	2	109501	GSM506041	GPL96	GSE20295		pd	1
2663	2	109502	GSM506042	GPL96	GSE20295		pd	1
2663	2	109503	GSM506043	GPL96	GSE20295		pd	1
2663	2	109504	GSM506044	GPL96	GSE20295		pd	1
2663	2	109505	GSM506045	GPL96	GSE20295		pd	1
2663	2	109506	GSM506046	GPL96	GSE20295		pd	1
2663	2	109507	GSM506047	GPL96	GSE20295	pd_control		0
2663	2	109508	GSM506048	GPL96	GSE20295		pd	1
2663	2	109509	GSM506050	GPL96	GSE20295	pd_control		0
2663	2	109510	GSM506051	GPL96	GSE20295	pd_control		0
2663	2	109511	GSM506052	GPL96	GSE20295	pd_control		0
2663	2	109512	GSM506053	GPL96	GSE20295	pd_control		0
2663	2	109513	GSM506054	GPL96	GSE20295	pd_control		0
2663	2	109514	GSM506055	GPL96	GSE20295	pd_control		0
2663	2	109515	GSM506056	GPL96	GSE20295	pd_control		0
2663	2	109516	GSM506057	GPL96	GSE20295	pd_control		0
2663	2	109517	GSM506059	GPL96	GSE20295		pd	1
2663	2	109518	GSM506060	GPL96	GSE20295	pd_control		0
2663	2	109519	GSM506061	GPL96	GSE20295	pd_control		0
2663	2	109520	GSM506062	GPL96	GSE20295		pd	1
2663	2	109521	GSM506063	GPL96	GSE20295		pd	1
2663	2	109522	GSM506064	GPL96	GSE20295	pd_control		0
2663	2	109523	GSM506065	GPL96	GSE20295	pd_control		0
2663	2	109524	GSM506066	GPL96	GSE20295		pd	1
2663	2	109525	GSM506067	GPL96	GSE20295	pd_control		0
2663	2	109526	GSM506068	GPL96	GSE20295		pd	1
2663	2	109527	GSM508594	GPL96	GSE20295	pd_control		0
2663	2	109536	GSM508683	GPL96	GSE20295	pd_control		0
2663	2	109538	GSM508686	GPL96	GSE20295	pd_control		0
2663	2	109539	GSM508687	GPL96	GSE20295	pd_control		0
2663	2	109540	GSM508688	GPL96	GSE20295	pd_control		0
2663	2	109541	GSM508689	GPL96	GSE20295	pd_control		0
2663	2	109542	GSM508690	GPL96	GSE20295	pd_control		0
2663	2	109543	GSM508691	GPL96	GSE20295	pd_control		0
2663	2	109544	GSM508692	GPL96	GSE20295	pd_control		0
2663	2	109545	GSM508693	GPL96	GSE20295	pd_control		0
2663	2	109547	GSM508696	GPL96	GSE20295	pd_control		0
2663	2	109549	GSM508699	GPL96	GSE20295	pd_control		0
2663	2	109552	GSM508702	GPL96	GSE20295	pd_control		0
2663	2	109553	GSM508703	GPL96	GSE20295	pd_control		0
2663	2	109555	GSM508705	GPL96	GSE20295	pd_control		0
2663	2	109557	GSM508708	GPL96	GSE20295	pd_control		0
2663	2	109565	GSM508717	GPL96	GSE20295	pd_control		0
2663	2	109567	GSM508720	GPL96	GSE20295	pd_control		0
2663	2	109568	GSM508721	GPL96	GSE20295	pd_control		0
2663	2	109569	GSM508722	GPL96	GSE20295	pd_control		0
2663	2	109570	GSM508723	GPL96	GSE20295	pd_control		0
2663	2	109571	GSM508724	GPL96	GSE20295	pd_control		0
2663	2	109572	GSM508725	GPL96	GSE20295	pd_control		0
2663	2	109573	GSM508726	GPL96	GSE20295	pd_control		0
2663	2	109575	GSM508729	GPL96	GSE20295	pd_control		0
2663	2	109576	GSM508730	GPL96	GSE20295	pd_control		0
2663	2	109579	GSM508733	GPL96	GSE20295	pd_control		0
2663	2	109580	GSM508734	GPL96	GSE20295	pd_control		0
2663	2	109581	GSM508735	GPL96	GSE20295	pd_control		0
2663	2	109582	GSM521253	GPL96	GSE20295	pd_control		0
2663	2	109583	GSM606619	GPL96	GSE20295	pd_control		0
2663	2	109584	GSM606620	GPL96	GSE20295	pd_control		0
2663	2	109585	GSM606621	GPL96	GSE20295	pd_control		0
2663	2	109586	GSM606622	GPL96	GSE20295	pd_control		0
2663	2	109587	GSM606623	GPL96	GSE20295	pd_control		0
2663	2	109588	GSM606624	GPL96	GSE20295	pd_control		0
2663	2	109589	GSM606625	GPL96	GSE20295	pd_control		0
2663	2	109590	GSM606626	GPL96	GSE20295	pd_control		0
2668	2	109831	GSM509107	GPL96	GSE20314		pd	1
2668	2	109832	GSM509108	GPL96	GSE20314		pd	1
2668	2	109833	GSM509109	GPL96	GSE20314	pd_control		0
2668	2	109834	GSM509110	GPL96	GSE20314	pd_control		0
2668	2	109835	GSM509111	GPL96	GSE20314		pd	1
