series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	asthma_control	asthma	sample_class
12071	1269	470971	GSM999914	GPL16025	GSE40732		asthma	1
12071	1269	470972	GSM999915	GPL16025	GSE40732		asthma	1
12071	1269	470973	GSM999916	GPL16025	GSE40732	asthma_control		0
12071	1269	470974	GSM999917	GPL16025	GSE40732	asthma_control		0
12071	1269	470975	GSM999918	GPL16025	GSE40732	asthma_control		0
12071	1269	470976	GSM999919	GPL16025	GSE40732	asthma_control		0
12071	1269	470977	GSM999920	GPL16025	GSE40732	asthma_control		0
12071	1269	470978	GSM999921	GPL16025	GSE40732		asthma	1
12071	1269	470979	GSM999922	GPL16025	GSE40732		asthma	1
12071	1269	470980	GSM999923	GPL16025	GSE40732		asthma	1
12071	1269	470981	GSM999924	GPL16025	GSE40732	asthma_control		0
12071	1269	470982	GSM999925	GPL16025	GSE40732		asthma	1
12071	1269	470983	GSM999926	GPL16025	GSE40732	asthma_control		0
12071	1269	470984	GSM999927	GPL16025	GSE40732		asthma	1
12071	1269	470985	GSM999928	GPL16025	GSE40732		asthma	1
12071	1269	470987	GSM999929	GPL16025	GSE40732		asthma	1
12071	1269	470989	GSM999930	GPL16025	GSE40732		asthma	1
12071	1269	470991	GSM999931	GPL16025	GSE40732	asthma_control		0
12071	1269	470993	GSM999932	GPL16025	GSE40732		asthma	1
12071	1269	470995	GSM999933	GPL16025	GSE40732		asthma	1
12071	1269	470997	GSM999934	GPL16025	GSE40732		asthma	1
12071	1269	470999	GSM999935	GPL16025	GSE40732		asthma	1
12071	1269	471000	GSM999936	GPL16025	GSE40732	asthma_control		0
12071	1269	471003	GSM999937	GPL16025	GSE40732	asthma_control		0
12071	1269	471005	GSM999938	GPL16025	GSE40732		asthma	1
12071	1269	471006	GSM999939	GPL16025	GSE40732		asthma	1
12071	1269	471008	GSM999940	GPL16025	GSE40732		asthma	1
12071	1269	471012	GSM999941	GPL16025	GSE40732		asthma	1
12071	1269	471014	GSM999942	GPL16025	GSE40732	asthma_control		0
12071	1269	471017	GSM999943	GPL16025	GSE40732		asthma	1
12071	1269	471021	GSM999944	GPL16025	GSE40732		asthma	1
12071	1269	471024	GSM999945	GPL16025	GSE40732		asthma	1
12071	1269	471027	GSM999946	GPL16025	GSE40732	asthma_control		0
12071	1269	471030	GSM999947	GPL16025	GSE40732		asthma	1
12071	1269	471033	GSM999948	GPL16025	GSE40732		asthma	1
12071	1269	471037	GSM999949	GPL16025	GSE40732		asthma	1
12071	1269	471040	GSM999950	GPL16025	GSE40732		asthma	1
12071	1269	471044	GSM999951	GPL16025	GSE40732		asthma	1
12071	1269	471048	GSM999952	GPL16025	GSE40732		asthma	1
12071	1269	471051	GSM999953	GPL16025	GSE40732		asthma	1
12071	1269	471052	GSM999954	GPL16025	GSE40732	asthma_control		0
12071	1269	471055	GSM999955	GPL16025	GSE40732		asthma	1
12071	1269	471058	GSM999956	GPL16025	GSE40732		asthma	1
12071	1269	471064	GSM999957	GPL16025	GSE40732		asthma	1
12071	1269	471067	GSM999958	GPL16025	GSE40732	asthma_control		0
12071	1269	471070	GSM999959	GPL16025	GSE40732	asthma_control		0
12071	1269	471073	GSM999960	GPL16025	GSE40732	asthma_control		0
12071	1269	471076	GSM999961	GPL16025	GSE40732		asthma	1
12071	1269	471077	GSM999962	GPL16025	GSE40732	asthma_control		0
12071	1269	471081	GSM999963	GPL16025	GSE40732		asthma	1
12071	1269	471084	GSM999964	GPL16025	GSE40732		asthma	1
12071	1269	471087	GSM999965	GPL16025	GSE40732		asthma	1
12071	1269	471089	GSM999966	GPL16025	GSE40732		asthma	1
12071	1269	471093	GSM999967	GPL16025	GSE40732	asthma_control		0
12071	1269	471097	GSM999968	GPL16025	GSE40732		asthma	1
12071	1269	471099	GSM999969	GPL16025	GSE40732		asthma	1
12071	1269	471102	GSM999970	GPL16025	GSE40732	asthma_control		0
12071	1269	471105	GSM999971	GPL16025	GSE40732	asthma_control		0
12071	1269	471108	GSM999972	GPL16025	GSE40732	asthma_control		0
12071	1269	471109	GSM999973	GPL16025	GSE40732		asthma	1
12071	1269	471113	GSM999974	GPL16025	GSE40732	asthma_control		0
12071	1269	471116	GSM999975	GPL16025	GSE40732		asthma	1
12071	1269	471119	GSM999976	GPL16025	GSE40732	asthma_control		0
12071	1269	471121	GSM999977	GPL16025	GSE40732		asthma	1
12071	1269	471124	GSM999978	GPL16025	GSE40732		asthma	1
12071	1269	471126	GSM999979	GPL16025	GSE40732	asthma_control		0
12071	1269	471128	GSM999980	GPL16025	GSE40732	asthma_control		0
12071	1269	471130	GSM999981	GPL16025	GSE40732	asthma_control		0
12071	1269	471131	GSM999982	GPL16025	GSE40732		asthma	1
12071	1269	471133	GSM999983	GPL16025	GSE40732		asthma	1
12071	1269	471135	GSM999984	GPL16025	GSE40732		asthma	1
12071	1269	471138	GSM999985	GPL16025	GSE40732		asthma	1
12071	1269	471139	GSM999986	GPL16025	GSE40732		asthma	1
12071	1269	471141	GSM999987	GPL16025	GSE40732		asthma	1
12071	1269	471143	GSM999988	GPL16025	GSE40732		asthma	1
12071	1269	471145	GSM999989	GPL16025	GSE40732		asthma	1
12071	1269	471147	GSM999990	GPL16025	GSE40732	asthma_control		0
12071	1269	471148	GSM999991	GPL16025	GSE40732	asthma_control		0
12071	1269	471151	GSM999992	GPL16025	GSE40732	asthma_control		0
12071	1269	471152	GSM999993	GPL16025	GSE40732		asthma	1
12071	1269	471154	GSM999994	GPL16025	GSE40732		asthma	1
12071	1269	471156	GSM999995	GPL16025	GSE40732		asthma	1
12071	1269	471159	GSM999996	GPL16025	GSE40732	asthma_control		0
12071	1269	471160	GSM999997	GPL16025	GSE40732		asthma	1
12071	1269	471162	GSM999998	GPL16025	GSE40732		asthma	1
12071	1269	471164	GSM999999	GPL16025	GSE40732		asthma	1
12071	1269	471166	GSM1000000	GPL16025	GSE40732		asthma	1
12071	1269	471168	GSM1000001	GPL16025	GSE40732		asthma	1
12071	1269	471170	GSM1000002	GPL16025	GSE40732	asthma_control		0
12071	1269	471172	GSM1000003	GPL16025	GSE40732		asthma	1
12071	1269	471175	GSM1000004	GPL16025	GSE40732	asthma_control		0
12071	1269	471177	GSM1000005	GPL16025	GSE40732	asthma_control		0
12071	1269	471180	GSM1000006	GPL16025	GSE40732		asthma	1
12071	1269	471182	GSM1000007	GPL16025	GSE40732		asthma	1
12071	1269	471184	GSM1000008	GPL16025	GSE40732	asthma_control		0
12071	1269	471186	GSM1000009	GPL16025	GSE40732	asthma_control		0
12071	1269	471188	GSM1000010	GPL16025	GSE40732	asthma_control		0
12071	1269	471191	GSM1000011	GPL16025	GSE40732		asthma	1
12071	1269	471193	GSM1000012	GPL16025	GSE40732		asthma	1
12071	1269	471195	GSM1000013	GPL16025	GSE40732		asthma	1
12071	1269	471197	GSM1000014	GPL16025	GSE40732	asthma_control		0
12071	1269	471199	GSM1000015	GPL16025	GSE40732	asthma_control		0
12071	1269	471201	GSM1000016	GPL16025	GSE40732	asthma_control		0
12071	1269	471203	GSM1000017	GPL16025	GSE40732	asthma_control		0
12071	1269	471205	GSM1000018	GPL16025	GSE40732		asthma	1
12071	1269	471207	GSM1000019	GPL16025	GSE40732		asthma	1
12071	1269	471209	GSM1000020	GPL16025	GSE40732	asthma_control		0
12071	1269	471211	GSM1000021	GPL16025	GSE40732		asthma	1
12071	1269	471213	GSM1000022	GPL16025	GSE40732	asthma_control		0
12071	1269	471215	GSM1000023	GPL16025	GSE40732		asthma	1
12071	1269	471217	GSM1000024	GPL16025	GSE40732		asthma	1
12071	1269	471218	GSM1000025	GPL16025	GSE40732	asthma_control		0
12071	1269	471221	GSM1000026	GPL16025	GSE40732	asthma_control		0
12071	1269	471224	GSM1000027	GPL16025	GSE40732	asthma_control		0
12071	1269	471226	GSM1000028	GPL16025	GSE40732		asthma	1
12071	1269	471228	GSM1000029	GPL16025	GSE40732		asthma	1
12071	1269	471230	GSM1000030	GPL16025	GSE40732	asthma_control		0
12071	1269	471232	GSM1000031	GPL16025	GSE40732	asthma_control		0
12071	1269	471234	GSM1000032	GPL16025	GSE40732		asthma	1
12071	1269	471235	GSM1000033	GPL16025	GSE40732	asthma_control		0
12071	1269	471237	GSM1000034	GPL16025	GSE40732	asthma_control		0
12071	1269	471238	GSM1000035	GPL16025	GSE40732		asthma	1
12071	1269	471240	GSM1000036	GPL16025	GSE40732	asthma_control		0
12071	1269	471242	GSM1000037	GPL16025	GSE40732	asthma_control		0
12071	1269	471244	GSM1000038	GPL16025	GSE40732	asthma_control		0
12071	1269	471245	GSM1000039	GPL16025	GSE40732	asthma_control		0
12071	1269	471247	GSM1000040	GPL16025	GSE40732	asthma_control		0
12071	1269	471250	GSM1000041	GPL16025	GSE40732	asthma_control		0
12071	1269	471252	GSM1000042	GPL16025	GSE40732	asthma_control		0
12071	1269	471254	GSM1000043	GPL16025	GSE40732	asthma_control		0
12071	1269	471256	GSM1000044	GPL16025	GSE40732	asthma_control		0
12071	1269	471258	GSM1000045	GPL16025	GSE40732		asthma	1
12071	1269	471260	GSM1000046	GPL16025	GSE40732	asthma_control		0
12071	1269	471262	GSM1000047	GPL16025	GSE40732	asthma_control		0
12071	1269	471264	GSM1000048	GPL16025	GSE40732	asthma_control		0
12071	1269	471266	GSM1000049	GPL16025	GSE40732	asthma_control		0
12071	1269	471268	GSM1000050	GPL16025	GSE40732	asthma_control		0
12071	1269	471270	GSM1000051	GPL16025	GSE40732		asthma	1
12071	1269	471272	GSM1000052	GPL16025	GSE40732	asthma_control		0
12071	1269	471274	GSM1000053	GPL16025	GSE40732	asthma_control		0
12071	1269	471276	GSM1000054	GPL16025	GSE40732	asthma_control		0
12071	1269	471278	GSM1000055	GPL16025	GSE40732	asthma_control		0
12071	1269	471280	GSM1000056	GPL16025	GSE40732	asthma_control		0
12071	1269	471282	GSM1000057	GPL16025	GSE40732	asthma_control		0
12071	1269	471284	GSM1000058	GPL16025	GSE40732		asthma	1
12071	1269	471286	GSM1000059	GPL16025	GSE40732	asthma_control		0
12071	1269	471289	GSM1000060	GPL16025	GSE40732	asthma_control		0
13661	1369	533809	GSM1647628	GPL16311	GSE67472		asthma	1
13661	1369	533816	GSM1647629	GPL16311	GSE67472		asthma	1
13661	1369	533820	GSM1647630	GPL16311	GSE67472		asthma	1
13661	1369	533827	GSM1647631	GPL16311	GSE67472	asthma_control		0
13661	1369	533830	GSM1647632	GPL16311	GSE67472		asthma	1
13661	1369	533834	GSM1647633	GPL16311	GSE67472	asthma_control		0
13661	1369	533838	GSM1647634	GPL16311	GSE67472	asthma_control		0
13661	1369	533842	GSM1647635	GPL16311	GSE67472	asthma_control		0
13661	1369	533844	GSM1647636	GPL16311	GSE67472	asthma_control		0
13661	1369	533848	GSM1647637	GPL16311	GSE67472	asthma_control		0
13661	1369	533854	GSM1647638	GPL16311	GSE67472	asthma_control		0
13661	1369	533857	GSM1647639	GPL16311	GSE67472	asthma_control		0
13661	1369	533860	GSM1647640	GPL16311	GSE67472		asthma	1
13661	1369	533869	GSM1647641	GPL16311	GSE67472		asthma	1
13661	1369	533873	GSM1647642	GPL16311	GSE67472	asthma_control		0
13661	1369	533879	GSM1647643	GPL16311	GSE67472	asthma_control		0
13661	1369	533888	GSM1647644	GPL16311	GSE67472	asthma_control		0
13661	1369	533900	GSM1647645	GPL16311	GSE67472		asthma	1
13661	1369	533905	GSM1647646	GPL16311	GSE67472		asthma	1
13661	1369	533912	GSM1647647	GPL16311	GSE67472		asthma	1
13661	1369	533921	GSM1647648	GPL16311	GSE67472		asthma	1
13661	1369	533928	GSM1647649	GPL16311	GSE67472		asthma	1
13661	1369	533939	GSM1647650	GPL16311	GSE67472		asthma	1
13661	1369	533954	GSM1647651	GPL16311	GSE67472		asthma	1
13661	1369	533961	GSM1647652	GPL16311	GSE67472		asthma	1
13661	1369	533973	GSM1647653	GPL16311	GSE67472		asthma	1
13661	1369	533985	GSM1647654	GPL16311	GSE67472		asthma	1
13661	1369	533993	GSM1647655	GPL16311	GSE67472		asthma	1
13661	1369	534006	GSM1647656	GPL16311	GSE67472		asthma	1
13661	1369	534015	GSM1647657	GPL16311	GSE67472		asthma	1
13661	1369	534024	GSM1647658	GPL16311	GSE67472		asthma	1
13661	1369	534034	GSM1647659	GPL16311	GSE67472		asthma	1
13661	1369	534041	GSM1647660	GPL16311	GSE67472		asthma	1
13661	1369	534047	GSM1647661	GPL16311	GSE67472		asthma	1
13661	1369	534054	GSM1647662	GPL16311	GSE67472		asthma	1
13661	1369	534059	GSM1647663	GPL16311	GSE67472		asthma	1
13661	1369	534065	GSM1647664	GPL16311	GSE67472		asthma	1
13661	1369	534067	GSM1647665	GPL16311	GSE67472		asthma	1
13661	1369	534074	GSM1647666	GPL16311	GSE67472		asthma	1
13661	1369	534085	GSM1647667	GPL16311	GSE67472		asthma	1
13661	1369	534094	GSM1647668	GPL16311	GSE67472		asthma	1
13661	1369	534100	GSM1647669	GPL16311	GSE67472		asthma	1
13661	1369	534102	GSM1647670	GPL16311	GSE67472		asthma	1
13661	1369	534107	GSM1647671	GPL16311	GSE67472		asthma	1
13661	1369	534113	GSM1647672	GPL16311	GSE67472		asthma	1
13661	1369	534122	GSM1647673	GPL16311	GSE67472		asthma	1
13661	1369	534130	GSM1647674	GPL16311	GSE67472		asthma	1
13661	1369	534135	GSM1647675	GPL16311	GSE67472		asthma	1
13661	1369	534144	GSM1647676	GPL16311	GSE67472		asthma	1
13661	1369	534149	GSM1647677	GPL16311	GSE67472	asthma_control		0
13661	1369	534156	GSM1647678	GPL16311	GSE67472	asthma_control		0
13661	1369	534160	GSM1647679	GPL16311	GSE67472	asthma_control		0
13661	1369	534165	GSM1647680	GPL16311	GSE67472	asthma_control		0
13661	1369	534173	GSM1647681	GPL16311	GSE67472	asthma_control		0
13661	1369	534181	GSM1647682	GPL16311	GSE67472	asthma_control		0
13661	1369	534190	GSM1647683	GPL16311	GSE67472	asthma_control		0
13661	1369	534196	GSM1647684	GPL16311	GSE67472	asthma_control		0
13661	1369	534205	GSM1647685	GPL16311	GSE67472	asthma_control		0
13661	1369	534212	GSM1647686	GPL16311	GSE67472	asthma_control		0
13661	1369	534226	GSM1647687	GPL16311	GSE67472	asthma_control		0
13661	1369	534239	GSM1647688	GPL16311	GSE67472	asthma_control		0
13661	1369	534247	GSM1647689	GPL16311	GSE67472	asthma_control		0
13661	1369	534256	GSM1647690	GPL16311	GSE67472	asthma_control		0
13661	1369	534264	GSM1647691	GPL16311	GSE67472	asthma_control		0
13661	1369	534272	GSM1647692	GPL16311	GSE67472	asthma_control		0
13661	1369	534281	GSM1647693	GPL16311	GSE67472	asthma_control		0
13661	1369	534288	GSM1647694	GPL16311	GSE67472	asthma_control		0
13661	1369	534297	GSM1647695	GPL16311	GSE67472		asthma	1
13661	1369	534305	GSM1647696	GPL16311	GSE67472		asthma	1
13661	1369	534314	GSM1647697	GPL16311	GSE67472		asthma	1
13661	1369	534322	GSM1647698	GPL16311	GSE67472		asthma	1
13661	1369	534328	GSM1647699	GPL16311	GSE67472		asthma	1
13661	1369	534334	GSM1647700	GPL16311	GSE67472		asthma	1
13661	1369	534342	GSM1647701	GPL16311	GSE67472	asthma_control		0
13661	1369	534348	GSM1647702	GPL16311	GSE67472	asthma_control		0
13661	1369	534355	GSM1647703	GPL16311	GSE67472		asthma	1
13661	1369	534360	GSM1647704	GPL16311	GSE67472		asthma	1
13661	1369	534364	GSM1647705	GPL16311	GSE67472		asthma	1
13661	1369	534372	GSM1647706	GPL16311	GSE67472		asthma	1
13661	1369	534380	GSM1647707	GPL16311	GSE67472		asthma	1
13661	1369	534388	GSM1647708	GPL16311	GSE67472		asthma	1
13661	1369	534393	GSM1647709	GPL16311	GSE67472	asthma_control		0
13661	1369	534397	GSM1647710	GPL16311	GSE67472	asthma_control		0
13661	1369	534404	GSM1647711	GPL16311	GSE67472	asthma_control		0
13661	1369	534410	GSM1647712	GPL16311	GSE67472	asthma_control		0
13661	1369	534414	GSM1647713	GPL16311	GSE67472	asthma_control		0
13661	1369	534419	GSM1647714	GPL16311	GSE67472	asthma_control		0
13661	1369	534423	GSM1647715	GPL16311	GSE67472	asthma_control		0
13661	1369	534427	GSM1647716	GPL16311	GSE67472		asthma	1
13661	1369	534434	GSM1647717	GPL16311	GSE67472		asthma	1
13661	1369	534439	GSM1647718	GPL16311	GSE67472	asthma_control		0
13661	1369	534441	GSM1647719	GPL16311	GSE67472	asthma_control		0
13661	1369	534449	GSM1647720	GPL16311	GSE67472	asthma_control		0
13661	1369	534456	GSM1647721	GPL16311	GSE67472		asthma	1
13661	1369	534461	GSM1647722	GPL16311	GSE67472		asthma	1
13661	1369	534468	GSM1647723	GPL16311	GSE67472		asthma	1
13661	1369	534472	GSM1647724	GPL16311	GSE67472		asthma	1
13661	1369	534476	GSM1647725	GPL16311	GSE67472		asthma	1
13661	1369	534480	GSM1647726	GPL16311	GSE67472		asthma	1
13661	1369	534484	GSM1647727	GPL16311	GSE67472	asthma_control		0
13661	1369	534489	GSM1647728	GPL16311	GSE67472	asthma_control		0
13661	1369	534494	GSM1647729	GPL16311	GSE67472		asthma	1
13661	1369	534501	GSM1647730	GPL16311	GSE67472		asthma	1
13661	1369	534506	GSM1647731	GPL16311	GSE67472		asthma	1
13661	1369	534511	GSM1647732	GPL16311	GSE67472		asthma	1
