series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	smoker_control	smoker	sample_class
487	4	21067	GSM300905	GPL570	GSE11906		smoker	1
487	4	21068	GSM300906	GPL570	GSE11906		smoker	1
487	4	21069	GSM300907	GPL570	GSE11906		smoker	1
487	4	21070	GSM300908	GPL570	GSE11906		smoker	1
487	4	21071	GSM300909	GPL570	GSE11906		smoker	1
487	4	21072	GSM300910	GPL570	GSE11906		smoker	1
487	4	21073	GSM300911	GPL570	GSE11906		smoker	1
487	4	21074	GSM300912	GPL570	GSE11906		smoker	1
487	4	21075	GSM300913	GPL570	GSE11906		smoker	1
487	4	21076	GSM300914	GPL570	GSE11906		smoker	1
487	4	21077	GSM300915	GPL570	GSE11906		smoker	1
2430	4	98357	GSM101095	GPL570	GSE19407	smoker_control		0
2430	4	98358	GSM101096	GPL570	GSE19407	smoker_control		0
2430	4	98359	GSM101097	GPL570	GSE19407	smoker_control		0
2430	4	98360	GSM101098	GPL570	GSE19407	smoker_control		0
2430	4	98361	GSM101100	GPL570	GSE19407	smoker_control		0
2430	4	98362	GSM101101	GPL570	GSE19407	smoker_control		0
2430	4	98363	GSM101102	GPL570	GSE19407	smoker_control		0
2430	4	98364	GSM101103	GPL570	GSE19407	smoker_control		0
2430	4	98365	GSM101104	GPL570	GSE19407	smoker_control		0
2430	4	98366	GSM101105	GPL570	GSE19407	smoker_control		0
2430	4	98367	GSM101106	GPL570	GSE19407	smoker_control		0
2430	4	98368	GSM101107	GPL570	GSE19407		smoker	1
2430	4	98369	GSM101111	GPL570	GSE19407		smoker	1
2430	4	98370	GSM101113	GPL570	GSE19407		smoker	1
2430	4	98371	GSM101114	GPL570	GSE19407		smoker	1
2430	4	98372	GSM101115	GPL570	GSE19407		smoker	1
2430	4	98373	GSM101116	GPL570	GSE19407		smoker	1
2430	4	98374	GSM114089	GPL570	GSE19407		smoker	1
2430	4	98375	GSM114090	GPL570	GSE19407		smoker	1
2430	4	98376	GSM190149	GPL570	GSE19407	smoker_control		0
2430	4	98377	GSM190150	GPL570	GSE19407	smoker_control		0
2430	4	98378	GSM190151	GPL570	GSE19407	smoker_control		0
2430	4	98379	GSM190152	GPL570	GSE19407	smoker_control		0
2430	4	98380	GSM190153	GPL570	GSE19407	smoker_control		0
2430	4	98381	GSM190154	GPL570	GSE19407	smoker_control		0
2430	4	98382	GSM190155	GPL570	GSE19407	smoker_control		0
2430	4	98383	GSM190156	GPL570	GSE19407	smoker_control		0
2430	4	98384	GSM252828	GPL570	GSE19407		smoker	1
2430	4	98385	GSM252829	GPL570	GSE19407		smoker	1
2430	4	98386	GSM252830	GPL570	GSE19407		smoker	1
2430	4	98387	GSM252831	GPL570	GSE19407		smoker	1
2430	4	98388	GSM252833	GPL570	GSE19407		smoker	1
2430	4	98389	GSM252835	GPL570	GSE19407		smoker	1
2430	4	98390	GSM252836	GPL570	GSE19407		smoker	1
2430	4	98391	GSM252837	GPL570	GSE19407		smoker	1
2430	4	98392	GSM252838	GPL570	GSE19407		smoker	1
2430	4	98393	GSM252839	GPL570	GSE19407		smoker	1
2430	4	98394	GSM252841	GPL570	GSE19407		smoker	1
2430	4	98395	GSM252871	GPL570	GSE19407		smoker	1
2430	4	98396	GSM252876	GPL570	GSE19407		smoker	1
2430	4	98397	GSM252879	GPL570	GSE19407		smoker	1
2430	4	98398	GSM252880	GPL570	GSE19407		smoker	1
2430	4	98399	GSM252881	GPL570	GSE19407		smoker	1
2430	4	98400	GSM252882	GPL570	GSE19407		smoker	1
2430	4	98401	GSM252884	GPL570	GSE19407		smoker	1
2430	4	98402	GSM252885	GPL570	GSE19407		smoker	1
2430	4	98403	GSM254149	GPL570	GSE19407	smoker_control		0
2430	4	98404	GSM254150	GPL570	GSE19407	smoker_control		0
2430	4	98405	GSM254151	GPL570	GSE19407	smoker_control		0
2430	4	98406	GSM254152	GPL570	GSE19407	smoker_control		0
2430	4	98407	GSM254157	GPL570	GSE19407		smoker	1
2430	4	98408	GSM254158	GPL570	GSE19407		smoker	1
2430	4	98409	GSM254159	GPL570	GSE19407		smoker	1
2430	4	98410	GSM254160	GPL570	GSE19407		smoker	1
2430	4	98411	GSM254161	GPL570	GSE19407		smoker	1
2430	4	98412	GSM254163	GPL570	GSE19407		smoker	1
2430	4	98413	GSM254169	GPL570	GSE19407		smoker	1
2430	4	98414	GSM254172	GPL570	GSE19407		smoker	1
2430	4	98415	GSM254173	GPL570	GSE19407		smoker	1
2430	4	98416	GSM254174	GPL570	GSE19407		smoker	1
2430	4	98417	GSM254175	GPL570	GSE19407		smoker	1
2430	4	98418	GSM254176	GPL570	GSE19407		smoker	1
2430	4	98419	GSM298219	GPL570	GSE19407	smoker_control		0
2430	4	98420	GSM298220	GPL570	GSE19407	smoker_control		0
2430	4	98421	GSM298221	GPL570	GSE19407	smoker_control		0
2430	4	98422	GSM298222	GPL570	GSE19407	smoker_control		0
2430	4	98423	GSM298223	GPL570	GSE19407	smoker_control		0
2430	4	98424	GSM298224	GPL570	GSE19407	smoker_control		0
2430	4	98425	GSM298225	GPL570	GSE19407	smoker_control		0
2430	4	98426	GSM298226	GPL570	GSE19407	smoker_control		0
2430	4	98427	GSM298227	GPL570	GSE19407	smoker_control		0
2430	4	98428	GSM298228	GPL570	GSE19407	smoker_control		0
2430	4	98429	GSM298229	GPL570	GSE19407	smoker_control		0
2430	4	98430	GSM298230	GPL570	GSE19407		smoker	1
2430	4	98431	GSM298231	GPL570	GSE19407		smoker	1
2430	4	98432	GSM298232	GPL570	GSE19407		smoker	1
2430	4	98433	GSM298233	GPL570	GSE19407		smoker	1
2430	4	98434	GSM298234	GPL570	GSE19407		smoker	1
2430	4	98435	GSM298235	GPL570	GSE19407		smoker	1
2430	4	98436	GSM298236	GPL570	GSE19407		smoker	1
2430	4	98437	GSM298237	GPL570	GSE19407		smoker	1
2430	4	98438	GSM298238	GPL570	GSE19407		smoker	1
2430	4	98439	GSM298239	GPL570	GSE19407		smoker	1
2430	4	98440	GSM298240	GPL570	GSE19407		smoker	1
2430	4	98441	GSM298241	GPL570	GSE19407		smoker	1
2430	4	98442	GSM298242	GPL570	GSE19407		smoker	1
2430	4	98443	GSM298243	GPL570	GSE19407		smoker	1
2430	4	98444	GSM298244	GPL570	GSE19407		smoker	1
2430	4	98445	GSM298245	GPL570	GSE19407		smoker	1
2430	4	98446	GSM298246	GPL570	GSE19407		smoker	1
2430	4	98447	GSM298247	GPL570	GSE19407		smoker	1
2430	4	98448	GSM300859	GPL570	GSE19407	smoker_control		0
2430	4	98449	GSM302396	GPL570	GSE19407	smoker_control		0
2430	4	98450	GSM302397	GPL570	GSE19407	smoker_control		0
2430	4	98451	GSM302399	GPL570	GSE19407		smoker	1
2430	4	98452	GSM350871	GPL570	GSE19407	smoker_control		0
2430	4	98453	GSM350874	GPL570	GSE19407		smoker	1
2430	4	98454	GSM350955	GPL570	GSE19407	smoker_control		0
2430	4	98455	GSM350956	GPL570	GSE19407	smoker_control		0
2430	4	98456	GSM350957	GPL570	GSE19407		smoker	1
2430	4	98457	GSM350958	GPL570	GSE19407		smoker	1
2430	4	98458	GSM364038	GPL570	GSE19407		smoker	1
2430	4	98459	GSM364041	GPL570	GSE19407		smoker	1
2430	4	98460	GSM364045	GPL570	GSE19407		smoker	1
2430	4	98461	GSM364046	GPL570	GSE19407		smoker	1
2430	4	98462	GSM364048	GPL570	GSE19407		smoker	1
2430	4	98463	GSM410161	GPL570	GSE19407	smoker_control		0
2430	4	98464	GSM410162	GPL570	GSE19407	smoker_control		0
2430	4	98465	GSM410163	GPL570	GSE19407	smoker_control		0
2430	4	98466	GSM410164	GPL570	GSE19407		smoker	1
2430	4	98467	GSM410165	GPL570	GSE19407		smoker	1
2430	4	98468	GSM434049	GPL570	GSE19407	smoker_control		0
2430	4	98469	GSM434050	GPL570	GSE19407	smoker_control		0
2430	4	98470	GSM434051	GPL570	GSE19407	smoker_control		0
2430	4	98471	GSM434052	GPL570	GSE19407	smoker_control		0
2430	4	98472	GSM434053	GPL570	GSE19407		smoker	1
2430	4	98473	GSM434054	GPL570	GSE19407		smoker	1
2430	4	98474	GSM434055	GPL570	GSE19407		smoker	1
2430	4	98475	GSM434056	GPL570	GSE19407		smoker	1
2430	4	98476	GSM434057	GPL570	GSE19407		smoker	1
2430	4	98477	GSM434058	GPL570	GSE19407		smoker	1
2430	4	98478	GSM434059	GPL570	GSE19407		smoker	1
2430	4	98479	GSM434060	GPL570	GSE19407		smoker	1
2430	4	98480	GSM434061	GPL570	GSE19407		smoker	1
2430	4	98481	GSM434062	GPL570	GSE19407		smoker	1
2430	4	98482	GSM434063	GPL570	GSE19407		smoker	1
2430	4	98483	GSM434064	GPL570	GSE19407		smoker	1
2650	4	108665	GSM101095	GPL570	GSE20257	smoker_control		0
2650	4	108666	GSM101096	GPL570	GSE20257	smoker_control		0
2650	4	108667	GSM101097	GPL570	GSE20257	smoker_control		0
2650	4	108668	GSM101098	GPL570	GSE20257	smoker_control		0
2650	4	108669	GSM101100	GPL570	GSE20257	smoker_control		0
2650	4	108670	GSM101101	GPL570	GSE20257	smoker_control		0
2650	4	108671	GSM101102	GPL570	GSE20257	smoker_control		0
2650	4	108672	GSM101103	GPL570	GSE20257	smoker_control		0
2650	4	108673	GSM101104	GPL570	GSE20257	smoker_control		0
2650	4	108674	GSM101105	GPL570	GSE20257	smoker_control		0
2650	4	108675	GSM101106	GPL570	GSE20257	smoker_control		0
2650	4	108676	GSM101107	GPL570	GSE20257		smoker	1
2650	4	108677	GSM101111	GPL570	GSE20257		smoker	1
2650	4	108678	GSM101113	GPL570	GSE20257		smoker	1
2650	4	108679	GSM101114	GPL570	GSE20257		smoker	1
2650	4	108680	GSM101115	GPL570	GSE20257		smoker	1
2650	4	108681	GSM101116	GPL570	GSE20257		smoker	1
2650	4	108682	GSM114089	GPL570	GSE20257		smoker	1
2650	4	108683	GSM114090	GPL570	GSE20257		smoker	1
2650	4	108684	GSM190149	GPL570	GSE20257	smoker_control		0
2650	4	108685	GSM190150	GPL570	GSE20257	smoker_control		0
2650	4	108686	GSM190151	GPL570	GSE20257	smoker_control		0
2650	4	108687	GSM190152	GPL570	GSE20257	smoker_control		0
2650	4	108688	GSM190153	GPL570	GSE20257	smoker_control		0
2650	4	108689	GSM190154	GPL570	GSE20257	smoker_control		0
2650	4	108690	GSM190155	GPL570	GSE20257	smoker_control		0
2650	4	108691	GSM190156	GPL570	GSE20257	smoker_control		0
2650	4	108692	GSM252828	GPL570	GSE20257		smoker	1
2650	4	108693	GSM252829	GPL570	GSE20257		smoker	1
2650	4	108694	GSM252830	GPL570	GSE20257		smoker	1
2650	4	108695	GSM252831	GPL570	GSE20257		smoker	1
2650	4	108696	GSM252833	GPL570	GSE20257		smoker	1
2650	4	108697	GSM252835	GPL570	GSE20257		smoker	1
2650	4	108698	GSM252836	GPL570	GSE20257		smoker	1
2650	4	108699	GSM252837	GPL570	GSE20257		smoker	1
2650	4	108700	GSM252838	GPL570	GSE20257		smoker	1
2650	4	108701	GSM252839	GPL570	GSE20257		smoker	1
2650	4	108702	GSM252841	GPL570	GSE20257		smoker	1
2650	4	108703	GSM252871	GPL570	GSE20257		smoker	1
2650	4	108704	GSM252876	GPL570	GSE20257		smoker	1
2650	4	108705	GSM252879	GPL570	GSE20257		smoker	1
2650	4	108706	GSM252880	GPL570	GSE20257		smoker	1
2650	4	108707	GSM252881	GPL570	GSE20257		smoker	1
2650	4	108708	GSM252882	GPL570	GSE20257		smoker	1
2650	4	108709	GSM252884	GPL570	GSE20257		smoker	1
2650	4	108710	GSM252885	GPL570	GSE20257		smoker	1
2650	4	108711	GSM254149	GPL570	GSE20257	smoker_control		0
2650	4	108712	GSM254150	GPL570	GSE20257	smoker_control		0
2650	4	108713	GSM254151	GPL570	GSE20257	smoker_control		0
2650	4	108714	GSM254152	GPL570	GSE20257	smoker_control		0
2650	4	108715	GSM254157	GPL570	GSE20257		smoker	1
2650	4	108716	GSM254158	GPL570	GSE20257		smoker	1
2650	4	108717	GSM254159	GPL570	GSE20257		smoker	1
2650	4	108718	GSM254160	GPL570	GSE20257		smoker	1
2650	4	108719	GSM254161	GPL570	GSE20257		smoker	1
2650	4	108720	GSM254163	GPL570	GSE20257		smoker	1
2650	4	108721	GSM254169	GPL570	GSE20257		smoker	1
2650	4	108722	GSM254172	GPL570	GSE20257		smoker	1
2650	4	108723	GSM254173	GPL570	GSE20257		smoker	1
2650	4	108724	GSM254174	GPL570	GSE20257		smoker	1
2650	4	108725	GSM254175	GPL570	GSE20257		smoker	1
2650	4	108726	GSM254176	GPL570	GSE20257		smoker	1
2650	4	108727	GSM298219	GPL570	GSE20257	smoker_control		0
2650	4	108728	GSM298220	GPL570	GSE20257	smoker_control		0
2650	4	108729	GSM298221	GPL570	GSE20257	smoker_control		0
2650	4	108730	GSM298222	GPL570	GSE20257	smoker_control		0
2650	4	108731	GSM298223	GPL570	GSE20257	smoker_control		0
2650	4	108732	GSM298224	GPL570	GSE20257	smoker_control		0
2650	4	108733	GSM298225	GPL570	GSE20257	smoker_control		0
2650	4	108734	GSM298226	GPL570	GSE20257	smoker_control		0
2650	4	108735	GSM298227	GPL570	GSE20257	smoker_control		0
2650	4	108736	GSM298228	GPL570	GSE20257	smoker_control		0
2650	4	108737	GSM298229	GPL570	GSE20257	smoker_control		0
2650	4	108738	GSM298230	GPL570	GSE20257		smoker	1
2650	4	108739	GSM298231	GPL570	GSE20257		smoker	1
2650	4	108740	GSM298232	GPL570	GSE20257		smoker	1
2650	4	108741	GSM298233	GPL570	GSE20257		smoker	1
2650	4	108742	GSM298234	GPL570	GSE20257		smoker	1
2650	4	108743	GSM298235	GPL570	GSE20257		smoker	1
2650	4	108744	GSM298236	GPL570	GSE20257		smoker	1
2650	4	108745	GSM298237	GPL570	GSE20257		smoker	1
2650	4	108746	GSM298238	GPL570	GSE20257		smoker	1
2650	4	108747	GSM298239	GPL570	GSE20257		smoker	1
2650	4	108748	GSM298240	GPL570	GSE20257		smoker	1
2650	4	108749	GSM298241	GPL570	GSE20257		smoker	1
2650	4	108750	GSM298242	GPL570	GSE20257		smoker	1
2650	4	108751	GSM298243	GPL570	GSE20257		smoker	1
2650	4	108752	GSM298244	GPL570	GSE20257		smoker	1
2650	4	108753	GSM298245	GPL570	GSE20257		smoker	1
2650	4	108754	GSM298246	GPL570	GSE20257		smoker	1
2650	4	108755	GSM298247	GPL570	GSE20257		smoker	1
2650	4	108756	GSM300859	GPL570	GSE20257	smoker_control		0
2650	4	108757	GSM302396	GPL570	GSE20257	smoker_control		0
2650	4	108758	GSM302397	GPL570	GSE20257	smoker_control		0
2650	4	108759	GSM302399	GPL570	GSE20257		smoker	1
2650	4	108760	GSM350871	GPL570	GSE20257	smoker_control		0
2650	4	108761	GSM350873	GPL570	GSE20257	smoker_control		0
2650	4	108762	GSM350874	GPL570	GSE20257		smoker	1
2650	4	108763	GSM350955	GPL570	GSE20257	smoker_control		0
2650	4	108764	GSM350956	GPL570	GSE20257	smoker_control		0
2650	4	108765	GSM350957	GPL570	GSE20257		smoker	1
2650	4	108766	GSM350958	GPL570	GSE20257		smoker	1
2650	4	108767	GSM364037	GPL570	GSE20257		smoker	1
2650	4	108768	GSM364038	GPL570	GSE20257		smoker	1
2650	4	108769	GSM364041	GPL570	GSE20257		smoker	1
2650	4	108770	GSM364045	GPL570	GSE20257		smoker	1
2650	4	108771	GSM364046	GPL570	GSE20257		smoker	1
2650	4	108772	GSM364048	GPL570	GSE20257		smoker	1
2650	4	108773	GSM410161	GPL570	GSE20257	smoker_control		0
2650	4	108774	GSM410162	GPL570	GSE20257	smoker_control		0
2650	4	108775	GSM410163	GPL570	GSE20257	smoker_control		0
2650	4	108776	GSM410164	GPL570	GSE20257		smoker	1
2650	4	108777	GSM410165	GPL570	GSE20257		smoker	1
2650	4	108778	GSM434049	GPL570	GSE20257	smoker_control		0
2650	4	108779	GSM434050	GPL570	GSE20257	smoker_control		0
2650	4	108780	GSM434051	GPL570	GSE20257	smoker_control		0
2650	4	108781	GSM434052	GPL570	GSE20257	smoker_control		0
2650	4	108782	GSM434053	GPL570	GSE20257		smoker	1
2650	4	108783	GSM434054	GPL570	GSE20257		smoker	1
2650	4	108784	GSM434055	GPL570	GSE20257		smoker	1
2650	4	108785	GSM434056	GPL570	GSE20257		smoker	1
2650	4	108786	GSM434057	GPL570	GSE20257		smoker	1
2650	4	108787	GSM434058	GPL570	GSE20257		smoker	1
2650	4	108788	GSM434059	GPL570	GSE20257		smoker	1
2650	4	108789	GSM434060	GPL570	GSE20257		smoker	1
2650	4	108790	GSM434061	GPL570	GSE20257		smoker	1
2650	4	108791	GSM434062	GPL570	GSE20257		smoker	1
2650	4	108792	GSM434063	GPL570	GSE20257		smoker	1
2650	4	108793	GSM434064	GPL570	GSE20257		smoker	1
2650	4	108794	GSM458579	GPL570	GSE20257	smoker_control		0
2650	4	108795	GSM458580	GPL570	GSE20257	smoker_control		0
2650	4	108796	GSM458581	GPL570	GSE20257	smoker_control		0
2650	4	108797	GSM458582	GPL570	GSE20257	smoker_control		0
2650	4	108798	GSM469991	GPL570	GSE20257	smoker_control		0
2650	4	108799	GSM470000	GPL570	GSE20257		smoker	1
2733	689	111783	GSM516848	GPL10117	GSE20568	smoker_control		0
2733	689	111784	GSM516849	GPL10117	GSE20568	smoker_control		0
2733	689	111785	GSM516850	GPL10117	GSE20568	smoker_control		0
2733	689	111786	GSM516851	GPL10117	GSE20568	smoker_control		0
2733	689	111787	GSM516852	GPL10117	GSE20568	smoker_control		0
2733	689	111788	GSM516853	GPL10117	GSE20568		smoker	1
2733	689	111789	GSM516854	GPL10117	GSE20568		smoker	1
2733	689	111790	GSM516855	GPL10117	GSE20568		smoker	1
2733	689	111791	GSM516856	GPL10117	GSE20568		smoker	1
2733	689	111792	GSM516857	GPL10117	GSE20568		smoker	1
2733	689	111793	GSM516858	GPL10117	GSE20568	smoker_control		0
2733	689	111794	GSM516859	GPL10117	GSE20568	smoker_control		0
2733	689	111795	GSM516860	GPL10117	GSE20568	smoker_control		0
2733	689	111796	GSM516861	GPL10117	GSE20568	smoker_control		0
2733	689	111797	GSM516862	GPL10117	GSE20568	smoker_control		0
2733	689	111798	GSM516863	GPL10117	GSE20568		smoker	1
2733	689	111799	GSM516864	GPL10117	GSE20568		smoker	1
2733	689	111800	GSM516865	GPL10117	GSE20568		smoker	1
2733	689	111801	GSM516866	GPL10117	GSE20568		smoker	1
2733	689	111802	GSM516867	GPL10117	GSE20568		smoker	1
4446	331	183009	GSM674181	GPL6883	GSE27272	smoker_control		0
4446	331	183010	GSM674182	GPL6883	GSE27272		smoker	1
4446	331	183011	GSM674183	GPL6883	GSE27272	smoker_control		0
4446	331	183012	GSM674184	GPL6883	GSE27272	smoker_control		0
4446	331	183013	GSM674185	GPL6883	GSE27272	smoker_control		0
4446	331	183014	GSM674186	GPL6883	GSE27272	smoker_control		0
4446	331	183015	GSM674187	GPL6883	GSE27272	smoker_control		0
4446	331	183016	GSM674188	GPL6883	GSE27272		smoker	1
4446	331	183017	GSM674189	GPL6883	GSE27272		smoker	1
4446	331	183018	GSM674190	GPL6883	GSE27272	smoker_control		0
4446	331	183019	GSM674191	GPL6883	GSE27272	smoker_control		0
4446	331	183020	GSM674192	GPL6883	GSE27272	smoker_control		0
4446	331	183021	GSM674193	GPL6883	GSE27272	smoker_control		0
4446	331	183022	GSM674194	GPL6883	GSE27272	smoker_control		0
4446	331	183023	GSM674195	GPL6883	GSE27272	smoker_control		0
4446	331	183024	GSM674196	GPL6883	GSE27272		smoker	1
4446	331	183025	GSM674197	GPL6883	GSE27272		smoker	1
4446	331	183026	GSM674198	GPL6883	GSE27272	smoker_control		0
4446	331	183027	GSM674199	GPL6883	GSE27272		smoker	1
4446	331	183028	GSM674200	GPL6883	GSE27272	smoker_control		0
4446	331	183029	GSM674201	GPL6883	GSE27272	smoker_control		0
4446	331	183030	GSM674202	GPL6883	GSE27272	smoker_control		0
4446	331	183031	GSM674203	GPL6883	GSE27272	smoker_control		0
4446	331	183032	GSM674204	GPL6883	GSE27272	smoker_control		0
4446	331	183033	GSM674205	GPL6883	GSE27272	smoker_control		0
4446	331	183034	GSM674206	GPL6883	GSE27272	smoker_control		0
4446	331	183035	GSM674207	GPL6883	GSE27272		smoker	1
4446	331	183036	GSM674208	GPL6883	GSE27272	smoker_control		0
4446	331	183037	GSM674209	GPL6883	GSE27272	smoker_control		0
4446	331	183038	GSM674210	GPL6883	GSE27272	smoker_control		0
4446	331	183039	GSM674211	GPL6883	GSE27272		smoker	1
4446	331	183040	GSM674212	GPL6883	GSE27272	smoker_control		0
4446	331	183041	GSM674213	GPL6883	GSE27272		smoker	1
4446	331	183042	GSM674214	GPL6883	GSE27272	smoker_control		0
4446	331	183043	GSM674215	GPL6883	GSE27272		smoker	1
4446	331	183044	GSM674216	GPL6883	GSE27272		smoker	1
4446	331	183045	GSM674217	GPL6883	GSE27272		smoker	1
4446	331	183046	GSM674218	GPL6883	GSE27272	smoker_control		0
4446	331	183047	GSM674219	GPL6883	GSE27272	smoker_control		0
4446	331	183048	GSM674220	GPL6883	GSE27272	smoker_control		0
4446	331	183049	GSM674221	GPL6883	GSE27272	smoker_control		0
4446	331	183050	GSM674222	GPL6883	GSE27272		smoker	1
4446	331	183051	GSM674223	GPL6883	GSE27272	smoker_control		0
4446	331	183052	GSM674224	GPL6883	GSE27272		smoker	1
4446	331	183053	GSM674225	GPL6883	GSE27272	smoker_control		0
4446	331	183054	GSM674226	GPL6883	GSE27272	smoker_control		0
4446	331	183055	GSM674227	GPL6883	GSE27272		smoker	1
4446	331	183056	GSM674228	GPL6883	GSE27272		smoker	1
4446	331	183057	GSM674229	GPL6883	GSE27272	smoker_control		0
4446	331	183058	GSM674230	GPL6883	GSE27272	smoker_control		0
4446	331	183059	GSM674231	GPL6883	GSE27272	smoker_control		0
4446	331	183060	GSM674232	GPL6883	GSE27272	smoker_control		0
4446	331	183061	GSM674233	GPL6883	GSE27272		smoker	1
4446	331	183062	GSM674234	GPL6883	GSE27272	smoker_control		0
4446	331	183063	GSM674235	GPL6883	GSE27272	smoker_control		0
4446	331	183064	GSM674236	GPL6883	GSE27272	smoker_control		0
4446	331	183065	GSM674237	GPL6883	GSE27272	smoker_control		0
4446	331	183066	GSM674238	GPL6883	GSE27272		smoker	1
4446	331	183067	GSM674239	GPL6883	GSE27272	smoker_control		0
4446	331	183068	GSM674240	GPL6883	GSE27272	smoker_control		0
4446	331	183069	GSM674241	GPL6883	GSE27272		smoker	1
4446	331	183070	GSM674242	GPL6883	GSE27272	smoker_control		0
4446	331	183071	GSM674243	GPL6883	GSE27272	smoker_control		0
4446	331	183072	GSM674244	GPL6883	GSE27272	smoker_control		0
4446	331	183073	GSM674245	GPL6883	GSE27272	smoker_control		0
4446	331	183074	GSM674282	GPL6883	GSE27272	smoker_control		0
4446	331	183075	GSM674283	GPL6883	GSE27272		smoker	1
4446	331	183076	GSM674284	GPL6883	GSE27272	smoker_control		0
4446	331	183077	GSM674285	GPL6883	GSE27272	smoker_control		0
4446	331	183078	GSM674286	GPL6883	GSE27272		smoker	1
4446	331	183079	GSM674287	GPL6883	GSE27272	smoker_control		0
4446	331	183080	GSM674288	GPL6883	GSE27272	smoker_control		0
4446	331	183081	GSM674289	GPL6883	GSE27272	smoker_control		0
4446	331	183082	GSM674290	GPL6883	GSE27272	smoker_control		0
4446	331	183083	GSM674291	GPL6883	GSE27272	smoker_control		0
4446	331	183084	GSM674292	GPL6883	GSE27272	smoker_control		0
4446	331	183085	GSM674293	GPL6883	GSE27272		smoker	1
4446	331	183086	GSM674294	GPL6883	GSE27272		smoker	1
4446	331	183087	GSM674295	GPL6883	GSE27272	smoker_control		0
4446	331	183088	GSM674296	GPL6883	GSE27272		smoker	1
4446	331	183089	GSM674297	GPL6883	GSE27272	smoker_control		0
4446	331	183090	GSM674298	GPL6883	GSE27272	smoker_control		0
4446	331	183091	GSM674299	GPL6883	GSE27272	smoker_control		0
4446	331	183092	GSM674300	GPL6883	GSE27272	smoker_control		0
4446	331	183093	GSM674301	GPL6883	GSE27272	smoker_control		0
4446	331	183094	GSM674302	GPL6883	GSE27272	smoker_control		0
4446	331	183095	GSM674303	GPL6883	GSE27272		smoker	1
4446	331	183096	GSM674304	GPL6883	GSE27272	smoker_control		0
4446	331	183097	GSM674305	GPL6883	GSE27272	smoker_control		0
4446	331	183098	GSM674306	GPL6883	GSE27272	smoker_control		0
4446	331	183099	GSM674307	GPL6883	GSE27272		smoker	1
4446	331	183100	GSM674308	GPL6883	GSE27272	smoker_control		0
4446	331	183101	GSM674309	GPL6883	GSE27272	smoker_control		0
4446	331	183102	GSM674310	GPL6883	GSE27272		smoker	1
4446	331	183103	GSM674311	GPL6883	GSE27272		smoker	1
4446	331	183104	GSM674312	GPL6883	GSE27272		smoker	1
4446	331	183105	GSM674313	GPL6883	GSE27272	smoker_control		0
4446	331	183106	GSM674314	GPL6883	GSE27272	smoker_control		0
4446	331	183107	GSM674315	GPL6883	GSE27272	smoker_control		0
4446	331	183108	GSM674316	GPL6883	GSE27272	smoker_control		0
4446	331	183109	GSM674317	GPL6883	GSE27272		smoker	1
4446	331	183110	GSM674318	GPL6883	GSE27272	smoker_control		0
4446	331	183111	GSM674319	GPL6883	GSE27272		smoker	1
4446	331	183112	GSM674320	GPL6883	GSE27272	smoker_control		0
4446	331	183113	GSM674321	GPL6883	GSE27272		smoker	1
4446	331	183114	GSM674322	GPL6883	GSE27272		smoker	1
4446	331	183115	GSM674323	GPL6883	GSE27272	smoker_control		0
4446	331	183116	GSM674324	GPL6883	GSE27272	smoker_control		0
4446	331	183117	GSM674325	GPL6883	GSE27272	smoker_control		0
4446	331	183118	GSM674326	GPL6883	GSE27272		smoker	1
4446	331	183119	GSM674327	GPL6883	GSE27272	smoker_control		0
4446	331	183120	GSM674328	GPL6883	GSE27272	smoker_control		0
4446	331	183121	GSM674329	GPL6883	GSE27272		smoker	1
4446	331	183122	GSM674330	GPL6883	GSE27272	smoker_control		0
4446	331	183123	GSM674331	GPL6883	GSE27272	smoker_control		0
4446	331	183124	GSM674332	GPL6883	GSE27272	smoker_control		0
4446	331	183125	GSM674333	GPL6883	GSE27272		smoker	1
4446	331	183126	GSM674334	GPL6883	GSE27272	smoker_control		0
4446	331	183127	GSM674335	GPL6883	GSE27272	smoker_control		0
4446	331	183128	GSM674344	GPL6883	GSE27272	smoker_control		0
4446	331	183129	GSM674345	GPL6883	GSE27272		smoker	1
4446	331	183130	GSM674346	GPL6883	GSE27272	smoker_control		0
4446	331	183131	GSM674347	GPL6883	GSE27272	smoker_control		0
4446	331	183132	GSM674348	GPL6883	GSE27272	smoker_control		0
4446	331	183133	GSM674349	GPL6883	GSE27272	smoker_control		0
4446	331	183134	GSM674350	GPL6883	GSE27272	smoker_control		0
4446	331	183135	GSM674351	GPL6883	GSE27272		smoker	1
4446	331	183136	GSM674352	GPL6883	GSE27272		smoker	1
4446	331	183137	GSM674353	GPL6883	GSE27272	smoker_control		0
4446	331	183138	GSM674354	GPL6883	GSE27272	smoker_control		0
4446	331	183139	GSM674355	GPL6883	GSE27272	smoker_control		0
4446	331	183140	GSM674356	GPL6883	GSE27272	smoker_control		0
4446	331	183141	GSM674357	GPL6883	GSE27272	smoker_control		0
4446	331	183142	GSM674358	GPL6883	GSE27272	smoker_control		0
4446	331	183143	GSM674359	GPL6883	GSE27272		smoker	1
4446	331	183144	GSM674360	GPL6883	GSE27272		smoker	1
4446	331	183145	GSM674361	GPL6883	GSE27272	smoker_control		0
4446	331	183146	GSM674362	GPL6883	GSE27272		smoker	1
4446	331	183147	GSM674363	GPL6883	GSE27272	smoker_control		0
