series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	sle	sle_control	sample_class
3098	389	127480	GSM549393	GPL6947	GSE22098	sle		1
3098	389	127481	GSM549394	GPL6947	GSE22098	sle		1
3098	389	127482	GSM549395	GPL6947	GSE22098	sle		1
3098	389	127483	GSM549396	GPL6947	GSE22098	sle		1
3098	389	127484	GSM549397	GPL6947	GSE22098	sle		1
3098	389	127485	GSM549398	GPL6947	GSE22098	sle		1
3098	389	127486	GSM549399	GPL6947	GSE22098	sle		1
3098	389	127487	GSM549400	GPL6947	GSE22098	sle		1
3098	389	127488	GSM549401	GPL6947	GSE22098	sle		1
3098	389	127489	GSM549402	GPL6947	GSE22098	sle		1
3098	389	127490	GSM549403	GPL6947	GSE22098	sle		1
3098	389	127491	GSM549404	GPL6947	GSE22098	sle		1
3098	389	127492	GSM549405	GPL6947	GSE22098	sle		1
3098	389	127493	GSM549406	GPL6947	GSE22098	sle		1
3098	389	127494	GSM549407	GPL6947	GSE22098	sle		1
3098	389	127495	GSM549408	GPL6947	GSE22098	sle		1
3098	389	127496	GSM549409	GPL6947	GSE22098	sle		1
3098	389	127497	GSM549410	GPL6947	GSE22098	sle		1
3098	389	127498	GSM549411	GPL6947	GSE22098	sle		1
3098	389	127499	GSM549412	GPL6947	GSE22098	sle		1
3098	389	127500	GSM549413	GPL6947	GSE22098	sle		1
3098	389	127501	GSM549414	GPL6947	GSE22098	sle		1
3098	389	127502	GSM549415	GPL6947	GSE22098	sle		1
3098	389	127503	GSM549416	GPL6947	GSE22098	sle		1
3098	389	127504	GSM549417	GPL6947	GSE22098	sle		1
3098	389	127505	GSM549418	GPL6947	GSE22098	sle		1
3098	389	127562	GSM549475	GPL6947	GSE22098	sle		1
3098	389	127563	GSM549476	GPL6947	GSE22098	sle		1
3098	389	127564	GSM549477	GPL6947	GSE22098	sle		1
3098	389	127565	GSM549478	GPL6947	GSE22098	sle		1
3098	389	127566	GSM549479	GPL6947	GSE22098	sle		1
3098	389	127567	GSM549480	GPL6947	GSE22098	sle		1
3098	389	127568	GSM549481	GPL6947	GSE22098	sle		1
3098	389	127569	GSM549482	GPL6947	GSE22098	sle		1
3098	389	127570	GSM549483	GPL6947	GSE22098	sle		1
3098	389	127571	GSM549484	GPL6947	GSE22098	sle		1
3098	389	127572	GSM549485	GPL6947	GSE22098	sle		1
3098	389	127573	GSM549486	GPL6947	GSE22098	sle		1
3098	389	127574	GSM549487	GPL6947	GSE22098	sle		1
3098	389	127575	GSM549488	GPL6947	GSE22098	sle		1
3098	389	127576	GSM549489	GPL6947	GSE22098	sle		1
3098	389	127577	GSM549490	GPL6947	GSE22098	sle		1
3098	389	127578	GSM549491	GPL6947	GSE22098	sle		1
3098	389	127579	GSM549492	GPL6947	GSE22098	sle		1
3098	389	127580	GSM549493	GPL6947	GSE22098	sle		1
3098	389	127581	GSM549494	GPL6947	GSE22098	sle		1
3098	389	127582	GSM549495	GPL6947	GSE22098	sle		1
3098	389	127583	GSM549496	GPL6947	GSE22098	sle		1
3098	389	127584	GSM549497	GPL6947	GSE22098	sle		1
3098	389	127585	GSM549498	GPL6947	GSE22098	sle		1
3098	389	127586	GSM549499	GPL6947	GSE22098	sle		1
3098	389	127587	GSM549500	GPL6947	GSE22098	sle		1
3098	389	127588	GSM549501	GPL6947	GSE22098	sle		1
3098	389	127589	GSM549502	GPL6947	GSE22098	sle		1
3098	389	127590	GSM549503	GPL6947	GSE22098	sle		1
3098	389	127591	GSM549504	GPL6947	GSE22098	sle		1
3098	389	127592	GSM549505	GPL6947	GSE22098	sle		1
3098	389	127593	GSM549506	GPL6947	GSE22098	sle		1
3098	389	127594	GSM549507	GPL6947	GSE22098	sle		1
3098	389	127595	GSM549508	GPL6947	GSE22098	sle		1
3098	389	127596	GSM549509	GPL6947	GSE22098	sle		1
3098	389	127597	GSM549510	GPL6947	GSE22098	sle		1
3098	389	127598	GSM549511	GPL6947	GSE22098	sle		1
3098	389	127599	GSM549512	GPL6947	GSE22098	sle		1
3098	389	127600	GSM549513	GPL6947	GSE22098	sle		1
3098	389	127601	GSM549514	GPL6947	GSE22098	sle		1
3098	389	127602	GSM549515	GPL6947	GSE22098	sle		1
3098	389	127603	GSM549516	GPL6947	GSE22098	sle		1
3098	389	127604	GSM549517	GPL6947	GSE22098	sle		1
3098	389	127605	GSM549518	GPL6947	GSE22098	sle		1
3098	389	127606	GSM549519	GPL6947	GSE22098	sle		1
3098	389	127607	GSM549520	GPL6947	GSE22098	sle		1
3098	389	127608	GSM549521	GPL6947	GSE22098	sle		1
3098	389	127609	GSM549522	GPL6947	GSE22098	sle		1
3098	389	127610	GSM549523	GPL6947	GSE22098	sle		1
3098	389	127611	GSM550320	GPL6947	GSE22098		sle_control	0
3098	389	127612	GSM550321	GPL6947	GSE22098		sle_control	0
3098	389	127613	GSM550322	GPL6947	GSE22098		sle_control	0
3098	389	127614	GSM550323	GPL6947	GSE22098		sle_control	0
3098	389	127615	GSM550324	GPL6947	GSE22098		sle_control	0
3098	389	127616	GSM550325	GPL6947	GSE22098		sle_control	0
3098	389	127617	GSM550326	GPL6947	GSE22098		sle_control	0
3098	389	127618	GSM550327	GPL6947	GSE22098		sle_control	0
3098	389	127619	GSM550328	GPL6947	GSE22098		sle_control	0
3098	389	127620	GSM550329	GPL6947	GSE22098		sle_control	0
3098	389	127621	GSM550330	GPL6947	GSE22098		sle_control	0
3098	389	127622	GSM550331	GPL6947	GSE22098		sle_control	0
3098	389	127623	GSM550332	GPL6947	GSE22098		sle_control	0
3098	389	127624	GSM550333	GPL6947	GSE22098		sle_control	0
3098	389	127625	GSM550334	GPL6947	GSE22098		sle_control	0
3098	389	127626	GSM550335	GPL6947	GSE22098		sle_control	0
3098	389	127627	GSM550336	GPL6947	GSE22098		sle_control	0
3098	389	127628	GSM550337	GPL6947	GSE22098		sle_control	0
3098	389	127629	GSM550338	GPL6947	GSE22098		sle_control	0
3098	389	127630	GSM550339	GPL6947	GSE22098		sle_control	0
3098	389	127631	GSM550340	GPL6947	GSE22098		sle_control	0
3098	389	127632	GSM550341	GPL6947	GSE22098		sle_control	0
3098	389	127633	GSM550342	GPL6947	GSE22098		sle_control	0
3098	389	127634	GSM550343	GPL6947	GSE22098		sle_control	0
3098	389	127635	GSM550344	GPL6947	GSE22098		sle_control	0
3098	389	127636	GSM550345	GPL6947	GSE22098		sle_control	0
3098	389	127637	GSM550346	GPL6947	GSE22098		sle_control	0
3098	389	127638	GSM550347	GPL6947	GSE22098		sle_control	0
3098	389	127639	GSM550348	GPL6947	GSE22098		sle_control	0
3098	389	127640	GSM550349	GPL6947	GSE22098		sle_control	0
3098	389	127641	GSM550350	GPL6947	GSE22098		sle_control	0
3098	389	127642	GSM550351	GPL6947	GSE22098		sle_control	0
3098	389	127643	GSM550352	GPL6947	GSE22098		sle_control	0
3098	389	127644	GSM550353	GPL6947	GSE22098		sle_control	0
3098	389	127645	GSM550354	GPL6947	GSE22098		sle_control	0
3098	389	127646	GSM550355	GPL6947	GSE22098		sle_control	0
3098	389	127647	GSM550356	GPL6947	GSE22098		sle_control	0
3098	389	127648	GSM550357	GPL6947	GSE22098		sle_control	0
3098	389	127649	GSM550358	GPL6947	GSE22098		sle_control	0
3098	389	127650	GSM550359	GPL6947	GSE22098		sle_control	0
3098	389	127651	GSM550360	GPL6947	GSE22098		sle_control	0
3098	389	127652	GSM550361	GPL6947	GSE22098		sle_control	0
3098	389	127653	GSM550362	GPL6947	GSE22098		sle_control	0
3098	389	127654	GSM550363	GPL6947	GSE22098		sle_control	0
3098	389	127655	GSM550364	GPL6947	GSE22098		sle_control	0
3098	389	127656	GSM550365	GPL6947	GSE22098		sle_control	0
3098	389	127657	GSM550366	GPL6947	GSE22098		sle_control	0
3098	389	127658	GSM550367	GPL6947	GSE22098		sle_control	0
3098	389	127659	GSM550368	GPL6947	GSE22098		sle_control	0
3098	389	127660	GSM550369	GPL6947	GSE22098		sle_control	0
3098	389	127661	GSM550370	GPL6947	GSE22098		sle_control	0
3098	389	127662	GSM550371	GPL6947	GSE22098		sle_control	0
3098	389	127663	GSM550372	GPL6947	GSE22098		sle_control	0
3098	389	127664	GSM550373	GPL6947	GSE22098		sle_control	0
3098	389	127665	GSM550374	GPL6947	GSE22098		sle_control	0
3098	389	127666	GSM550375	GPL6947	GSE22098		sle_control	0
3098	389	127667	GSM550376	GPL6947	GSE22098		sle_control	0
3098	389	127668	GSM550377	GPL6947	GSE22098		sle_control	0
3098	389	127669	GSM550378	GPL6947	GSE22098		sle_control	0
3098	389	127670	GSM550379	GPL6947	GSE22098		sle_control	0
3098	389	127671	GSM550380	GPL6947	GSE22098		sle_control	0
3098	389	127672	GSM550381	GPL6947	GSE22098		sle_control	0
3098	389	127673	GSM550382	GPL6947	GSE22098		sle_control	0
3098	389	127674	GSM550383	GPL6947	GSE22098		sle_control	0
3098	389	127675	GSM550384	GPL6947	GSE22098		sle_control	0
3098	389	127676	GSM550385	GPL6947	GSE22098		sle_control	0
3098	389	127677	GSM550386	GPL6947	GSE22098		sle_control	0
3098	389	127678	GSM550387	GPL6947	GSE22098		sle_control	0
3098	389	127679	GSM550388	GPL6947	GSE22098		sle_control	0
3098	389	127680	GSM550389	GPL6947	GSE22098		sle_control	0
3098	389	127681	GSM550390	GPL6947	GSE22098		sle_control	0
3098	389	127682	GSM550391	GPL6947	GSE22098		sle_control	0
3098	389	127683	GSM550392	GPL6947	GSE22098		sle_control	0
3098	389	127684	GSM550393	GPL6947	GSE22098		sle_control	0
3098	389	127685	GSM550394	GPL6947	GSE22098		sle_control	0
3098	389	127686	GSM550395	GPL6947	GSE22098		sle_control	0
3098	389	127687	GSM550396	GPL6947	GSE22098		sle_control	0
3098	389	127688	GSM550397	GPL6947	GSE22098		sle_control	0
3098	389	127689	GSM550398	GPL6947	GSE22098		sle_control	0
3098	389	127690	GSM550399	GPL6947	GSE22098		sle_control	0
3098	389	127691	GSM550400	GPL6947	GSE22098		sle_control	0
3404	774	137216	GSM663476	GPL11670	GSE23203		sle_control	0
3404	774	137217	GSM663477	GPL11670	GSE23203		sle_control	0
3404	774	137218	GSM663478	GPL11670	GSE23203		sle_control	0
3404	774	137219	GSM663479	GPL11670	GSE23203		sle_control	0
3404	774	137220	GSM663480	GPL11670	GSE23203		sle_control	0
3404	774	137221	GSM663481	GPL11670	GSE23203		sle_control	0
3404	774	137222	GSM663482	GPL11670	GSE23203		sle_control	0
3404	774	137223	GSM663483	GPL11670	GSE23203		sle_control	0
3404	774	137224	GSM663484	GPL11670	GSE23203		sle_control	0
3404	774	137225	GSM663485	GPL11670	GSE23203		sle_control	0
3404	774	137226	GSM663486	GPL11670	GSE23203		sle_control	0
3404	774	137227	GSM663487	GPL11670	GSE23203		sle_control	0
3404	774	137228	GSM663488	GPL11670	GSE23203	sle		1
3404	774	137229	GSM663489	GPL11670	GSE23203	sle		1
3404	774	137230	GSM663490	GPL11670	GSE23203	sle		1
3404	774	137231	GSM663491	GPL11670	GSE23203	sle		1
3404	774	137232	GSM663492	GPL11670	GSE23203	sle		1
3404	774	137233	GSM663493	GPL11670	GSE23203	sle		1
3404	774	137240	GSM663500	GPL11670	GSE23203		sle_control	0
3404	774	137241	GSM663501	GPL11670	GSE23203		sle_control	0
3404	774	137242	GSM663502	GPL11670	GSE23203		sle_control	0
3404	774	137243	GSM663503	GPL11670	GSE23203		sle_control	0
3404	774	137244	GSM663504	GPL11670	GSE23203		sle_control	0
3404	774	137245	GSM663505	GPL11670	GSE23203		sle_control	0
3404	774	137246	GSM663506	GPL11670	GSE23203		sle_control	0
3404	774	137247	GSM663507	GPL11670	GSE23203		sle_control	0
3404	774	137248	GSM663508	GPL11670	GSE23203		sle_control	0
3404	774	137249	GSM663509	GPL11670	GSE23203		sle_control	0
4483	343	184554	GSM678067	GPL6106	GSE27427	sle		1
4483	343	184555	GSM678068	GPL6106	GSE27427	sle		1
4483	343	184556	GSM678069	GPL6106	GSE27427	sle		1
4483	343	184557	GSM678070	GPL6106	GSE27427		sle_control	0
4483	343	184558	GSM678071	GPL6106	GSE27427		sle_control	0
4483	343	184559	GSM678072	GPL6106	GSE27427		sle_control	0
4483	343	184560	GSM678073	GPL6106	GSE27427		sle_control	0
4483	343	184561	GSM678074	GPL6106	GSE27427		sle_control	0
4483	343	184562	GSM678075	GPL6106	GSE27427		sle_control	0
4483	343	184563	GSM678076	GPL6106	GSE27427		sle_control	0
4483	343	184564	GSM678077	GPL6106	GSE27427		sle_control	0
4483	343	184566	GSM678079	GPL6106	GSE27427		sle_control	0
4483	343	184567	GSM678080	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184568	GSM678081	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184569	GSM678082	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184570	GSM678083	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184571	GSM678084	GPL6106	GSE27427		sle_control	0
4483	343	184572	GSM678085	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184573	GSM678086	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184574	GSM678087	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184575	GSM678088	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184576	GSM678089	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184577	GSM678090	GPL6106	GSE27427	sle	sle_control	-1
4483	343	184578	GSM678091	GPL6106	GSE27427		sle_control	0
4483	343	184579	GSM678092	GPL6106	GSE27427		sle_control	0
4483	343	184580	GSM678093	GPL6106	GSE27427		sle_control	0
4483	343	184581	GSM678094	GPL6106	GSE27427		sle_control	0
4483	343	184582	GSM678095	GPL6106	GSE27427	sle		1
4483	343	184583	GSM678096	GPL6106	GSE27427	sle		1
4483	343	184584	GSM678097	GPL6106	GSE27427	sle		1
4483	343	184585	GSM678098	GPL6106	GSE27427	sle		1
4483	343	184586	GSM678099	GPL6106	GSE27427	sle		1
4483	343	184587	GSM678100	GPL6106	GSE27427	sle		1
4483	343	184588	GSM678101	GPL6106	GSE27427	sle		1
4483	343	184589	GSM678102	GPL6106	GSE27427	sle		1
4483	343	184590	GSM678103	GPL6106	GSE27427	sle		1
4483	343	184591	GSM678104	GPL6106	GSE27427	sle		1
4483	343	184592	GSM678105	GPL6106	GSE27427	sle		1
4483	343	184593	GSM678106	GPL6106	GSE27427	sle		1
4483	343	184594	GSM678107	GPL6106	GSE27427	sle		1
4483	343	184595	GSM678108	GPL6106	GSE27427	sle		1
4483	343	184596	GSM678109	GPL6106	GSE27427	sle		1
4483	343	184597	GSM678110	GPL6106	GSE27427	sle		1
4483	343	184598	GSM678111	GPL6106	GSE27427		sle_control	0
4483	343	184599	GSM678112	GPL6106	GSE27427	sle		1
4483	343	184600	GSM678113	GPL6106	GSE27427	sle		1
4997	17	202011	GSM730836	GPL6102	GSE29536		sle_control	0
4997	17	202015	GSM730840	GPL6102	GSE29536		sle_control	0
4997	17	202021	GSM730846	GPL6102	GSE29536		sle_control	0
4997	17	202041	GSM730866	GPL6102	GSE29536		sle_control	0
4997	17	202045	GSM730870	GPL6102	GSE29536		sle_control	0
4997	17	202051	GSM730876	GPL6102	GSE29536		sle_control	0
4997	17	202060	GSM730885	GPL6102	GSE29536		sle_control	0
4997	17	202062	GSM730887	GPL6102	GSE29536		sle_control	0
4997	17	202066	GSM730891	GPL6102	GSE29536		sle_control	0
4997	17	202070	GSM730895	GPL6102	GSE29536		sle_control	0
4997	17	202074	GSM730899	GPL6102	GSE29536		sle_control	0
4997	17	202075	GSM730900	GPL6102	GSE29536		sle_control	0
4997	17	202079	GSM730904	GPL6102	GSE29536		sle_control	0
4997	17	202083	GSM730908	GPL6102	GSE29536		sle_control	0
4997	17	202084	GSM730909	GPL6102	GSE29536		sle_control	0
4997	17	202088	GSM730913	GPL6102	GSE29536		sle_control	0
4997	17	202089	GSM730914	GPL6102	GSE29536		sle_control	0
4997	17	202090	GSM730915	GPL6102	GSE29536		sle_control	0
4997	17	202091	GSM730916	GPL6102	GSE29536		sle_control	0
4997	17	202101	GSM730926	GPL6102	GSE29536		sle_control	0
4997	17	202108	GSM730933	GPL6102	GSE29536		sle_control	0
4997	17	202113	GSM730938	GPL6102	GSE29536		sle_control	0
4997	17	202125	GSM730950	GPL6102	GSE29536		sle_control	0
4997	17	202126	GSM730951	GPL6102	GSE29536		sle_control	0
4997	17	202127	GSM730952	GPL6102	GSE29536		sle_control	0
4997	17	202128	GSM730953	GPL6102	GSE29536		sle_control	0
4997	17	202129	GSM730954	GPL6102	GSE29536		sle_control	0
4997	17	202130	GSM730955	GPL6102	GSE29536		sle_control	0
4997	17	202136	GSM730961	GPL6102	GSE29536		sle_control	0
4997	17	202137	GSM730962	GPL6102	GSE29536		sle_control	0
4997	17	202138	GSM730963	GPL6102	GSE29536		sle_control	0
4997	17	202139	GSM730964	GPL6102	GSE29536		sle_control	0
4997	17	202140	GSM730965	GPL6102	GSE29536		sle_control	0
4997	17	202141	GSM730966	GPL6102	GSE29536		sle_control	0
4997	17	202142	GSM730967	GPL6102	GSE29536		sle_control	0
4997	17	202147	GSM730972	GPL6102	GSE29536		sle_control	0
4997	17	202149	GSM730974	GPL6102	GSE29536		sle_control	0
4997	17	202150	GSM730975	GPL6102	GSE29536		sle_control	0
4997	17	202151	GSM730976	GPL6102	GSE29536		sle_control	0
4997	17	202152	GSM730977	GPL6102	GSE29536		sle_control	0
4997	17	202153	GSM730978	GPL6102	GSE29536		sle_control	0
4997	17	202154	GSM730979	GPL6102	GSE29536		sle_control	0
4997	17	202155	GSM730980	GPL6102	GSE29536		sle_control	0
4997	17	202156	GSM730981	GPL6102	GSE29536		sle_control	0
4997	17	202157	GSM730982	GPL6102	GSE29536		sle_control	0
4997	17	202158	GSM730983	GPL6102	GSE29536		sle_control	0
4997	17	202159	GSM730984	GPL6102	GSE29536		sle_control	0
4997	17	202160	GSM730985	GPL6102	GSE29536		sle_control	0
4997	17	202161	GSM730986	GPL6102	GSE29536		sle_control	0
4997	17	202162	GSM730987	GPL6102	GSE29536		sle_control	0
4997	17	202169	GSM730994	GPL6102	GSE29536		sle_control	0
4997	17	202170	GSM730995	GPL6102	GSE29536		sle_control	0
4997	17	202171	GSM730996	GPL6102	GSE29536		sle_control	0
4997	17	202172	GSM730997	GPL6102	GSE29536		sle_control	0
4997	17	202173	GSM730998	GPL6102	GSE29536		sle_control	0
4997	17	202174	GSM730999	GPL6102	GSE29536	sle		1
4997	17	202175	GSM731000	GPL6102	GSE29536	sle		1
4997	17	202176	GSM731001	GPL6102	GSE29536	sle		1
4997	17	202177	GSM731002	GPL6102	GSE29536	sle		1
4997	17	202178	GSM731003	GPL6102	GSE29536	sle		1
4997	17	202179	GSM731004	GPL6102	GSE29536		sle_control	0
4997	17	202180	GSM731005	GPL6102	GSE29536	sle		1
4997	17	202181	GSM731006	GPL6102	GSE29536	sle		1
4997	17	202182	GSM731007	GPL6102	GSE29536	sle		1
4997	17	202183	GSM731008	GPL6102	GSE29536	sle		1
4997	17	202184	GSM731009	GPL6102	GSE29536	sle		1
4997	17	202185	GSM731010	GPL6102	GSE29536	sle		1
4997	17	202186	GSM731011	GPL6102	GSE29536	sle		1
4997	17	202187	GSM731012	GPL6102	GSE29536	sle		1
4997	17	202188	GSM731013	GPL6102	GSE29536	sle		1
4997	17	202189	GSM731014	GPL6102	GSE29536	sle		1
4997	17	202190	GSM731015	GPL6102	GSE29536		sle_control	0
4997	17	202191	GSM731016	GPL6102	GSE29536	sle		1
4997	17	202192	GSM731017	GPL6102	GSE29536	sle		1
4997	17	202193	GSM731018	GPL6102	GSE29536	sle		1
4997	17	202194	GSM731019	GPL6102	GSE29536	sle		1
4997	17	202195	GSM731020	GPL6102	GSE29536	sle		1
4997	17	202196	GSM731021	GPL6102	GSE29536		sle_control	0
4997	17	202197	GSM731022	GPL6102	GSE29536	sle		1
4997	17	202198	GSM731023	GPL6102	GSE29536	sle		1
4997	17	202199	GSM731024	GPL6102	GSE29536	sle		1
4997	17	202200	GSM731025	GPL6102	GSE29536	sle		1
4997	17	202201	GSM731026	GPL6102	GSE29536	sle		1
4997	17	202202	GSM731027	GPL6102	GSE29536	sle		1
4997	17	202203	GSM731028	GPL6102	GSE29536	sle		1
4997	17	202204	GSM731029	GPL6102	GSE29536	sle		1
4997	17	202205	GSM731030	GPL6102	GSE29536	sle		1
4997	17	202206	GSM731031	GPL6102	GSE29536		sle_control	0
4997	17	202207	GSM731032	GPL6102	GSE29536		sle_control	0
4997	17	202208	GSM731033	GPL6102	GSE29536	sle		1
4997	17	202209	GSM731034	GPL6102	GSE29536	sle		1
4997	17	202210	GSM731035	GPL6102	GSE29536	sle		1
4997	17	202211	GSM731036	GPL6102	GSE29536	sle		1
4997	17	202212	GSM731037	GPL6102	GSE29536	sle		1
4997	17	202213	GSM731038	GPL6102	GSE29536	sle		1
4997	17	202214	GSM731039	GPL6102	GSE29536	sle		1
4997	17	202215	GSM731040	GPL6102	GSE29536	sle		1
4997	17	202216	GSM731041	GPL6102	GSE29536	sle		1
4997	17	202217	GSM731042	GPL6102	GSE29536	sle		1
4997	17	202218	GSM731043	GPL6102	GSE29536		sle_control	0
4997	17	202219	GSM731044	GPL6102	GSE29536	sle		1
4997	17	202220	GSM731045	GPL6102	GSE29536	sle		1
4997	17	202221	GSM731046	GPL6102	GSE29536	sle		1
4997	17	202222	GSM731047	GPL6102	GSE29536	sle		1
4997	17	202223	GSM731048	GPL6102	GSE29536	sle		1
4997	17	202224	GSM731049	GPL6102	GSE29536	sle		1
4997	17	202225	GSM731050	GPL6102	GSE29536	sle		1
4997	17	202226	GSM731051	GPL6102	GSE29536	sle		1
4997	17	202227	GSM731052	GPL6102	GSE29536	sle		1
4997	17	202228	GSM731053	GPL6102	GSE29536	sle		1
4997	17	202229	GSM731054	GPL6102	GSE29536		sle_control	0
4997	17	202230	GSM731055	GPL6102	GSE29536	sle		1
4997	17	202231	GSM731056	GPL6102	GSE29536	sle		1
4997	17	202232	GSM731057	GPL6102	GSE29536	sle		1
4997	17	202233	GSM731058	GPL6102	GSE29536	sle		1
4997	17	202234	GSM731059	GPL6102	GSE29536	sle		1
4997	17	202235	GSM731060	GPL6102	GSE29536	sle		1
4997	17	202236	GSM731061	GPL6102	GSE29536	sle		1
4997	17	202237	GSM731062	GPL6102	GSE29536	sle		1
4997	17	202238	GSM731063	GPL6102	GSE29536	sle		1
4997	17	202239	GSM731064	GPL6102	GSE29536	sle		1
4997	17	202240	GSM731065	GPL6102	GSE29536	sle		1
4997	17	202241	GSM731066	GPL6102	GSE29536	sle		1
4997	17	202242	GSM731067	GPL6102	GSE29536	sle		1
4997	17	202243	GSM731068	GPL6102	GSE29536	sle		1
4997	17	202244	GSM731069	GPL6102	GSE29536	sle		1
4997	17	202245	GSM731070	GPL6102	GSE29536	sle		1
4997	17	202246	GSM731071	GPL6102	GSE29536		sle_control	0
4997	17	202247	GSM731072	GPL6102	GSE29536	sle		1
4997	17	202248	GSM731073	GPL6102	GSE29536	sle		1
4997	17	202249	GSM731074	GPL6102	GSE29536	sle		1
4997	17	202250	GSM731075	GPL6102	GSE29536	sle		1
4997	17	202251	GSM731076	GPL6102	GSE29536		sle_control	0
4997	17	202252	GSM731077	GPL6102	GSE29536	sle		1
4997	17	202253	GSM731078	GPL6102	GSE29536	sle		1
4997	17	202254	GSM731079	GPL6102	GSE29536	sle		1
4997	17	202255	GSM731080	GPL6102	GSE29536	sle		1
4997	17	202256	GSM731081	GPL6102	GSE29536		sle_control	0
4997	17	202257	GSM731082	GPL6102	GSE29536		sle_control	0
4997	17	202258	GSM731083	GPL6102	GSE29536	sle		1
4997	17	202259	GSM731084	GPL6102	GSE29536	sle		1
4997	17	202260	GSM731085	GPL6102	GSE29536	sle		1
4997	17	202261	GSM731086	GPL6102	GSE29536		sle_control	0
4997	17	202262	GSM731087	GPL6102	GSE29536	sle		1
4997	17	202263	GSM731088	GPL6102	GSE29536	sle		1
4997	17	202264	GSM731089	GPL6102	GSE29536	sle		1
4997	17	202265	GSM731090	GPL6102	GSE29536	sle		1
4997	17	202266	GSM731091	GPL6102	GSE29536		sle_control	0
4997	17	202267	GSM731092	GPL6102	GSE29536		sle_control	0
4997	17	202268	GSM731093	GPL6102	GSE29536	sle		1
4997	17	202269	GSM731094	GPL6102	GSE29536	sle		1
4997	17	202270	GSM731095	GPL6102	GSE29536	sle		1
4997	17	202271	GSM731096	GPL6102	GSE29536	sle		1
4997	17	202272	GSM731097	GPL6102	GSE29536		sle_control	0
4997	17	202273	GSM731098	GPL6102	GSE29536		sle_control	0
4997	17	202274	GSM731099	GPL6102	GSE29536	sle		1
4997	17	202275	GSM731100	GPL6102	GSE29536		sle_control	0
4997	17	202276	GSM731101	GPL6102	GSE29536	sle		1
4997	17	202277	GSM731102	GPL6102	GSE29536	sle		1
4997	17	202278	GSM731103	GPL6102	GSE29536	sle		1
4997	17	202279	GSM731104	GPL6102	GSE29536		sle_control	0
4997	17	202280	GSM731105	GPL6102	GSE29536		sle_control	0
4997	17	202281	GSM731106	GPL6102	GSE29536		sle_control	0
4997	17	202282	GSM731107	GPL6102	GSE29536	sle		1
4997	17	202283	GSM731108	GPL6102	GSE29536		sle_control	0
4997	17	202284	GSM731109	GPL6102	GSE29536		sle_control	0
4997	17	202285	GSM731110	GPL6102	GSE29536		sle_control	0
4997	17	202286	GSM731111	GPL6102	GSE29536	sle		1
4997	17	202287	GSM731112	GPL6102	GSE29536	sle		1
4997	17	202288	GSM731113	GPL6102	GSE29536	sle		1
4997	17	202289	GSM731114	GPL6102	GSE29536		sle_control	0
4997	17	202290	GSM731115	GPL6102	GSE29536	sle		1
4997	17	202291	GSM731116	GPL6102	GSE29536	sle		1
4997	17	202292	GSM731117	GPL6102	GSE29536	sle		1
4997	17	202293	GSM731118	GPL6102	GSE29536		sle_control	0
4997	17	202294	GSM731119	GPL6102	GSE29536	sle		1
4997	17	202333	GSM731158	GPL6102	GSE29536		sle_control	0
4997	17	202334	GSM731159	GPL6102	GSE29536		sle_control	0
4997	17	202347	GSM731172	GPL6102	GSE29536		sle_control	0
4997	17	202348	GSM731173	GPL6102	GSE29536		sle_control	0
4997	17	202352	GSM731177	GPL6102	GSE29536		sle_control	0
4997	17	202358	GSM731183	GPL6102	GSE29536		sle_control	0
4997	17	202359	GSM731184	GPL6102	GSE29536		sle_control	0
4997	17	202360	GSM731185	GPL6102	GSE29536		sle_control	0
4997	17	202361	GSM731186	GPL6102	GSE29536		sle_control	0
4997	17	202364	GSM731189	GPL6102	GSE29536		sle_control	0
4997	17	202365	GSM731190	GPL6102	GSE29536		sle_control	0
4997	17	202366	GSM731191	GPL6102	GSE29536		sle_control	0
4997	17	202372	GSM731197	GPL6102	GSE29536		sle_control	0
4997	17	202374	GSM731199	GPL6102	GSE29536		sle_control	0
4997	17	202392	GSM731217	GPL6102	GSE29536		sle_control	0
4997	17	202393	GSM731218	GPL6102	GSE29536		sle_control	0
4997	17	202394	GSM731219	GPL6102	GSE29536		sle_control	0
4997	17	202397	GSM731222	GPL6102	GSE29536		sle_control	0
4997	17	202401	GSM731226	GPL6102	GSE29536		sle_control	0
4997	17	202403	GSM731228	GPL6102	GSE29536		sle_control	0
4997	17	202405	GSM731230	GPL6102	GSE29536		sle_control	0
4997	17	202407	GSM731232	GPL6102	GSE29536		sle_control	0
4997	17	202408	GSM731233	GPL6102	GSE29536		sle_control	0
4997	17	202411	GSM731236	GPL6102	GSE29536		sle_control	0
4997	17	202412	GSM731237	GPL6102	GSE29536		sle_control	0
4997	17	202413	GSM731238	GPL6102	GSE29536		sle_control	0
4997	17	202414	GSM731239	GPL6102	GSE29536		sle_control	0
